Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.02660189787618617,0.997120596205962,0.9588375091552734,0.8715863823890686,5904,221300,0.1584986397956649
no_rgb,0.026516041572525982,0.9939024390243902,0.9044808149337769,0.7294940948486328,5904,221300,0.17867251263900252
no_thermal,0.02420244012652508,0.9071815718157181,0.6581994891166687,0.3533431887626648,5904,221300,0.2160243707686878
no_event,0.026547672842295526,0.9950880758807588,0.9554735422134399,0.8555238246917725,5904,221300,0.16160816705353487
rgb_only,0.024008133755083597,0.8998983739837398,0.6506466865539551,0.34831327199935913,5904,221300,0.2157140377090829
thermal_only,0.02545413465883416,0.9540989159891599,0.7968207597732544,0.5603545308113098,5904,221300,0.17758977527912392
event_only,0.01649344780840488,0.6182249322493225,0.2671952247619629,0.12125372886657715,5904,221300,0.24814058801139904
