generated_at,run_id,protocol,variant,model,seed,modality_dropout,images,precision,recall,f1,project_ap50,project_ap75,ap50_95,ap50,ap75,ar100,gt_boxes,detections,inference_seconds,metric_seconds,fps,detector_score_thr,metric_score_thr,nms_thresh,detections_per_img,coco_recall_samples,coco_backend,weights,checkpoint_sha256,split_file,split_sha256,git_commit,git_branch,command,ap_iou_050,ap_iou_055,ap_iou_060,ap_iou_065,ap_iou_070,ap_iou_075,ap_iou_080,ap_iou_085,ap_iou_090,ap_iou_095,env_python,env_pytorch,env_torchvision,env_timm,env_pycocotools,env_torch_cuda,env_cuda_available,env_device,env_gpu
2026-07-10T09:52:34+08:00,matched_early_seed0,guard,matched_early,early,0,0.0,837,0.9385342789598109,0.942246835443038,0.9403868930122384,0.965298593044281,0.9238178730010986,0.7834965899124867,0.9594648862012383,0.9185220894097005,0.8374208860759496,1264,83700,21.895081520080566,19.07438826560974,38.227763583906494,0.001,0.5,0.6,100,101,pycocotools.cocoeval.COCOeval,E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt,23331a6e668634f5f1ca1c7dfaddd23e9ee5445c0558e325621e8f454a0b1602,E:\RepViT-main\runs\component_disjoint_v40\guard.txt,0cf3270c0a73d03caf8d698bb4e9ddb0adba46e688c52d8589f57ea12488881f,0985c45a179f469adfc8b0b6326a54737c63789e,research/ra-repdet-triair,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id matched_early_seed0 --protocol guard --variant matched_early --model early --seed 0 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\runs\component_disjoint_v40\guard.txt --weights E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\guard\matched_early_seed0.json,0.9594648862012383,0.9576333148974988,0.9536388648422909,0.9477610999774074,0.940389864834438,0.9185220894097005,0.8681546994821435,0.7439315495612033,0.4750173659127444,0.07045216400620169,3.9.21,2.5.1,0.20.1,1.0.22,2.0.8,12.4,True,cuda,NVIDIA GeForce RTX 3090
