START train/ra_static_equal_seed0 2026-07-10T23:10:49+08:00
COMMAND C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\train_early_fusion.py --model ra_static_equal --data D:\download\triair --train-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt --val-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --epochs 50 --batch-size 4 --img-size 640 --device cuda --lr 1e-4 --num-workers 0 --modality-dropout 0.00 --seed 0 --out E:\RepViT-main\runs\v48_complete_ablation\training\ra_static_equal_seed0
Using device: cuda
requested_seed: 0
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 7439
images with label txt: 7011
images without label txt: 428
empty label txt files: 1
total boxes: 22480
class distribution:
  class 0: 22480
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 2213
images with label txt: 1971
images without label txt: 242
empty label txt files: 0
total boxes: 5867
class distribution:
  class 0: 5867
train samples: 7439
val samples: 2213
params: 6592458
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 1/50 iter 1/1860 loss=2.7967 mean_loss=2.7967 classification=1.1382, bbox_regression=0.9982, bbox_ctrness=0.6603
epoch 1/50 iter 400/1860 loss=1.2742 mean_loss=1.6057 classification=0.3629, bbox_regression=0.2777, bbox_ctrness=0.6336
epoch 1/50 iter 420/1860 loss=1.2279 mean_loss=1.5923 classification=0.2969, bbox_regression=0.3071, bbox_ctrness=0.6240
epoch 1/50 iter 440/1860 loss=1.2951 mean_loss=1.5782 classification=0.3525, bbox_regression=0.3021, bbox_ctrness=0.6406
epoch 1/50 iter 460/1860 loss=1.2015 mean_loss=1.5661 classification=0.2528, bbox_regression=0.3145, bbox_ctrness=0.6342
epoch 1/50 iter 480/1860 loss=1.2207 mean_loss=1.5538 classification=0.2955, bbox_regression=0.3020, bbox_ctrness=0.6232
epoch 1/50 iter 500/1860 loss=1.1141 mean_loss=1.5415 classification=0.2651, bbox_regression=0.2306, bbox_ctrness=0.6185
epoch 1/50 iter 520/1860 loss=1.3700 mean_loss=1.5297 classification=0.3567, bbox_regression=0.3657, bbox_ctrness=0.6476
epoch 1/50 iter 540/1860 loss=1.2443 mean_loss=1.5202 classification=0.3324, bbox_regression=0.2779, bbox_ctrness=0.6340
epoch 1/50 iter 560/1860 loss=1.3612 mean_loss=1.5101 classification=0.4083, bbox_regression=0.3365, bbox_ctrness=0.6164
epoch 1/50 iter 580/1860 loss=1.2616 mean_loss=1.4998 classification=0.3324, bbox_regression=0.3058, bbox_ctrness=0.6233
epoch 1/50 iter 600/1860 loss=1.2439 mean_loss=1.4908 classification=0.3143, bbox_regression=0.2801, bbox_ctrness=0.6496
epoch 1/50 iter 620/1860 loss=1.1506 mean_loss=1.4815 classification=0.2536, bbox_regression=0.2782, bbox_ctrness=0.6188
epoch 1/50 iter 640/1860 loss=1.1731 mean_loss=1.4740 classification=0.2678, bbox_regression=0.2774, bbox_ctrness=0.6280
epoch 1/50 iter 660/1860 loss=1.1929 mean_loss=1.4648 classification=0.2857, bbox_regression=0.2827, bbox_ctrness=0.6245
epoch 1/50 iter 680/1860 loss=1.2104 mean_loss=1.4580 classification=0.2797, bbox_regression=0.2942, bbox_ctrness=0.6366
epoch 1/50 iter 700/1860 loss=1.2167 mean_loss=1.4508 classification=0.2993, bbox_regression=0.2865, bbox_ctrness=0.6309
epoch 1/50 iter 720/1860 loss=1.1911 mean_loss=1.4423 classification=0.2941, bbox_regression=0.2694, bbox_ctrness=0.6275
epoch 1/50 iter 740/1860 loss=1.1731 mean_loss=1.4351 classification=0.2644, bbox_regression=0.2984, bbox_ctrness=0.6103
epoch 1/50 iter 760/1860 loss=1.1150 mean_loss=1.4296 classification=0.2132, bbox_regression=0.2636, bbox_ctrness=0.6382
epoch 1/50 iter 780/1860 loss=1.2049 mean_loss=1.4222 classification=0.2629, bbox_regression=0.3106, bbox_ctrness=0.6314
epoch 1/50 iter 800/1860 loss=1.2560 mean_loss=1.4156 classification=0.2979, bbox_regression=0.3264, bbox_ctrness=0.6316
epoch 1/50 iter 820/1860 loss=1.3495 mean_loss=1.4094 classification=0.3832, bbox_regression=0.3238, bbox_ctrness=0.6425
epoch 1/50 iter 840/1860 loss=1.0532 mean_loss=1.4034 classification=0.2189, bbox_regression=0.2132, bbox_ctrness=0.6211
epoch 1/50 iter 860/1860 loss=1.0522 mean_loss=1.3976 classification=0.2256, bbox_regression=0.2139, bbox_ctrness=0.6127
epoch 1/50 iter 880/1860 loss=1.0205 mean_loss=1.3924 classification=0.1865, bbox_regression=0.2006, bbox_ctrness=0.6334
epoch 1/50 iter 900/1860 loss=1.0934 mean_loss=1.3865 classification=0.2703, bbox_regression=0.2221, bbox_ctrness=0.6010
epoch 1/50 iter 920/1860 loss=1.1165 mean_loss=1.3804 classification=0.2690, bbox_regression=0.2235, bbox_ctrness=0.6240
epoch 1/50 iter 940/1860 loss=1.1063 mean_loss=1.3752 classification=0.2448, bbox_regression=0.2456, bbox_ctrness=0.6159
epoch 1/50 iter 960/1860 loss=1.2081 mean_loss=1.3699 classification=0.3182, bbox_regression=0.2574, bbox_ctrness=0.6326
epoch 1/50 iter 980/1860 loss=1.1354 mean_loss=1.3651 classification=0.2720, bbox_regression=0.2377, bbox_ctrness=0.6257
epoch 1/50 iter 1000/1860 loss=1.1730 mean_loss=1.3603 classification=0.2779, bbox_regression=0.2727, bbox_ctrness=0.6224
epoch 1/50 iter 1020/1860 loss=1.1014 mean_loss=1.3559 classification=0.2775, bbox_regression=0.2171, bbox_ctrness=0.6068
epoch 1/50 iter 1040/1860 loss=1.1433 mean_loss=1.3517 classification=0.2604, bbox_regression=0.2490, bbox_ctrness=0.6340
epoch 1/50 iter 1060/1860 loss=0.9752 mean_loss=1.3473 classification=0.1971, bbox_regression=0.1645, bbox_ctrness=0.6136
epoch 1/50 iter 1080/1860 loss=1.1542 mean_loss=1.3429 classification=0.2427, bbox_regression=0.2698, bbox_ctrness=0.6418
epoch 1/50 iter 1100/1860 loss=1.0284 mean_loss=1.3388 classification=0.1977, bbox_regression=0.2013, bbox_ctrness=0.6294
epoch 1/50 iter 1120/1860 loss=1.2067 mean_loss=1.3352 classification=0.3177, bbox_regression=0.2684, bbox_ctrness=0.6205
epoch 1/50 iter 1140/1860 loss=1.1970 mean_loss=1.3314 classification=0.3387, bbox_regression=0.2361, bbox_ctrness=0.6222
epoch 1/50 iter 1160/1860 loss=1.1118 mean_loss=1.3271 classification=0.2607, bbox_regression=0.2285, bbox_ctrness=0.6225
epoch 1/50 iter 1180/1860 loss=1.0301 mean_loss=1.3229 classification=0.2018, bbox_regression=0.2149, bbox_ctrness=0.6134
epoch 1/50 iter 1200/1860 loss=1.0418 mean_loss=1.3193 classification=0.1921, bbox_regression=0.2234, bbox_ctrness=0.6262
epoch 1/50 iter 1220/1860 loss=1.1908 mean_loss=1.3153 classification=0.2673, bbox_regression=0.2918, bbox_ctrness=0.6317
epoch 1/50 iter 1240/1860 loss=1.1245 mean_loss=1.3121 classification=0.2456, bbox_regression=0.2532, bbox_ctrness=0.6257
epoch 1/50 iter 1260/1860 loss=1.0120 mean_loss=1.3083 classification=0.1787, bbox_regression=0.2378, bbox_ctrness=0.5955
epoch 1/50 iter 1280/1860 loss=0.9658 mean_loss=1.3048 classification=0.1689, bbox_regression=0.1826, bbox_ctrness=0.6143
epoch 1/50 iter 1300/1860 loss=1.1181 mean_loss=1.3010 classification=0.2341, bbox_regression=0.2776, bbox_ctrness=0.6064
epoch 1/50 iter 1320/1860 loss=0.9493 mean_loss=1.2971 classification=0.1279, bbox_regression=0.2068, bbox_ctrness=0.6146
epoch 1/50 iter 1340/1860 loss=1.0911 mean_loss=1.2938 classification=0.2647, bbox_regression=0.2169, bbox_ctrness=0.6095
epoch 1/50 iter 1360/1860 loss=0.9962 mean_loss=1.2911 classification=0.1944, bbox_regression=0.1745, bbox_ctrness=0.6273
epoch 1/50 iter 1380/1860 loss=1.1401 mean_loss=1.2879 classification=0.2857, bbox_regression=0.2448, bbox_ctrness=0.6096
epoch 1/50 iter 1400/1860 loss=0.9949 mean_loss=1.2846 classification=0.1750, bbox_regression=0.1879, bbox_ctrness=0.6320
epoch 1/50 iter 1420/1860 loss=1.0950 mean_loss=1.2819 classification=0.2478, bbox_regression=0.2159, bbox_ctrness=0.6312
epoch 1/50 iter 1440/1860 loss=1.0038 mean_loss=1.2789 classification=0.1596, bbox_regression=0.2187, bbox_ctrness=0.6255
epoch 1/50 iter 1460/1860 loss=0.9908 mean_loss=1.2758 classification=0.1790, bbox_regression=0.2057, bbox_ctrness=0.6061
epoch 1/50 iter 1480/1860 loss=1.0516 mean_loss=1.2732 classification=0.2337, bbox_regression=0.2025, bbox_ctrness=0.6154
epoch 1/50 iter 1500/1860 loss=1.0110 mean_loss=1.2699 classification=0.2094, bbox_regression=0.1938, bbox_ctrness=0.6078
epoch 1/50 iter 1520/1860 loss=1.1494 mean_loss=1.2672 classification=0.3149, bbox_regression=0.1994, bbox_ctrness=0.6351
epoch 1/50 iter 1540/1860 loss=1.1146 mean_loss=1.2647 classification=0.2643, bbox_regression=0.2359, bbox_ctrness=0.6143
epoch 1/50 iter 1560/1860 loss=1.0015 mean_loss=1.2617 classification=0.1986, bbox_regression=0.1906, bbox_ctrness=0.6123
epoch 1/50 iter 1580/1860 loss=0.9511 mean_loss=1.2591 classification=0.1663, bbox_regression=0.1678, bbox_ctrness=0.6170
epoch 1/50 iter 1600/1860 loss=1.0026 mean_loss=1.2568 classification=0.2076, bbox_regression=0.1900, bbox_ctrness=0.6051
epoch 1/50 iter 1620/1860 loss=0.9761 mean_loss=1.2551 classification=0.1976, bbox_regression=0.1531, bbox_ctrness=0.6254
epoch 1/50 iter 1640/1860 loss=1.0428 mean_loss=1.2523 classification=0.2313, bbox_regression=0.2070, bbox_ctrness=0.6044
epoch 1/50 iter 1660/1860 loss=0.9891 mean_loss=1.2494 classification=0.1779, bbox_regression=0.1871, bbox_ctrness=0.6241
epoch 1/50 iter 1680/1860 loss=1.0880 mean_loss=1.2472 classification=0.2272, bbox_regression=0.2385, bbox_ctrness=0.6223
epoch 1/50 iter 1700/1860 loss=0.9656 mean_loss=1.2448 classification=0.1720, bbox_regression=0.1946, bbox_ctrness=0.5990
epoch 1/50 iter 1720/1860 loss=0.9109 mean_loss=1.2427 classification=0.1513, bbox_regression=0.1578, bbox_ctrness=0.6018
epoch 1/50 iter 1740/1860 loss=1.1320 mean_loss=1.2405 classification=0.2662, bbox_regression=0.2364, bbox_ctrness=0.6294
epoch 1/50 iter 1760/1860 loss=1.1202 mean_loss=1.2378 classification=0.2753, bbox_regression=0.2274, bbox_ctrness=0.6175
epoch 1/50 iter 1780/1860 loss=1.2219 mean_loss=1.2356 classification=0.3749, bbox_regression=0.2273, bbox_ctrness=0.6196
epoch 1/50 iter 1800/1860 loss=1.0042 mean_loss=1.2334 classification=0.1638, bbox_regression=0.2267, bbox_ctrness=0.6136
epoch 1/50 iter 1820/1860 loss=1.0280 mean_loss=1.2312 classification=0.2107, bbox_regression=0.2119, bbox_ctrness=0.6054
epoch 1/50 iter 1840/1860 loss=1.0547 mean_loss=1.2295 classification=0.1921, bbox_regression=0.2360, bbox_ctrness=0.6267
epoch 1/50 iter 1860/1860 loss=1.0413 mean_loss=1.2272 classification=0.2303, bbox_regression=0.1896, bbox_ctrness=0.6214
epoch 1 validation Precision=0.0611 Recall=0.9795 AP50=0.8619 AP75=0.5708 eval_fps=18.77 epoch_time_sec=907.3
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_static_equal_seed0\weights\last.pt
new best AP50=0.8619; saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_static_equal_seed0\weights\best.pt
epoch 2/50 iter 1/1860 loss=1.1306 mean_loss=1.1306 classification=0.2355, bbox_regression=0.2750, bbox_ctrness=0.6201
epoch 2/50 iter 20/1860 loss=1.2247 mean_loss=0.9819 classification=0.3190, bbox_regression=0.2797, bbox_ctrness=0.6260
epoch 2/50 iter 40/1860 loss=0.9519 mean_loss=1.0052 classification=0.1549, bbox_regression=0.1789, bbox_ctrness=0.6181
epoch 2/50 iter 60/1860 loss=1.1050 mean_loss=1.0106 classification=0.1980, bbox_regression=0.2653, bbox_ctrness=0.6417
epoch 2/50 iter 80/1860 loss=1.0970 mean_loss=1.0099 classification=0.2459, bbox_regression=0.2283, bbox_ctrness=0.6228
epoch 2/50 iter 100/1860 loss=0.8846 mean_loss=1.0110 classification=0.1281, bbox_regression=0.1385, bbox_ctrness=0.6179
epoch 2/50 iter 120/1860 loss=1.0074 mean_loss=1.0085 classification=0.1959, bbox_regression=0.1922, bbox_ctrness=0.6193
epoch 2/50 iter 140/1860 loss=0.9117 mean_loss=1.0085 classification=0.1382, bbox_regression=0.1523, bbox_ctrness=0.6213
epoch 2/50 iter 160/1860 loss=0.9960 mean_loss=1.0060 classification=0.1560, bbox_regression=0.2194, bbox_ctrness=0.6205
epoch 2/50 iter 180/1860 loss=1.0159 mean_loss=1.0015 classification=0.2022, bbox_regression=0.2035, bbox_ctrness=0.6102
epoch 2/50 iter 200/1860 loss=0.9536 mean_loss=1.0024 classification=0.1730, bbox_regression=0.1735, bbox_ctrness=0.6071
epoch 2/50 iter 220/1860 loss=0.9074 mean_loss=1.0026 classification=0.1468, bbox_regression=0.1673, bbox_ctrness=0.5934
epoch 2/50 iter 240/1860 loss=1.0678 mean_loss=1.0035 classification=0.2268, bbox_regression=0.2204, bbox_ctrness=0.6206
epoch 2/50 iter 260/1860 loss=0.9767 mean_loss=1.0031 classification=0.1703, bbox_regression=0.2002, bbox_ctrness=0.6063
epoch 2/50 iter 280/1860 loss=0.9320 mean_loss=1.0029 classification=0.1374, bbox_regression=0.1681, bbox_ctrness=0.6265
epoch 2/50 iter 300/1860 loss=1.1489 mean_loss=0.9993 classification=0.3553, bbox_regression=0.1758, bbox_ctrness=0.6178
epoch 2/50 iter 320/1860 loss=1.0306 mean_loss=0.9983 classification=0.2239, bbox_regression=0.1841, bbox_ctrness=0.6226
epoch 2/50 iter 340/1860 loss=1.0259 mean_loss=1.0000 classification=0.2131, bbox_regression=0.2117, bbox_ctrness=0.6011
epoch 2/50 iter 360/1860 loss=1.0995 mean_loss=0.9992 classification=0.2371, bbox_regression=0.2431, bbox_ctrness=0.6192
epoch 2/50 iter 380/1860 loss=0.9920 mean_loss=0.9969 classification=0.1825, bbox_regression=0.1952, bbox_ctrness=0.6142
epoch 2/50 iter 400/1860 loss=0.9123 mean_loss=0.9979 classification=0.1455, bbox_regression=0.1510, bbox_ctrness=0.6158
epoch 2/50 iter 420/1860 loss=0.9962 mean_loss=0.9973 classification=0.1928, bbox_regression=0.1733, bbox_ctrness=0.6301
epoch 2/50 iter 440/1860 loss=0.9607 mean_loss=0.9973 classification=0.1859, bbox_regression=0.1681, bbox_ctrness=0.6067
epoch 2/50 iter 460/1860 loss=0.9456 mean_loss=0.9955 classification=0.1671, bbox_regression=0.1546, bbox_ctrness=0.6239
epoch 2/50 iter 480/1860 loss=0.9586 mean_loss=0.9938 classification=0.1693, bbox_regression=0.1822, bbox_ctrness=0.6071
epoch 2/50 iter 500/1860 loss=0.9973 mean_loss=0.9937 classification=0.1749, bbox_regression=0.1997, bbox_ctrness=0.6226
epoch 2/50 iter 520/1860 loss=1.0114 mean_loss=0.9929 classification=0.1945, bbox_regression=0.2037, bbox_ctrness=0.6131
epoch 2/50 iter 540/1860 loss=0.9098 mean_loss=0.9914 classification=0.1506, bbox_regression=0.1625, bbox_ctrness=0.5967
epoch 2/50 iter 560/1860 loss=0.9178 mean_loss=0.9902 classification=0.1374, bbox_regression=0.1597, bbox_ctrness=0.6207
epoch 2/50 iter 580/1860 loss=0.8976 mean_loss=0.9891 classification=0.1237, bbox_regression=0.1485, bbox_ctrness=0.6254
epoch 2/50 iter 600/1860 loss=0.9099 mean_loss=0.9881 classification=0.1381, bbox_regression=0.1562, bbox_ctrness=0.6155
epoch 2/50 iter 620/1860 loss=0.9240 mean_loss=0.9885 classification=0.1693, bbox_regression=0.1581, bbox_ctrness=0.5966
epoch 2/50 iter 640/1860 loss=1.1869 mean_loss=0.9873 classification=0.2537, bbox_regression=0.3047, bbox_ctrness=0.6285
epoch 2/50 iter 660/1860 loss=0.9033 mean_loss=0.9859 classification=0.1379, bbox_regression=0.1552, bbox_ctrness=0.6102
epoch 2/50 iter 680/1860 loss=0.8877 mean_loss=0.9869 classification=0.1716, bbox_regression=0.1363, bbox_ctrness=0.5798
epoch 2/50 iter 700/1860 loss=0.9443 mean_loss=0.9869 classification=0.1772, bbox_regression=0.1713, bbox_ctrness=0.5957
epoch 2/50 iter 720/1860 loss=0.9127 mean_loss=0.9862 classification=0.1478, bbox_regression=0.1682, bbox_ctrness=0.5967
epoch 2/50 iter 740/1860 loss=0.9324 mean_loss=0.9852 classification=0.1648, bbox_regression=0.1595, bbox_ctrness=0.6081
epoch 2/50 iter 760/1860 loss=0.8812 mean_loss=0.9848 classification=0.1387, bbox_regression=0.1315, bbox_ctrness=0.6110
epoch 2/50 iter 780/1860 loss=0.9254 mean_loss=0.9840 classification=0.1509, bbox_regression=0.1472, bbox_ctrness=0.6273
epoch 2/50 iter 800/1860 loss=0.9034 mean_loss=0.9831 classification=0.1314, bbox_regression=0.1506, bbox_ctrness=0.6214
epoch 2/50 iter 820/1860 loss=0.8681 mean_loss=0.9813 classification=0.1386, bbox_regression=0.1249, bbox_ctrness=0.6047
epoch 2/50 iter 840/1860 loss=0.9547 mean_loss=0.9805 classification=0.1573, bbox_regression=0.1818, bbox_ctrness=0.6155
epoch 2/50 iter 860/1860 loss=1.0455 mean_loss=0.9803 classification=0.2369, bbox_regression=0.1857, bbox_ctrness=0.6229
epoch 2/50 iter 880/1860 loss=1.0063 mean_loss=0.9798 classification=0.2201, bbox_regression=0.1874, bbox_ctrness=0.5988
epoch 2/50 iter 900/1860 loss=0.9520 mean_loss=0.9794 classification=0.1925, bbox_regression=0.1555, bbox_ctrness=0.6041
epoch 2/50 iter 920/1860 loss=0.9141 mean_loss=0.9783 classification=0.1532, bbox_regression=0.1559, bbox_ctrness=0.6050
epoch 2/50 iter 940/1860 loss=1.0891 mean_loss=0.9783 classification=0.2799, bbox_regression=0.2030, bbox_ctrness=0.6061
epoch 2/50 iter 960/1860 loss=0.8892 mean_loss=0.9774 classification=0.1336, bbox_regression=0.1403, bbox_ctrness=0.6153
epoch 2/50 iter 980/1860 loss=0.8936 mean_loss=0.9771 classification=0.1329, bbox_regression=0.1450, bbox_ctrness=0.6157
epoch 2/50 iter 1000/1860 loss=0.9319 mean_loss=0.9763 classification=0.1484, bbox_regression=0.1704, bbox_ctrness=0.6131
epoch 2/50 iter 1020/1860 loss=1.0023 mean_loss=0.9752 classification=0.1910, bbox_regression=0.1846, bbox_ctrness=0.6268
epoch 2/50 iter 1040/1860 loss=0.9917 mean_loss=0.9755 classification=0.2242, bbox_regression=0.1445, bbox_ctrness=0.6230
epoch 2/50 iter 1060/1860 loss=0.8578 mean_loss=0.9756 classification=0.1111, bbox_regression=0.1415, bbox_ctrness=0.6052
epoch 2/50 iter 1080/1860 loss=0.9245 mean_loss=0.9754 classification=0.1736, bbox_regression=0.1508, bbox_ctrness=0.6001
epoch 2/50 iter 1100/1860 loss=0.8891 mean_loss=0.9744 classification=0.1225, bbox_regression=0.1577, bbox_ctrness=0.6088
epoch 2/50 iter 1120/1860 loss=1.0074 mean_loss=0.9740 classification=0.1957, bbox_regression=0.2001, bbox_ctrness=0.6117
epoch 2/50 iter 1140/1860 loss=1.0241 mean_loss=0.9737 classification=0.2049, bbox_regression=0.1971, bbox_ctrness=0.6221
epoch 2/50 iter 1160/1860 loss=0.9940 mean_loss=0.9737 classification=0.1844, bbox_regression=0.1883, bbox_ctrness=0.6214
epoch 2/50 iter 1180/1860 loss=0.9288 mean_loss=0.9727 classification=0.1317, bbox_regression=0.1818, bbox_ctrness=0.6154
epoch 2/50 iter 1200/1860 loss=0.9450 mean_loss=0.9721 classification=0.1682, bbox_regression=0.1624, bbox_ctrness=0.6145
epoch 2/50 iter 1220/1860 loss=0.8254 mean_loss=0.9715 classification=0.0998, bbox_regression=0.1225, bbox_ctrness=0.6030
epoch 2/50 iter 1240/1860 loss=1.0016 mean_loss=0.9716 classification=0.1884, bbox_regression=0.2053, bbox_ctrness=0.6079
epoch 2/50 iter 1260/1860 loss=0.9488 mean_loss=0.9722 classification=0.1445, bbox_regression=0.1868, bbox_ctrness=0.6175
epoch 2/50 iter 1280/1860 loss=0.8536 mean_loss=0.9721 classification=0.1120, bbox_regression=0.1480, bbox_ctrness=0.5936
epoch 2/50 iter 1300/1860 loss=0.9681 mean_loss=0.9715 classification=0.1601, bbox_regression=0.1905, bbox_ctrness=0.6175
epoch 2/50 iter 1320/1860 loss=1.0493 mean_loss=0.9708 classification=0.2296, bbox_regression=0.2083, bbox_ctrness=0.6114
epoch 2/50 iter 1340/1860 loss=0.8809 mean_loss=0.9701 classification=0.1104, bbox_regression=0.1616, bbox_ctrness=0.6089
epoch 2/50 iter 1360/1860 loss=0.8313 mean_loss=0.9695 classification=0.0972, bbox_regression=0.1176, bbox_ctrness=0.6166
epoch 2/50 iter 1380/1860 loss=1.1409 mean_loss=0.9689 classification=0.2878, bbox_regression=0.2360, bbox_ctrness=0.6171
epoch 2/50 iter 1400/1860 loss=0.9529 mean_loss=0.9693 classification=0.2070, bbox_regression=0.1438, bbox_ctrness=0.6021
epoch 2/50 iter 1420/1860 loss=0.9333 mean_loss=0.9687 classification=0.1623, bbox_regression=0.1549, bbox_ctrness=0.6161
epoch 2/50 iter 1440/1860 loss=0.9277 mean_loss=0.9680 classification=0.1608, bbox_regression=0.1629, bbox_ctrness=0.6040
epoch 2/50 iter 1460/1860 loss=0.8620 mean_loss=0.9673 classification=0.1267, bbox_regression=0.1325, bbox_ctrness=0.6028
epoch 2/50 iter 1480/1860 loss=0.9302 mean_loss=0.9664 classification=0.1578, bbox_regression=0.1647, bbox_ctrness=0.6077
epoch 2/50 iter 1500/1860 loss=0.9234 mean_loss=0.9661 classification=0.1631, bbox_regression=0.1537, bbox_ctrness=0.6066
epoch 2/50 iter 1520/1860 loss=0.9746 mean_loss=0.9660 classification=0.1568, bbox_regression=0.1965, bbox_ctrness=0.6213
epoch 2/50 iter 1540/1860 loss=0.8928 mean_loss=0.9656 classification=0.1337, bbox_regression=0.1475, bbox_ctrness=0.6116
