run_id,protocol,variant,model,seed,images,gt_boxes,ignored_regions,detections,ap50_95,ap50,ap75,ar100,ap_small,ap_medium,ap_large,fps,checkpoint_sha256,manifest_sha256,annotations_sha256,adapter,weights,command
matched_early_seed0,devval,matched_early,early,0,548,17040,1410,54800,0.0015385809600734247,0.005015346514309718,0.0009900990099009901,0.01884389671361502,6.975813101602777e-05,0.003749612324920909,0.009414893285517138,21.641603886678066,23331a6e668634f5f1ca1c7dfaddd23e9ee5445c0558e325621e8f454a0b1602,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id matched_early_seed0 --protocol devval --variant matched_early --model early --seed 0 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\matched_early_seed0.json
matched_early_seed1,devval,matched_early,early,1,548,17040,1410,54800,0.0014715818089528878,0.005487942444722377,0.0008572738096717227,0.024800469483568077,0.0004331683168316832,0.004306832303569292,0.008925092103970455,21.78044678731438,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v41_q1_upgrade\seed1\matched_early_seed1\weights\best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id matched_early_seed1 --protocol devval --variant matched_early --model early --seed 1 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v41_q1_upgrade\seed1\matched_early_seed1\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\matched_early_seed1.json
matched_early_seed2,devval,matched_early,early,2,548,17040,1410,54800,0.006837887111112439,0.01378830026185125,0.0099009900990099,0.02436619718309859,7.70917224322709e-05,0.00283358762604566,0.018036706900163506,22.02387099397171,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed2\weights\best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id matched_early_seed2 --protocol devval --variant matched_early --model early --seed 2 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed2\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\matched_early_seed2.json
reliability_p015_seed0,devval,ra_full_p015,reliability,0,548,17040,1410,54800,0.008114672509934119,0.018877247132675676,0.009973358951625017,0.02927816901408451,0.0036303630363036304,0.01157691138010152,0.04219922487195438,21.44840813349875,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\reliability_p015_seed0\weights\best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id reliability_p015_seed0 --protocol devval --variant ra_full_p015 --model reliability --seed 0 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v40_expanded_adjacency_v2_compute_minimized\reliability_p015_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\reliability_p015_seed0.json
reliability_p015_seed1,devval,ra_full_p015,reliability,1,548,17040,1410,54800,0.0056819696799471145,0.012639295814705064,0.0049504950495049506,0.022048122065727697,0.00017852667908176893,0.005171757777193217,0.01688036529471345,22.308112168930847,a59366dd0687754577d23d3e21358127199345d4ebf3a55a06472b933b57813d,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v41_q1_upgrade\seed1\reliability_p015_seed1\weights\best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id reliability_p015_seed1 --protocol devval --variant ra_full_p015 --model reliability --seed 1 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v41_q1_upgrade\seed1\reliability_p015_seed1\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\reliability_p015_seed1.json
reliability_p015_seed2,devval,ra_full_p015,reliability,2,548,17040,1410,54800,0.0032657380259435496,0.008506663229096155,0.0018564356435643563,0.019219483568075117,0.00052005200520052,0.0051597884157332215,0.016378349573937113,22.699152496509324,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\reliability_p015_seed2\weights\best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id reliability_p015_seed2 --protocol devval --variant ra_full_p015 --model reliability --seed 2 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v40_expanded_adjacency_v2_compute_minimized\reliability_p015_seed2\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\reliability_p015_seed2.json
