START train/early_moddrop_seed2 2026-07-12T13:14:47+08:00
COMMAND C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\train_early_fusion.py --model early --data D:\download\triair --train-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt --val-split E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --epochs 50 --batch-size 4 --img-size 640 --device cuda --lr 1e-4 --num-workers 0 --modality-dropout 0.15 --seed 2 --out E:\RepViT-main\runs\v48_complete_ablation\training\early_moddrop_seed2
Using device: cuda
requested_seed: 2
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_train.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 7439
images with label txt: 7011
images without label txt: 428
empty label txt files: 1
total boxes: 22480
class distribution:
  class 0: 22480
=== TriAirDataset Summary ===
data_root: D:\download\triair
image_dir: D:\download\triair\data\images
label_dir: D:\download\triair\data\labels
split_file: E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt
mode: rgbte
channels: (0, 1, 2, 3, 4)
total images: 2213
images with label txt: 1971
images without label txt: 242
empty label txt files: 0
total boxes: 5867
class distribution:
  class 0: 5867
train samples: 7439
val samples: 2213
params: 6591609
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 1/50 iter 1/1860 loss=2.7139 mean_loss=2.7139 classification=1.0465, bbox_regression=0.9992, bbox_ctrness=0.6682
epoch 1/50 iter 280/1860 loss=1.4000 mean_loss=1.6554 classification=0.3773, bbox_regression=0.3600, bbox_ctrness=0.6627
epoch 1/50 iter 300/1860 loss=1.3874 mean_loss=1.6371 classification=0.3445, bbox_regression=0.3925, bbox_ctrness=0.6504
epoch 1/50 iter 320/1860 loss=1.4813 mean_loss=1.6230 classification=0.4676, bbox_regression=0.3884, bbox_ctrness=0.6252
epoch 1/50 iter 340/1860 loss=1.4112 mean_loss=1.6099 classification=0.4395, bbox_regression=0.3550, bbox_ctrness=0.6168
epoch 1/50 iter 360/1860 loss=1.3549 mean_loss=1.5981 classification=0.2993, bbox_regression=0.3978, bbox_ctrness=0.6578
epoch 1/50 iter 380/1860 loss=1.3355 mean_loss=1.5865 classification=0.3207, bbox_regression=0.3643, bbox_ctrness=0.6505
epoch 1/50 iter 400/1860 loss=1.4125 mean_loss=1.5746 classification=0.3879, bbox_regression=0.3775, bbox_ctrness=0.6471
epoch 1/50 iter 420/1860 loss=1.4536 mean_loss=1.5668 classification=0.4468, bbox_regression=0.3767, bbox_ctrness=0.6300
epoch 1/50 iter 440/1860 loss=1.1834 mean_loss=1.5566 classification=0.2776, bbox_regression=0.2884, bbox_ctrness=0.6174
epoch 1/50 iter 460/1860 loss=1.5231 mean_loss=1.5483 classification=0.4964, bbox_regression=0.3972, bbox_ctrness=0.6295
epoch 1/50 iter 480/1860 loss=1.2360 mean_loss=1.5399 classification=0.2970, bbox_regression=0.2906, bbox_ctrness=0.6484
epoch 1/50 iter 500/1860 loss=1.3424 mean_loss=1.5308 classification=0.3282, bbox_regression=0.3497, bbox_ctrness=0.6645
epoch 1/50 iter 520/1860 loss=1.2348 mean_loss=1.5216 classification=0.3633, bbox_regression=0.2459, bbox_ctrness=0.6256
epoch 1/50 iter 540/1860 loss=1.2506 mean_loss=1.5164 classification=0.3275, bbox_regression=0.2912, bbox_ctrness=0.6319
epoch 1/50 iter 560/1860 loss=1.3458 mean_loss=1.5106 classification=0.3826, bbox_regression=0.3477, bbox_ctrness=0.6154
epoch 1/50 iter 580/1860 loss=1.2560 mean_loss=1.5039 classification=0.3122, bbox_regression=0.3164, bbox_ctrness=0.6273
epoch 1/50 iter 600/1860 loss=1.1806 mean_loss=1.4976 classification=0.3084, bbox_regression=0.2563, bbox_ctrness=0.6159
epoch 1/50 iter 620/1860 loss=1.1136 mean_loss=1.4902 classification=0.2498, bbox_regression=0.2395, bbox_ctrness=0.6243
epoch 1/50 iter 640/1860 loss=1.1320 mean_loss=1.4837 classification=0.2646, bbox_regression=0.2570, bbox_ctrness=0.6104
epoch 1/50 iter 660/1860 loss=1.1853 mean_loss=1.4781 classification=0.2788, bbox_regression=0.3012, bbox_ctrness=0.6053
epoch 1/50 iter 680/1860 loss=1.2067 mean_loss=1.4718 classification=0.2935, bbox_regression=0.2902, bbox_ctrness=0.6229
epoch 1/50 iter 700/1860 loss=1.1968 mean_loss=1.4660 classification=0.2652, bbox_regression=0.2907, bbox_ctrness=0.6409
epoch 1/50 iter 720/1860 loss=1.2294 mean_loss=1.4605 classification=0.3226, bbox_regression=0.2846, bbox_ctrness=0.6222
epoch 1/50 iter 740/1860 loss=1.3768 mean_loss=1.4550 classification=0.4012, bbox_regression=0.3357, bbox_ctrness=0.6399
epoch 1/50 iter 760/1860 loss=1.2002 mean_loss=1.4510 classification=0.2696, bbox_regression=0.2956, bbox_ctrness=0.6351
epoch 1/50 iter 780/1860 loss=1.2632 mean_loss=1.4451 classification=0.3266, bbox_regression=0.3119, bbox_ctrness=0.6247
epoch 1/50 iter 800/1860 loss=1.2489 mean_loss=1.4388 classification=0.3474, bbox_regression=0.2903, bbox_ctrness=0.6112
epoch 1/50 iter 820/1860 loss=1.1391 mean_loss=1.4347 classification=0.2341, bbox_regression=0.2722, bbox_ctrness=0.6328
epoch 1/50 iter 840/1860 loss=1.0768 mean_loss=1.4309 classification=0.2624, bbox_regression=0.2058, bbox_ctrness=0.6087
epoch 1/50 iter 860/1860 loss=1.2189 mean_loss=1.4268 classification=0.3045, bbox_regression=0.2874, bbox_ctrness=0.6269
epoch 1/50 iter 880/1860 loss=1.2351 mean_loss=1.4221 classification=0.3083, bbox_regression=0.2873, bbox_ctrness=0.6396
epoch 1/50 iter 900/1860 loss=1.1649 mean_loss=1.4180 classification=0.2659, bbox_regression=0.2863, bbox_ctrness=0.6127
epoch 1/50 iter 920/1860 loss=1.1117 mean_loss=1.4129 classification=0.2334, bbox_regression=0.2581, bbox_ctrness=0.6202
epoch 1/50 iter 940/1860 loss=1.5231 mean_loss=1.4085 classification=0.4414, bbox_regression=0.4326, bbox_ctrness=0.6491
epoch 1/50 iter 960/1860 loss=1.2897 mean_loss=1.4037 classification=0.3809, bbox_regression=0.2736, bbox_ctrness=0.6352
epoch 1/50 iter 980/1860 loss=1.0626 mean_loss=1.4004 classification=0.2186, bbox_regression=0.2118, bbox_ctrness=0.6322
epoch 1/50 iter 1000/1860 loss=1.1851 mean_loss=1.3962 classification=0.2833, bbox_regression=0.2745, bbox_ctrness=0.6272
epoch 1/50 iter 1020/1860 loss=1.2598 mean_loss=1.3916 classification=0.3571, bbox_regression=0.2732, bbox_ctrness=0.6294
epoch 1/50 iter 1040/1860 loss=1.2779 mean_loss=1.3878 classification=0.3583, bbox_regression=0.2925, bbox_ctrness=0.6272
epoch 1/50 iter 1060/1860 loss=1.0924 mean_loss=1.3834 classification=0.2455, bbox_regression=0.2438, bbox_ctrness=0.6030
epoch 1/50 iter 1080/1860 loss=1.1756 mean_loss=1.3809 classification=0.2777, bbox_regression=0.2780, bbox_ctrness=0.6198
epoch 1/50 iter 1100/1860 loss=1.1087 mean_loss=1.3779 classification=0.2277, bbox_regression=0.2563, bbox_ctrness=0.6247
epoch 1/50 iter 1120/1860 loss=1.2374 mean_loss=1.3753 classification=0.3204, bbox_regression=0.2921, bbox_ctrness=0.6249
epoch 1/50 iter 1140/1860 loss=1.4631 mean_loss=1.3712 classification=0.4333, bbox_regression=0.4019, bbox_ctrness=0.6279
epoch 1/50 iter 1160/1860 loss=1.2504 mean_loss=1.3679 classification=0.3484, bbox_regression=0.2926, bbox_ctrness=0.6095
epoch 1/50 iter 1180/1860 loss=1.2906 mean_loss=1.3654 classification=0.3448, bbox_regression=0.3131, bbox_ctrness=0.6326
epoch 1/50 iter 1200/1860 loss=1.0693 mean_loss=1.3614 classification=0.1960, bbox_regression=0.2534, bbox_ctrness=0.6199
epoch 1/50 iter 1220/1860 loss=1.0970 mean_loss=1.3582 classification=0.2448, bbox_regression=0.2482, bbox_ctrness=0.6040
epoch 1/50 iter 1240/1860 loss=1.2423 mean_loss=1.3553 classification=0.3023, bbox_regression=0.3131, bbox_ctrness=0.6269
epoch 1/50 iter 1260/1860 loss=1.2151 mean_loss=1.3524 classification=0.2523, bbox_regression=0.3263, bbox_ctrness=0.6364
epoch 1/50 iter 1280/1860 loss=1.0587 mean_loss=1.3485 classification=0.2425, bbox_regression=0.2065, bbox_ctrness=0.6096
epoch 1/50 iter 1300/1860 loss=1.0922 mean_loss=1.3457 classification=0.2610, bbox_regression=0.2304, bbox_ctrness=0.6009
epoch 1/50 iter 1320/1860 loss=1.1579 mean_loss=1.3434 classification=0.2744, bbox_regression=0.2550, bbox_ctrness=0.6285
epoch 1/50 iter 1340/1860 loss=1.0122 mean_loss=1.3411 classification=0.2143, bbox_regression=0.1739, bbox_ctrness=0.6240
epoch 1/50 iter 1360/1860 loss=1.1559 mean_loss=1.3382 classification=0.2287, bbox_regression=0.2839, bbox_ctrness=0.6433
epoch 1/50 iter 1380/1860 loss=1.0973 mean_loss=1.3355 classification=0.2372, bbox_regression=0.2401, bbox_ctrness=0.6201
epoch 1/50 iter 1400/1860 loss=0.9868 mean_loss=1.3324 classification=0.2150, bbox_regression=0.1681, bbox_ctrness=0.6038
epoch 1/50 iter 1420/1860 loss=1.3386 mean_loss=1.3301 classification=0.4349, bbox_regression=0.2906, bbox_ctrness=0.6131
epoch 1/50 iter 1440/1860 loss=0.9424 mean_loss=1.3281 classification=0.1647, bbox_regression=0.1597, bbox_ctrness=0.6180
epoch 1/50 iter 1460/1860 loss=1.3383 mean_loss=1.3256 classification=0.4409, bbox_regression=0.2748, bbox_ctrness=0.6226
epoch 1/50 iter 1480/1860 loss=1.1325 mean_loss=1.3231 classification=0.2710, bbox_regression=0.2528, bbox_ctrness=0.6087
epoch 1/50 iter 1500/1860 loss=1.0828 mean_loss=1.3209 classification=0.2272, bbox_regression=0.2361, bbox_ctrness=0.6195
epoch 1/50 iter 1520/1860 loss=1.2445 mean_loss=1.3188 classification=0.3617, bbox_regression=0.2680, bbox_ctrness=0.6149
epoch 1/50 iter 1540/1860 loss=1.5177 mean_loss=1.3169 classification=0.5408, bbox_regression=0.3507, bbox_ctrness=0.6261
epoch 1/50 iter 1560/1860 loss=1.0079 mean_loss=1.3147 classification=0.1649, bbox_regression=0.2253, bbox_ctrness=0.6176
epoch 1/50 iter 1580/1860 loss=1.0727 mean_loss=1.3128 classification=0.1900, bbox_regression=0.2491, bbox_ctrness=0.6336
epoch 1/50 iter 1600/1860 loss=0.9862 mean_loss=1.3101 classification=0.1738, bbox_regression=0.1978, bbox_ctrness=0.6145
epoch 1/50 iter 1620/1860 loss=1.2806 mean_loss=1.3075 classification=0.3061, bbox_regression=0.3474, bbox_ctrness=0.6272
epoch 1/50 iter 1640/1860 loss=1.0083 mean_loss=1.3054 classification=0.1810, bbox_regression=0.2085, bbox_ctrness=0.6188
epoch 1/50 iter 1660/1860 loss=1.0969 mean_loss=1.3040 classification=0.2325, bbox_regression=0.2322, bbox_ctrness=0.6322
epoch 1/50 iter 1680/1860 loss=1.2224 mean_loss=1.3014 classification=0.3037, bbox_regression=0.2842, bbox_ctrness=0.6345
epoch 1/50 iter 1700/1860 loss=1.1518 mean_loss=1.2997 classification=0.2690, bbox_regression=0.2583, bbox_ctrness=0.6245
epoch 1/50 iter 1720/1860 loss=1.2653 mean_loss=1.2977 classification=0.2945, bbox_regression=0.3233, bbox_ctrness=0.6475
epoch 1/50 iter 1740/1860 loss=1.0862 mean_loss=1.2960 classification=0.2880, bbox_regression=0.1794, bbox_ctrness=0.6188
epoch 1/50 iter 1760/1860 loss=1.1162 mean_loss=1.2939 classification=0.2374, bbox_regression=0.2698, bbox_ctrness=0.6090
epoch 1/50 iter 1780/1860 loss=1.0444 mean_loss=1.2925 classification=0.2138, bbox_regression=0.2146, bbox_ctrness=0.6161
epoch 1/50 iter 1800/1860 loss=1.2068 mean_loss=1.2902 classification=0.2929, bbox_regression=0.2835, bbox_ctrness=0.6304
epoch 1/50 iter 1820/1860 loss=0.9710 mean_loss=1.2878 classification=0.1555, bbox_regression=0.1899, bbox_ctrness=0.6256
epoch 1/50 iter 1840/1860 loss=1.4041 mean_loss=1.2858 classification=0.4124, bbox_regression=0.3463, bbox_ctrness=0.6454
epoch 1/50 iter 1860/1860 loss=1.0944 mean_loss=1.2839 classification=0.2718, bbox_regression=0.1993, bbox_ctrness=0.6232
epoch 1 validation Precision=0.0462 Recall=0.9838 AP50=0.8700 AP75=0.4958 eval_fps=10.86 epoch_time_sec=963.3
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\early_moddrop_seed2\weights\last.pt
new best AP50=0.8700; saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\early_moddrop_seed2\weights\best.pt
epoch 2/50 iter 1/1860 loss=0.9827 mean_loss=0.9827 classification=0.1797, bbox_regression=0.1759, bbox_ctrness=0.6271
epoch 2/50 iter 20/1860 loss=1.0052 mean_loss=1.0590 classification=0.1939, bbox_regression=0.1922, bbox_ctrness=0.6191
epoch 2/50 iter 40/1860 loss=1.1117 mean_loss=1.0757 classification=0.2451, bbox_regression=0.2479, bbox_ctrness=0.6187
epoch 2/50 iter 60/1860 loss=0.9697 mean_loss=1.0974 classification=0.1692, bbox_regression=0.1870, bbox_ctrness=0.6135
epoch 2/50 iter 80/1860 loss=0.9414 mean_loss=1.0839 classification=0.1639, bbox_regression=0.1685, bbox_ctrness=0.6090
epoch 2/50 iter 100/1860 loss=1.1895 mean_loss=1.0787 classification=0.2625, bbox_regression=0.2780, bbox_ctrness=0.6490
epoch 2/50 iter 120/1860 loss=1.0191 mean_loss=1.0775 classification=0.1936, bbox_regression=0.2073, bbox_ctrness=0.6182
epoch 2/50 iter 140/1860 loss=1.2675 mean_loss=1.0819 classification=0.3190, bbox_regression=0.3146, bbox_ctrness=0.6339
epoch 2/50 iter 160/1860 loss=1.2216 mean_loss=1.0829 classification=0.3118, bbox_regression=0.2777, bbox_ctrness=0.6321
epoch 2/50 iter 180/1860 loss=1.0581 mean_loss=1.0801 classification=0.1960, bbox_regression=0.2392, bbox_ctrness=0.6228
epoch 2/50 iter 200/1860 loss=1.1207 mean_loss=1.0839 classification=0.2483, bbox_regression=0.2556, bbox_ctrness=0.6168
epoch 2/50 iter 220/1860 loss=1.1090 mean_loss=1.0800 classification=0.2470, bbox_regression=0.2381, bbox_ctrness=0.6238
epoch 2/50 iter 240/1860 loss=0.9966 mean_loss=1.0843 classification=0.1899, bbox_regression=0.1921, bbox_ctrness=0.6146
epoch 2/50 iter 260/1860 loss=1.0524 mean_loss=1.0828 classification=0.2116, bbox_regression=0.2162, bbox_ctrness=0.6246
epoch 2/50 iter 280/1860 loss=1.0134 mean_loss=1.0840 classification=0.1882, bbox_regression=0.1959, bbox_ctrness=0.6293
epoch 2/50 iter 300/1860 loss=0.9101 mean_loss=1.0811 classification=0.1431, bbox_regression=0.1495, bbox_ctrness=0.6175
epoch 2/50 iter 320/1860 loss=1.1961 mean_loss=1.0787 classification=0.3150, bbox_regression=0.2595, bbox_ctrness=0.6217
epoch 2/50 iter 340/1860 loss=1.1103 mean_loss=1.0797 classification=0.2368, bbox_regression=0.2476, bbox_ctrness=0.6259
epoch 2/50 iter 360/1860 loss=0.9877 mean_loss=1.0790 classification=0.1451, bbox_regression=0.2129, bbox_ctrness=0.6297
epoch 2/50 iter 380/1860 loss=0.9083 mean_loss=1.0780 classification=0.1357, bbox_regression=0.1591, bbox_ctrness=0.6134
epoch 2/50 iter 400/1860 loss=1.3355 mean_loss=1.0774 classification=0.3787, bbox_regression=0.3090, bbox_ctrness=0.6477
epoch 2/50 iter 420/1860 loss=0.9087 mean_loss=1.0754 classification=0.1685, bbox_regression=0.1516, bbox_ctrness=0.5886
epoch 2/50 iter 440/1860 loss=0.9291 mean_loss=1.0736 classification=0.1764, bbox_regression=0.1480, bbox_ctrness=0.6047
epoch 2/50 iter 460/1860 loss=0.9243 mean_loss=1.0744 classification=0.1755, bbox_regression=0.1572, bbox_ctrness=0.5915
epoch 2/50 iter 480/1860 loss=1.0032 mean_loss=1.0729 classification=0.1899, bbox_regression=0.1894, bbox_ctrness=0.6239
epoch 2/50 iter 500/1860 loss=1.0460 mean_loss=1.0720 classification=0.2078, bbox_regression=0.2182, bbox_ctrness=0.6201
epoch 2/50 iter 520/1860 loss=0.9470 mean_loss=1.0713 classification=0.1800, bbox_regression=0.1687, bbox_ctrness=0.5983
epoch 2/50 iter 540/1860 loss=1.0965 mean_loss=1.0699 classification=0.2821, bbox_regression=0.2153, bbox_ctrness=0.5991
epoch 2/50 iter 560/1860 loss=0.9269 mean_loss=1.0707 classification=0.1332, bbox_regression=0.1671, bbox_ctrness=0.6266
epoch 2/50 iter 580/1860 loss=0.9365 mean_loss=1.0695 classification=0.1689, bbox_regression=0.1556, bbox_ctrness=0.6121
epoch 2/50 iter 600/1860 loss=1.0087 mean_loss=1.0684 classification=0.2014, bbox_regression=0.1939, bbox_ctrness=0.6134
epoch 2/50 iter 620/1860 loss=1.3758 mean_loss=1.0680 classification=0.4020, bbox_regression=0.3327, bbox_ctrness=0.6411
epoch 2/50 iter 640/1860 loss=1.1994 mean_loss=1.0666 classification=0.3114, bbox_regression=0.2547, bbox_ctrness=0.6333
epoch 2/50 iter 660/1860 loss=1.0532 mean_loss=1.0653 classification=0.1971, bbox_regression=0.2196, bbox_ctrness=0.6365
epoch 2/50 iter 680/1860 loss=0.9295 mean_loss=1.0649 classification=0.1543, bbox_regression=0.1687, bbox_ctrness=0.6065
epoch 2/50 iter 700/1860 loss=1.2124 mean_loss=1.0651 classification=0.3477, bbox_regression=0.2400, bbox_ctrness=0.6247
epoch 2/50 iter 720/1860 loss=1.1461 mean_loss=1.0644 classification=0.2793, bbox_regression=0.2372, bbox_ctrness=0.6295
epoch 2/50 iter 740/1860 loss=0.8961 mean_loss=1.0633 classification=0.1280, bbox_regression=0.1614, bbox_ctrness=0.6067
epoch 2/50 iter 760/1860 loss=0.9842 mean_loss=1.0623 classification=0.1700, bbox_regression=0.2033, bbox_ctrness=0.6110
epoch 2/50 iter 780/1860 loss=0.9839 mean_loss=1.0609 classification=0.1652, bbox_regression=0.1958, bbox_ctrness=0.6229
epoch 2/50 iter 800/1860 loss=1.0968 mean_loss=1.0606 classification=0.2643, bbox_regression=0.2098, bbox_ctrness=0.6227
epoch 2/50 iter 820/1860 loss=0.9453 mean_loss=1.0605 classification=0.1461, bbox_regression=0.1728, bbox_ctrness=0.6264
epoch 2/50 iter 840/1860 loss=1.1719 mean_loss=1.0605 classification=0.2964, bbox_regression=0.2630, bbox_ctrness=0.6125
epoch 2/50 iter 860/1860 loss=1.2509 mean_loss=1.0593 classification=0.3524, bbox_regression=0.2825, bbox_ctrness=0.6160
epoch 2/50 iter 880/1860 loss=1.1696 mean_loss=1.0592 classification=0.2716, bbox_regression=0.2734, bbox_ctrness=0.6246
epoch 2/50 iter 900/1860 loss=0.9963 mean_loss=1.0591 classification=0.2183, bbox_regression=0.1761, bbox_ctrness=0.6019
epoch 2/50 iter 920/1860 loss=1.1281 mean_loss=1.0592 classification=0.2358, bbox_regression=0.2550, bbox_ctrness=0.6374
epoch 2/50 iter 940/1860 loss=1.0586 mean_loss=1.0597 classification=0.2098, bbox_regression=0.2249, bbox_ctrness=0.6239
epoch 2/50 iter 960/1860 loss=1.0096 mean_loss=1.0596 classification=0.2025, bbox_regression=0.1789, bbox_ctrness=0.6281
epoch 2/50 iter 980/1860 loss=0.9103 mean_loss=1.0592 classification=0.1183, bbox_regression=0.1620, bbox_ctrness=0.6300
epoch 2/50 iter 1000/1860 loss=1.0633 mean_loss=1.0589 classification=0.2360, bbox_regression=0.2052, bbox_ctrness=0.6221
epoch 2/50 iter 1020/1860 loss=1.0799 mean_loss=1.0599 classification=0.2480, bbox_regression=0.2295, bbox_ctrness=0.6024
epoch 2/50 iter 1040/1860 loss=1.0828 mean_loss=1.0586 classification=0.2628, bbox_regression=0.1989, bbox_ctrness=0.6212
epoch 2/50 iter 1060/1860 loss=1.0042 mean_loss=1.0587 classification=0.1978, bbox_regression=0.1871, bbox_ctrness=0.6194
epoch 2/50 iter 1080/1860 loss=0.9134 mean_loss=1.0573 classification=0.1556, bbox_regression=0.1543, bbox_ctrness=0.6035
epoch 2/50 iter 1100/1860 loss=1.1127 mean_loss=1.0569 classification=0.2652, bbox_regression=0.2268, bbox_ctrness=0.6207
epoch 2/50 iter 1120/1860 loss=1.1559 mean_loss=1.0565 classification=0.2702, bbox_regression=0.2487, bbox_ctrness=0.6370
epoch 2/50 iter 1140/1860 loss=1.0864 mean_loss=1.0561 classification=0.2199, bbox_regression=0.2248, bbox_ctrness=0.6417
epoch 2/50 iter 1160/1860 loss=1.0850 mean_loss=1.0551 classification=0.2659, bbox_regression=0.1968, bbox_ctrness=0.6222
epoch 2/50 iter 1180/1860 loss=1.1108 mean_loss=1.0552 classification=0.2425, bbox_regression=0.2383, bbox_ctrness=0.6300
epoch 2/50 iter 1200/1860 loss=1.0005 mean_loss=1.0551 classification=0.1951, bbox_regression=0.1954, bbox_ctrness=0.6099
epoch 2/50 iter 1220/1860 loss=0.8841 mean_loss=1.0544 classification=0.1125, bbox_regression=0.1555, bbox_ctrness=0.6161
epoch 2/50 iter 1240/1860 loss=1.1195 mean_loss=1.0548 classification=0.2653, bbox_regression=0.2241, bbox_ctrness=0.6300
epoch 2/50 iter 1260/1860 loss=0.8633 mean_loss=1.0541 classification=0.1326, bbox_regression=0.1398, bbox_ctrness=0.5909
epoch 2/50 iter 1280/1860 loss=1.0995 mean_loss=1.0538 classification=0.2424, bbox_regression=0.2157, bbox_ctrness=0.6414
epoch 2/50 iter 1300/1860 loss=0.9801 mean_loss=1.0530 classification=0.1700, bbox_regression=0.1934, bbox_ctrness=0.6166
epoch 2/50 iter 1320/1860 loss=0.9890 mean_loss=1.0518 classification=0.1721, bbox_regression=0.1954, bbox_ctrness=0.6215
epoch 2/50 iter 1340/1860 loss=0.9703 mean_loss=1.0512 classification=0.2087, bbox_regression=0.1676, bbox_ctrness=0.5940
epoch 2/50 iter 1360/1860 loss=1.2095 mean_loss=1.0501 classification=0.3715, bbox_regression=0.2116, bbox_ctrness=0.6264
epoch 2/50 iter 1380/1860 loss=0.8736 mean_loss=1.0496 classification=0.1422, bbox_regression=0.1264, bbox_ctrness=0.6050
epoch 2/50 iter 1400/1860 loss=0.9468 mean_loss=1.0489 classification=0.1427, bbox_regression=0.1692, bbox_ctrness=0.6349
epoch 2/50 iter 1420/1860 loss=1.1164 mean_loss=1.0492 classification=0.2835, bbox_regression=0.2125, bbox_ctrness=0.6204
epoch 2/50 iter 1440/1860 loss=1.1688 mean_loss=1.0489 classification=0.3235, bbox_regression=0.2328, bbox_ctrness=0.6125
epoch 2/50 iter 1460/1860 loss=0.9169 mean_loss=1.0476 classification=0.1830, bbox_regression=0.1451, bbox_ctrness=0.5889
epoch 2/50 iter 1480/1860 loss=0.9070 mean_loss=1.0468 classification=0.1639, bbox_regression=0.1371, bbox_ctrness=0.6060
epoch 2/50 iter 1500/1860 loss=0.8289 mean_loss=1.0465 classification=0.1027, bbox_regression=0.1284, bbox_ctrness=0.5978
epoch 2/50 iter 1520/1860 loss=0.8554 mean_loss=1.0459 classification=0.1121, bbox_regression=0.1326, bbox_ctrness=0.6106
epoch 2/50 iter 1540/1860 loss=0.8813 mean_loss=1.0453 classification=0.1265, bbox_regression=0.1445, bbox_ctrness=0.6103
