generated_at,run_id,protocol,variant,model,seed,ap50_95,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100,ar_small,ar_medium,ar_large,images,gt_boxes,ignored_regions,detections,backend,inference_seconds,fps,detector_score_thr,nms_thresh,detections_per_img,adapter,weights,checkpoint_sha256,manifest,manifest_sha256,annotations,annotations_sha256,git_commit,git_branch,command,env_python,env_pytorch,env_torchvision,env_timm,env_pycocotools,env_torch_cuda,env_cuda_available,env_device,env_gpu
2026-07-13T19:26:51+08:00,matched_early_seed0,devval,matched_early,early,0,0.0015385809600734247,0.005015346514309718,0.0009900990099009901,6.975813101602777e-05,0.003749612324920909,0.009414893285517138,0.0015492957746478873,0.0065258215962441316,0.01884389671361502,0.00032715376226826614,0.02043673731535003,0.15774925962487663,548,17040,1410,54800,pycocotools.cocoeval.COCOeval,25.321598291397095,21.641603886678066,0.001,0.6,100,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt,23331a6e668634f5f1ca1c7dfaddd23e9ee5445c0558e325621e8f454a0b1602,E:\RepViT-main\runs\v50_visdrone_seen\manifests\devval.txt,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,E:\RepViT-main\runs\v50_visdrone_seen\converted_annotations\devval.json,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,0dafe892d9ea0559a47d8150d011e2eeb277a17b,research/ra-repdet-triair,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id matched_early_seed0 --protocol devval --variant matched_early --model early --seed 0 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\matched_early_seed0.json,3.9.21,2.5.1,0.20.1,1.0.22,2.0.8,12.4,True,cuda,NVIDIA GeForce RTX 3090
