generated_at,run_id,protocol,variant,model,seed,ap50_95,ap50,ap75,ap_small,ap_medium,ap_large,ar1,ar10,ar100,ar_small,ar_medium,ar_large,images,gt_boxes,ignored_regions,detections,backend,inference_seconds,fps,detector_score_thr,nms_thresh,detections_per_img,adapter,weights,checkpoint_sha256,manifest,manifest_sha256,annotations,annotations_sha256,git_commit,git_branch,command,env_python,env_pytorch,env_torchvision,env_timm,env_pycocotools,env_torch_cuda,env_cuda_available,env_device,env_gpu
2026-07-13T19:29:18+08:00,matched_early_seed2,devval,matched_early,early,2,0.006837887111112439,0.01378830026185125,0.0099009900990099,7.70917224322709e-05,0.00283358762604566,0.018036706900163506,0.0015962441314553992,0.006913145539906104,0.02436619718309859,0.0001817520901490367,0.03044315992292871,0.17443237907206316,548,17040,1410,54800,pycocotools.cocoeval.COCOeval,24.882092714309692,22.02387099397171,0.001,0.6,100,"RGB float32/255 followed by appended thermal=0.0,event=0.0",E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed2\weights\best.pt,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,E:\RepViT-main\runs\v50_visdrone_seen\manifests\devval.txt,2c70b4e6055c3e3a5641d69611cc5d3a7b32b93223ab0732af3d060be06d54ac,E:\RepViT-main\runs\v50_visdrone_seen\converted_annotations\devval.json,27403f6f9a2b233de3fc500863e59065718e7efa40c69c6df33aab6923c5b82f,0dafe892d9ea0559a47d8150d011e2eeb277a17b,research/ra-repdet-triair,C:\Users\xinnan\.conda\envs\pytorch\python.exe rarepdet\tools\eval_v50_visdrone_seen.py --run-id matched_early_seed2 --protocol devval --variant matched_early --model early --seed 2 --data D:\datasets\visdrone_seen --manifest runs\v50_visdrone_seen\manifests\devval.txt --annotations runs\v50_visdrone_seen\converted_annotations\devval.json --weights runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed2\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --nms-thresh 0.6 --detections-per-img 100 --out-json runs\v50_visdrone_seen\raw\zero_shot\devval\matched_early_seed2.json,3.9.21,2.5.1,0.20.1,1.0.22,2.0.8,12.4,True,cuda,NVIDIA GeForce RTX 3090
