generated_at,run_id,protocol,variant,model,seed,modality_dropout,images,precision,recall,f1,project_ap50,project_ap75,ap50_95,ap50,ap75,ar100,gt_boxes,detections,inference_seconds,metric_seconds,fps,detector_score_thr,metric_score_thr,nms_thresh,detections_per_img,coco_recall_samples,coco_backend,weights,checkpoint_sha256,split_file,split_sha256,git_commit,git_branch,command,ap_iou_050,ap_iou_055,ap_iou_060,ap_iou_065,ap_iou_070,ap_iou_075,ap_iou_080,ap_iou_085,ap_iou_090,ap_iou_095,env_python,env_pytorch,env_torchvision,env_timm,env_pycocotools,env_torch_cuda,env_cuda_available,env_device,env_gpu
2026-07-11T11:18:19+08:00,ra_stems_project_seed0,ablation_devval,ra_stems_project,ra_stems_project,0,0.0,2213,0.9268202080237742,0.8505198568263167,0.8870322637987735,0.9373950362205505,0.8300318121910095,0.675352733614103,0.9331503320966316,0.8266229688158144,0.7585307652974261,5867,221300,88.09361720085144,149.44485878944397,25.12100275045365,0.001,0.5,0.6,100,101,pycocotools.cocoeval.COCOeval,E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed0\weights\best.pt,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295,E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,3d18bcc1ed402776c43b1a9aaa022ffeb3416952,research/ra-repdet-triair,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id ra_stems_project_seed0 --protocol ablation_devval --variant ra_stems_project --model ra_stems_project --seed 0 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v48_complete_ablation\raw\devval\ra_stems_project_seed0.json,0.9331503320966316,0.9287627682933494,0.921860857985476,0.906120387679376,0.8809785895994271,0.8266229688158144,0.7082979658106964,0.4871286353222539,0.1537694788898358,0.0068353516481695934,3.9.21,2.5.1,0.20.1,1.0.22,2.0.8,12.4,True,cuda,NVIDIA GeForce RTX 3090
