Using device: cuda
requested_seed: 1
deterministic_algorithms: warn_only
cudnn_deterministic: True
cudnn_benchmark: False
train samples: 7439
val samples: 2213
params: 6593242
gflops: skipped (no project-compatible detector GFLOPs helper wired yet)
total train iterations per epoch: 1860
epoch 1/50 iter 880/1860 loss=1.2423 mean_loss=1.3537 classification=0.3323, bbox_regression=0.2833, bbox_ctrness=0.6266
epoch 1/50 iter 900/1860 loss=1.1553 mean_loss=1.3491 classification=0.2743, bbox_regression=0.2568, bbox_ctrness=0.6242
epoch 1/50 iter 920/1860 loss=1.0506 mean_loss=1.3437 classification=0.2062, bbox_regression=0.2261, bbox_ctrness=0.6183
epoch 1/50 iter 940/1860 loss=1.0471 mean_loss=1.3381 classification=0.2088, bbox_regression=0.2106, bbox_ctrness=0.6277
epoch 1/50 iter 960/1860 loss=1.0228 mean_loss=1.3337 classification=0.2117, bbox_regression=0.1950, bbox_ctrness=0.6160
epoch 1/50 iter 980/1860 loss=1.0686 mean_loss=1.3290 classification=0.1969, bbox_regression=0.2466, bbox_ctrness=0.6252
epoch 1/50 iter 1000/1860 loss=1.0239 mean_loss=1.3245 classification=0.2025, bbox_regression=0.2175, bbox_ctrness=0.6039
epoch 1/50 iter 1020/1860 loss=1.0053 mean_loss=1.3200 classification=0.1875, bbox_regression=0.1986, bbox_ctrness=0.6192
epoch 1/50 iter 1040/1860 loss=1.0933 mean_loss=1.3163 classification=0.2528, bbox_regression=0.2317, bbox_ctrness=0.6087
epoch 1/50 iter 1060/1860 loss=1.0211 mean_loss=1.3121 classification=0.2018, bbox_regression=0.1885, bbox_ctrness=0.6308
epoch 1/50 iter 1080/1860 loss=1.1036 mean_loss=1.3083 classification=0.2822, bbox_regression=0.2062, bbox_ctrness=0.6151
epoch 1/50 iter 1100/1860 loss=1.1922 mean_loss=1.3048 classification=0.3194, bbox_regression=0.2547, bbox_ctrness=0.6181
epoch 1/50 iter 1120/1860 loss=1.0705 mean_loss=1.3012 classification=0.2240, bbox_regression=0.2319, bbox_ctrness=0.6146
epoch 1/50 iter 1140/1860 loss=1.0623 mean_loss=1.2974 classification=0.2078, bbox_regression=0.2282, bbox_ctrness=0.6263
epoch 1/50 iter 1160/1860 loss=0.9951 mean_loss=1.2933 classification=0.1856, bbox_regression=0.1759, bbox_ctrness=0.6337
epoch 1/50 iter 1180/1860 loss=1.1774 mean_loss=1.2891 classification=0.3126, bbox_regression=0.2561, bbox_ctrness=0.6088
epoch 1/50 iter 1200/1860 loss=0.9993 mean_loss=1.2861 classification=0.1693, bbox_regression=0.2102, bbox_ctrness=0.6197
epoch 1/50 iter 1220/1860 loss=1.1185 mean_loss=1.2832 classification=0.2572, bbox_regression=0.2328, bbox_ctrness=0.6285
epoch 1/50 iter 1240/1860 loss=1.0099 mean_loss=1.2793 classification=0.1878, bbox_regression=0.2185, bbox_ctrness=0.6036
epoch 1/50 iter 1260/1860 loss=0.9802 mean_loss=1.2753 classification=0.1747, bbox_regression=0.1877, bbox_ctrness=0.6178
epoch 1/50 iter 1280/1860 loss=1.1239 mean_loss=1.2720 classification=0.2337, bbox_regression=0.2708, bbox_ctrness=0.6194
epoch 1/50 iter 1300/1860 loss=1.1978 mean_loss=1.2683 classification=0.2702, bbox_regression=0.2825, bbox_ctrness=0.6451
epoch 1/50 iter 1320/1860 loss=0.9716 mean_loss=1.2647 classification=0.1841, bbox_regression=0.1892, bbox_ctrness=0.5983
epoch 1/50 iter 1340/1860 loss=0.9589 mean_loss=1.2616 classification=0.1696, bbox_regression=0.1728, bbox_ctrness=0.6166
epoch 1/50 iter 1360/1860 loss=1.1336 mean_loss=1.2583 classification=0.2764, bbox_regression=0.2432, bbox_ctrness=0.6140
epoch 1/50 iter 1380/1860 loss=1.0112 mean_loss=1.2550 classification=0.1875, bbox_regression=0.2085, bbox_ctrness=0.6152
epoch 1/50 iter 1400/1860 loss=1.0159 mean_loss=1.2526 classification=0.2324, bbox_regression=0.1698, bbox_ctrness=0.6137
epoch 1/50 iter 1420/1860 loss=1.2888 mean_loss=1.2496 classification=0.3773, bbox_regression=0.2871, bbox_ctrness=0.6244
epoch 1/50 iter 1440/1860 loss=1.0388 mean_loss=1.2468 classification=0.1984, bbox_regression=0.2269, bbox_ctrness=0.6136
epoch 1/50 iter 1460/1860 loss=0.9397 mean_loss=1.2441 classification=0.1490, bbox_regression=0.1788, bbox_ctrness=0.6120
epoch 1/50 iter 1480/1860 loss=1.0135 mean_loss=1.2415 classification=0.2250, bbox_regression=0.1745, bbox_ctrness=0.6139
epoch 1/50 iter 1500/1860 loss=0.9833 mean_loss=1.2385 classification=0.1723, bbox_regression=0.2045, bbox_ctrness=0.6065
epoch 1/50 iter 1520/1860 loss=0.9397 mean_loss=1.2364 classification=0.1613, bbox_regression=0.1622, bbox_ctrness=0.6162
epoch 1/50 iter 1540/1860 loss=0.9545 mean_loss=1.2339 classification=0.1405, bbox_regression=0.1957, bbox_ctrness=0.6184
epoch 1/50 iter 1560/1860 loss=1.0363 mean_loss=1.2312 classification=0.2331, bbox_regression=0.1992, bbox_ctrness=0.6039
epoch 1/50 iter 1580/1860 loss=1.0940 mean_loss=1.2283 classification=0.2549, bbox_regression=0.2042, bbox_ctrness=0.6349
epoch 1/50 iter 1600/1860 loss=0.9957 mean_loss=1.2257 classification=0.1859, bbox_regression=0.2007, bbox_ctrness=0.6091
epoch 1/50 iter 1620/1860 loss=0.8838 mean_loss=1.2229 classification=0.1297, bbox_regression=0.1265, bbox_ctrness=0.6276
epoch 1/50 iter 1640/1860 loss=1.0106 mean_loss=1.2209 classification=0.2120, bbox_regression=0.1832, bbox_ctrness=0.6154
epoch 1/50 iter 1660/1860 loss=1.0783 mean_loss=1.2181 classification=0.2093, bbox_regression=0.2339, bbox_ctrness=0.6351
epoch 1/50 iter 1680/1860 loss=1.0462 mean_loss=1.2157 classification=0.1618, bbox_regression=0.2588, bbox_ctrness=0.6256
epoch 1/50 iter 1700/1860 loss=1.0582 mean_loss=1.2137 classification=0.2417, bbox_regression=0.2114, bbox_ctrness=0.6050
epoch 1/50 iter 1720/1860 loss=1.0440 mean_loss=1.2115 classification=0.2064, bbox_regression=0.2174, bbox_ctrness=0.6203
epoch 1/50 iter 1740/1860 loss=0.9962 mean_loss=1.2094 classification=0.2080, bbox_regression=0.1764, bbox_ctrness=0.6117
epoch 1/50 iter 1760/1860 loss=0.9885 mean_loss=1.2072 classification=0.2099, bbox_regression=0.1837, bbox_ctrness=0.5949
epoch 1/50 iter 1780/1860 loss=1.1896 mean_loss=1.2053 classification=0.2976, bbox_regression=0.2581, bbox_ctrness=0.6339
epoch 1/50 iter 1800/1860 loss=1.0164 mean_loss=1.2036 classification=0.1941, bbox_regression=0.1948, bbox_ctrness=0.6275
epoch 1/50 iter 1820/1860 loss=0.9428 mean_loss=1.2011 classification=0.1664, bbox_regression=0.1562, bbox_ctrness=0.6202
epoch 1/50 iter 1840/1860 loss=1.0133 mean_loss=1.1990 classification=0.1668, bbox_regression=0.2270, bbox_ctrness=0.6195
epoch 1/50 iter 1860/1860 loss=0.9698 mean_loss=1.1970 classification=0.1534, bbox_regression=0.2005, bbox_ctrness=0.6159
epoch 1 validation Precision=0.0728 Recall=0.9770 AP50=0.8819 AP75=0.5695 eval_fps=13.03 epoch_time_sec=1012.1
saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed1\weights\last.pt
new best AP50=0.8819; saved checkpoint: E:\RepViT-main\runs\v48_complete_ablation\training\ra_stems_project_seed1\weights\best.pt
epoch 2/50 iter 1/1860 loss=0.9057 mean_loss=0.9057 classification=0.1353, bbox_regression=0.1596, bbox_ctrness=0.6108
epoch 2/50 iter 20/1860 loss=1.0004 mean_loss=0.9706 classification=0.1733, bbox_regression=0.2140, bbox_ctrness=0.6131
epoch 2/50 iter 40/1860 loss=0.9719 mean_loss=0.9786 classification=0.1796, bbox_regression=0.1798, bbox_ctrness=0.6126
epoch 2/50 iter 60/1860 loss=1.0310 mean_loss=0.9798 classification=0.2067, bbox_regression=0.2179, bbox_ctrness=0.6064
epoch 2/50 iter 80/1860 loss=1.2527 mean_loss=0.9935 classification=0.3479, bbox_regression=0.2774, bbox_ctrness=0.6273
epoch 2/50 iter 100/1860 loss=0.9331 mean_loss=0.9845 classification=0.1565, bbox_regression=0.1681, bbox_ctrness=0.6086
epoch 2/50 iter 120/1860 loss=0.9362 mean_loss=0.9788 classification=0.1714, bbox_regression=0.1556, bbox_ctrness=0.6091
epoch 2/50 iter 140/1860 loss=0.9342 mean_loss=0.9787 classification=0.1393, bbox_regression=0.1868, bbox_ctrness=0.6082
epoch 2/50 iter 160/1860 loss=0.9407 mean_loss=0.9768 classification=0.1511, bbox_regression=0.1807, bbox_ctrness=0.6089
epoch 2/50 iter 180/1860 loss=0.9535 mean_loss=0.9792 classification=0.1903, bbox_regression=0.1658, bbox_ctrness=0.5974
epoch 2/50 iter 200/1860 loss=1.0077 mean_loss=0.9815 classification=0.1862, bbox_regression=0.2164, bbox_ctrness=0.6051
epoch 2/50 iter 220/1860 loss=0.9868 mean_loss=0.9814 classification=0.1908, bbox_regression=0.1824, bbox_ctrness=0.6137
epoch 2/50 iter 240/1860 loss=0.8823 mean_loss=0.9803 classification=0.1477, bbox_regression=0.1359, bbox_ctrness=0.5987
epoch 2/50 iter 260/1860 loss=0.8986 mean_loss=0.9793 classification=0.1198, bbox_regression=0.1570, bbox_ctrness=0.6218
epoch 2/50 iter 280/1860 loss=0.9482 mean_loss=0.9754 classification=0.1367, bbox_regression=0.1945, bbox_ctrness=0.6170
epoch 2/50 iter 300/1860 loss=1.1801 mean_loss=0.9760 classification=0.3367, bbox_regression=0.2345, bbox_ctrness=0.6089
epoch 2/50 iter 320/1860 loss=0.9116 mean_loss=0.9736 classification=0.1546, bbox_regression=0.1646, bbox_ctrness=0.5925
epoch 2/50 iter 340/1860 loss=0.9713 mean_loss=0.9720 classification=0.1454, bbox_regression=0.2134, bbox_ctrness=0.6126
epoch 2/50 iter 360/1860 loss=0.8918 mean_loss=0.9714 classification=0.1402, bbox_regression=0.1361, bbox_ctrness=0.6156
epoch 2/50 iter 380/1860 loss=1.0057 mean_loss=0.9722 classification=0.2002, bbox_regression=0.1901, bbox_ctrness=0.6154
epoch 2/50 iter 400/1860 loss=0.8600 mean_loss=0.9718 classification=0.1370, bbox_regression=0.1286, bbox_ctrness=0.5944
epoch 2/50 iter 420/1860 loss=0.9996 mean_loss=0.9699 classification=0.2109, bbox_regression=0.1764, bbox_ctrness=0.6123
epoch 2/50 iter 440/1860 loss=0.8940 mean_loss=0.9711 classification=0.1362, bbox_regression=0.1399, bbox_ctrness=0.6178
epoch 2/50 iter 460/1860 loss=0.8572 mean_loss=0.9723 classification=0.1215, bbox_regression=0.1475, bbox_ctrness=0.5883
epoch 2/50 iter 480/1860 loss=0.9566 mean_loss=0.9744 classification=0.1808, bbox_regression=0.1781, bbox_ctrness=0.5977
epoch 2/50 iter 500/1860 loss=0.9477 mean_loss=0.9731 classification=0.2108, bbox_regression=0.1338, bbox_ctrness=0.6031
epoch 2/50 iter 520/1860 loss=0.9852 mean_loss=0.9722 classification=0.1597, bbox_regression=0.1989, bbox_ctrness=0.6266
epoch 2/50 iter 540/1860 loss=0.9777 mean_loss=0.9722 classification=0.2028, bbox_regression=0.1494, bbox_ctrness=0.6255
epoch 2/50 iter 560/1860 loss=1.1507 mean_loss=0.9724 classification=0.2568, bbox_regression=0.2630, bbox_ctrness=0.6309
