epoch=1 mean_loss=1.26831891 project_ap50=0.76323408 project_ap75=0.40513945
epoch=2 mean_loss=1.04577279 project_ap50=0.81332695 project_ap75=0.52124393
epoch=3 mean_loss=0.97507412 project_ap50=0.80942887 project_ap75=0.56478560
epoch=4 mean_loss=0.92689276 project_ap50=0.78539193 project_ap75=0.56680644
epoch=5 mean_loss=0.88963098 project_ap50=0.81749403 project_ap75=0.58669281
epoch=6 mean_loss=0.86060481 project_ap50=0.81451005 project_ap75=0.59010440
epoch=7 mean_loss=0.82996872 project_ap50=0.79769492 project_ap75=0.57793462
epoch=8 mean_loss=0.80512568 project_ap50=0.79975820 project_ap75=0.56145012
epoch=9 mean_loss=0.78843760 project_ap50=0.78442878 project_ap75=0.57231206
epoch=10 mean_loss=0.77132500 project_ap50=0.78943831 project_ap75=0.56911051
epoch=11 mean_loss=0.75907933 project_ap50=0.79454833 project_ap75=0.56126070
epoch=12 mean_loss=0.74845757 project_ap50=0.77755356 project_ap75=0.56392729
epoch=13 mean_loss=0.74021297 project_ap50=0.77331555 project_ap75=0.55711150
epoch=14 mean_loss=0.73221483 project_ap50=0.77553302 project_ap75=0.55789208
epoch=15 mean_loss=0.72355916 project_ap50=0.76632458 project_ap75=0.55280948
epoch=16 mean_loss=0.71876842 project_ap50=0.76641023 project_ap75=0.55018389
epoch=17 mean_loss=0.71447908 project_ap50=0.74089009 project_ap75=0.54627478
epoch=18 mean_loss=0.70855336 project_ap50=0.77759022 project_ap75=0.56692159
epoch=19 mean_loss=0.70542640 project_ap50=0.75179118 project_ap75=0.55944788
epoch=20 mean_loss=0.70145405 project_ap50=0.77162147 project_ap75=0.56173760
epoch=21 mean_loss=0.69768949 project_ap50=0.73620892 project_ap75=0.55806160
epoch=22 mean_loss=0.69572959 project_ap50=0.75344580 project_ap75=0.54191357
epoch=23 mean_loss=0.69270330 project_ap50=0.76995301 project_ap75=0.57227755
epoch=24 mean_loss=0.68793645 project_ap50=0.78693557 project_ap75=0.56098473
epoch=25 mean_loss=0.68867111 project_ap50=0.74370337 project_ap75=0.54738671
epoch=26 mean_loss=0.68469877 project_ap50=0.76423943 project_ap75=0.55184025
epoch=27 mean_loss=0.68183073 project_ap50=0.75222945 project_ap75=0.54994649
epoch=28 mean_loss=0.68256397 project_ap50=0.76747650 project_ap75=0.55087447
epoch=29 mean_loss=0.67741104 project_ap50=0.77235663 project_ap75=0.55655932
epoch=30 mean_loss=0.67561184 project_ap50=0.73305601 project_ap75=0.54385167
epoch=31 mean_loss=0.67547162 project_ap50=0.76475757 project_ap75=0.54892337
epoch=32 mean_loss=0.67384300 project_ap50=0.75980884 project_ap75=0.56033409
epoch=33 mean_loss=0.67218773 project_ap50=0.74525940 project_ap75=0.55690277
epoch=34 mean_loss=0.67149440 project_ap50=0.77209222 project_ap75=0.56106341
epoch=35 mean_loss=0.66890632 project_ap50=0.75601423 project_ap75=0.56061822
epoch=36 mean_loss=0.67017037 project_ap50=0.74204981 project_ap75=0.54675877
epoch=37 mean_loss=0.66768214 project_ap50=0.76806158 project_ap75=0.55231458
epoch=38 mean_loss=0.66560084 project_ap50=0.74754924 project_ap75=0.54545605
epoch=39 mean_loss=0.66579044 project_ap50=0.74711394 project_ap75=0.54826033
epoch=40 mean_loss=0.66212972 project_ap50=0.73758090 project_ap75=0.54735774
epoch=41 mean_loss=0.66396884 project_ap50=0.74168283 project_ap75=0.55268770
epoch=42 mean_loss=0.66207531 project_ap50=0.74122912 project_ap75=0.56035662
epoch=43 mean_loss=0.66098228 project_ap50=0.75675762 project_ap75=0.56978387
epoch=44 mean_loss=0.65959144 project_ap50=0.74470299 project_ap75=0.55912119
epoch=45 mean_loss=0.66122280 project_ap50=0.75953001 project_ap75=0.57093972
epoch=46 mean_loss=0.65755708 project_ap50=0.75753593 project_ap75=0.56351131
epoch=47 mean_loss=0.65673562 project_ap50=0.70529246 project_ap75=0.54293555
epoch=48 mean_loss=0.65681304 project_ap50=0.75274611 project_ap75=0.55163014
epoch=49 mean_loss=0.65653712 project_ap50=0.77170920 project_ap75=0.56853127
epoch=50 mean_loss=0.65531745 project_ap50=0.73432267 project_ap75=0.55721837
