run_id,variant,seed,component_id,images,gt_boxes,detections,ap50_95,ap50,ap75,ar100,checkpoint_sha256
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00124,1,3,100,0.6554455445544555,1.0,1.0,0.7,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00125,1,2,100,0.4666666666666668,0.6666666666666669,0.6666666666666669,0.7,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00126,1,2,100,0.601980198019802,0.7524752475247525,0.7524752475247525,0.8,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00127,1,3,100,0.7221122112211221,1.0,1.0,0.7666666666666666,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00128,2,6,200,0.6236839933993399,1.0,0.721122112211221,0.6833333333333333,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00129,1,3,100,0.6442244224422442,1.0,1.0,0.6666666666666666,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00130,1,3,100,0.4016501650165017,0.7475247524752475,0.2227722772277227,0.6333333333333333,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00131,1,2,100,0.6,1.0,1.0,0.6,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00132,1,2,100,0.6504950495049504,1.0,1.0,0.65,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00133,1,2,100,0.43613861386138614,1.0,0.021954369349978478,0.65,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00134,1,2,100,0.3698203153648697,1.0,0.289145581224789,0.75,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00135,1,2,100,0.40470297029702973,1.0,0.3349834983498349,0.65,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00136,1,2,100,0.8009900990099009,1.0,1.0,0.8,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00137,1,2,100,0.4419801980198022,0.7029702970297033,0.7029702970297033,0.7,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00138,1,2,100,0.21881188118811878,0.5049504950495048,0.08415841584158416,0.3,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00139,1,2,100,0.3534653465346534,0.5049504950495048,0.5049504950495048,0.35,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00140,2,4,200,0.31584158415841584,0.504950495049505,0.504950495049505,0.325,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00141,1,1,100,0.2333333333333333,0.9999999999999999,0.06666666666666665,0.7,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00142,1,0,100,0.0,0.0,0.0,0.0,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
ra_no_moddrop_seed0,ra_no_moddrop,0,v40c_00143,1,0,100,0.0,0.0,0.0,0.0,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c
