run_id,variant,seed,component_id,images,gt_boxes,detections,ap50_95,ap50,ap75,ar100,checkpoint_sha256
ra_stems_project_seed1,ra_stems_project,1,v40c_00124,1,3,100,0.5884488448844885,1.0,0.4422442244224422,0.6333333333333333,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00125,1,2,100,0.667986798679868,0.834983498349835,0.834983498349835,0.8,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00126,1,2,100,0.7504950495049505,1.0,1.0,0.75,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00127,1,3,100,0.4391796322489393,0.9158415841584159,0.5480905233380483,0.7333333333333333,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00128,2,6,200,0.5966336633663366,1.0,0.8316831683168316,0.6166666666666667,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00129,1,3,100,0.6554455445544555,1.0,1.0,0.6666666666666666,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00130,1,3,100,0.5326732673267326,1.0,0.4422442244224422,0.6,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00131,1,2,100,0.302587032896838,1.0,0.2524752475247525,0.45,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00132,1,2,100,0.5504950495049504,1.0,0.5049504950495048,0.55,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00133,1,2,100,0.400990099009901,1.0,0.0,0.4,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00134,1,2,100,0.45698569856985694,1.0,0.5049504950495048,0.55,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00135,1,2,100,0.42524752475247524,1.0,0.0,0.45,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00136,1,2,100,0.7,1.0,1.0,0.7,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00137,1,2,100,0.47673267326732677,0.7524752475247525,0.7524752475247525,0.7,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00138,1,2,100,0.29279782816991373,0.6287128712871287,0.0,0.5,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00139,1,2,100,0.3592050509398765,0.5192997560625626,0.5049504950495048,0.55,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00140,2,4,200,0.31584158415841584,0.504950495049505,0.504950495049505,0.325,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00141,1,1,100,0.10416666666666666,0.9999999999999999,0.0,0.2,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00142,1,0,100,0.0,0.0,0.0,0.0,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00143,1,0,100,0.0,0.0,0.0,0.0,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00144,1,0,100,0.0,0.0,0.0,0.0,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00145,2,1,200,0.05,0.25,0.0,0.2,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00146,1,1,100,0.09999999999999999,0.9999999999999999,0.0,0.1,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00147,1,0,100,0.0,0.0,0.0,0.0,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00148,1,1,100,0.41578947368421043,0.9999999999999999,0.052631578947368404,0.7,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00149,1,1,100,0.40294117647058825,0.9999999999999999,0.0,0.5,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00150,1,1,100,0.7,0.9999999999999999,0.9999999999999999,0.7,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00151,1,1,100,0.5999999999999999,0.9999999999999999,0.9999999999999999,0.6,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00152,1,1,100,0.8999999999999998,0.9999999999999999,0.9999999999999999,0.9,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
ra_stems_project_seed1,ra_stems_project,1,v40c_00153,1,1,100,0.5999999999999999,0.9999999999999999,0.9999999999999999,0.6,4a3eec478737261d972ab0fe21d63c6a8f32c0aaa62dc557debd0ff04aca59d4
