run_id,variant,seed,component_id,images,gt_boxes,detections,ap50_95,ap50,ap75,ar100,checkpoint_sha256
ra_static_equal_seed2,ra_static_equal,2,v40c_00124,1,3,100,0.8,1.0,1.0,0.8,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00125,1,2,100,0.8009900990099009,1.0,1.0,0.8,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00126,1,2,100,0.7,1.0,1.0,0.7,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00127,1,3,100,0.631089108910891,1.0,0.6049504950495049,0.7,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00128,2,6,200,0.6814631463146315,1.0,0.7772277227722773,0.7833333333333333,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00129,1,3,100,0.5495049504950495,1.0,0.4422442244224422,0.6333333333333333,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00130,1,3,100,0.4498349834983498,1.0,0.24092409240924095,0.6,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00131,1,2,100,0.4757425742574258,1.0,0.2524752475247525,0.55,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00132,1,2,100,0.5504950495049504,1.0,0.2524752475247525,0.6,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00133,1,2,100,0.401980198019802,1.0,0.5049504950495048,0.4,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00134,1,2,100,0.52996228194248,1.0,0.2996228194247997,0.6,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00135,1,2,100,0.46147614761476136,1.0,0.5049504950495048,0.5,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00136,1,2,100,0.7019801980198019,1.0,0.5049504950495048,0.7,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00137,1,2,100,0.601980198019802,1.0,0.5049504950495048,0.6,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00138,1,2,100,0.23007425742574253,0.5358910891089108,0.03155940594059406,0.65,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00139,1,2,100,0.324032403240324,0.534953495349535,0.534953495349535,0.7,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00140,2,4,200,0.2425312096427034,0.511407662505381,0.12871287128712872,0.35,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00141,1,1,100,0.07379310344827586,0.19999999999999996,0.034482758620689655,0.7,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00142,1,0,100,0.0,0.0,0.0,0.0,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00143,1,0,100,0.0,0.0,0.0,0.0,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00144,1,0,100,0.0,0.0,0.0,0.0,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00145,2,1,200,0.10285714285714284,0.25,0.0,0.5,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00146,1,1,100,0.0357142857142857,0.0714285714285714,0.0,0.5,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00147,1,0,100,0.0,0.0,0.0,0.0,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
ra_static_equal_seed2,ra_static_equal,2,v40c_00148,1,1,100,0.7,0.9999999999999999,0.9999999999999999,0.7,ff529328194fe5defa88017af91b5b05b605c7024acd1e39798f460dbda82247
