run_id,variant,seed,component_id,images,gt_boxes,detections,ap50_95,ap50,ap75,ar100,checkpoint_sha256
ra_stems_project_seed0,ra_stems_project,0,v40c_00124,1,3,100,0.7168316831683168,1.0,1.0,0.7333333333333333,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00125,1,2,100,0.5184818481848185,0.834983498349835,0.5049504950495048,0.6,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00126,1,2,100,0.7252475247524752,1.0,1.0,0.75,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00127,1,3,100,0.708079207920792,1.0,0.5948514851485147,0.7999999999999999,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00128,2,6,200,0.5841375276768183,1.0,0.7491749174917492,0.65,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00129,1,3,100,0.6471004243281471,1.0,0.5865157944365866,0.7333333333333333,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00130,1,3,100,0.336039603960396,0.7306930693069307,0.16831683168316833,0.4666666666666666,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00131,1,2,100,0.5504950495049504,1.0,0.2524752475247525,0.6,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00132,1,2,100,0.5523990860624524,1.0,0.27151561309977157,0.65,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00133,1,2,100,0.25531778984350045,1.0,0.0,0.35,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00134,1,2,100,0.592079207920792,1.0,0.5049504950495048,0.65,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00135,1,2,100,0.5757425742574258,1.0,0.2524752475247525,0.65,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00136,1,2,100,0.5767326732673268,1.0,0.7524752475247525,0.8,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
ra_stems_project_seed0,ra_stems_project,0,v40c_00137,1,2,100,0.35247524752475246,0.6287128712871287,0.5049504950495048,0.5,8dc418bff5fd02f0d4ae3fe429ae968fa6becb974ffac49a7b8997267b257295
