run_id,variant,seed,component_id,images,gt_boxes,detections,ap50_95,ap50,ap75,ar100,checkpoint_sha256
matched_early_seed1,matched_early,1,v40c_00124,1,3,100,0.6495049504950494,1.0,0.4422442244224422,0.7333333333333333,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00125,1,2,100,0.5346534653465346,0.834983498349835,0.834983498349835,0.7,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00126,1,2,100,0.7504950495049505,1.0,1.0,0.75,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00127,1,3,100,0.6564356435643564,1.0,0.5544554455445545,0.6666666666666666,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00128,2,6,200,0.5603743357386586,1.0,0.28495385131733514,0.7166666666666667,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00129,1,3,100,0.5610561056105611,1.0,0.4422442244224422,0.6,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00130,1,3,100,0.3579207920792079,0.9158415841584159,0.16831683168316833,0.4666666666666666,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00131,1,2,100,0.40717821782178215,1.0,0.2524752475247525,0.55,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00132,1,2,100,0.4757425742574258,1.0,0.2524752475247525,0.55,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00133,1,2,100,0.262521840419336,1.0,0.0297029702970297,0.55,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00134,1,2,100,0.5504950495049504,1.0,0.2524752475247525,0.6,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00135,1,2,100,0.40529487731381836,1.0,0.2524752475247525,0.55,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00136,1,2,100,0.5504950495049504,1.0,0.2524752475247525,0.6,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00137,1,2,100,0.6,1.0,1.0,0.6,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00138,1,2,100,0.3325832583258325,0.834983498349835,0.2583258325832583,0.65,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00139,1,2,100,0.7,1.0,1.0,0.7,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00140,2,4,200,0.33722772277227736,0.705575820739969,0.051485148514851496,0.55,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00141,1,1,100,0.07844827586206897,0.25,0.0,0.4,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00142,1,0,100,0.0,0.0,0.0,0.0,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00143,1,0,100,0.0,0.0,0.0,0.0,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00144,1,0,100,0.0,0.0,0.0,0.0,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00145,2,1,200,0.1524,0.5,0.008000000000000002,0.6,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00146,1,1,100,0.20116279069767437,0.9999999999999999,0.0,0.3,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00147,1,0,100,0.0,0.0,0.0,0.0,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
matched_early_seed1,matched_early,1,v40c_00148,1,1,100,0.4999999999999999,0.9999999999999999,0.0,0.5,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804
