run_id,model_group,model,seed,checkpoint_sha256,path,trial,batch_size,img_size,warmup_iters,timed_iters,params,trainable_params,fps,latency_ms_per_img,cuda_peak_memory_mb,gflops,flops_note,boundary
matched_early_seed2,matched_early,early,2,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,raw_forward,5,1,640,200,1000,6591609,6591609,96.14613042687891,10.400834600000053,222.42138671875,24.442939392,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
matched_early_seed2,matched_early,early,2,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,detector_inference,1,1,640,200,1000,6591609,6591609,43.85987727111597,22.799881400000007,229.64013671875,105.207355392,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
matched_early_seed2,matched_early,early,2,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,detector_inference,2,1,640,200,1000,6591609,6591609,44.032643917603174,22.710423700000096,229.64013671875,105.207355392,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
matched_early_seed2,matched_early,early,2,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,detector_inference,3,1,640,200,1000,6591609,6591609,43.53063996378803,22.972324800000024,229.64013671875,105.207355392,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
matched_early_seed2,matched_early,early,2,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,detector_inference,4,1,640,200,1000,6591609,6591609,43.42784736972078,23.026699700000105,229.64013671875,105.207355392,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
matched_early_seed2,matched_early,early,2,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,detector_inference,5,1,640,200,1000,6591609,6591609,43.42196372721936,23.02981980000004,229.64013671875,105.207355392,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,raw_forward,1,1,640,200,1000,6593293,6593293,91.34775361760626,10.9471767,354.642578125,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,raw_forward,2,1,640,200,1000,6593293,6593293,93.51678608542072,10.693267399999968,354.642578125,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,raw_forward,3,1,640,200,1000,6593293,6593293,93.82564663439328,10.658066700000063,354.642578125,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,raw_forward,4,1,640,200,1000,6593293,6593293,93.8615450601485,10.653990400000112,354.642578125,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,raw_forward,5,1,640,200,1000,6593293,6593293,93.76110072831804,10.66540380000015,354.642578125,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,detector_inference,1,1,640,200,1000,6593293,6593293,43.74782852184628,22.858277400000134,361.673828125,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,detector_inference,2,1,640,200,1000,6593293,6593293,43.69745012924731,22.884630499999954,361.673828125,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,detector_inference,3,1,640,200,1000,6593293,6593293,43.144421714908546,23.177967399999943,361.673828125,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,detector_inference,4,1,640,200,1000,6593293,6593293,43.22145775949663,23.1366559999999,361.673828125,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed0,reliability_p015,reliability,0,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,detector_inference,5,1,640,200,1000,6593293,6593293,43.400728110579074,23.04108810000002,361.673828125,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,raw_forward,1,1,640,200,1000,6593293,6593293,93.45333152295403,10.700528100000156,374.9306640625,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,raw_forward,2,1,640,200,1000,6593293,6593293,92.93651362702573,10.760033499999963,374.9306640625,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,raw_forward,3,1,640,200,1000,6593293,6593293,94.99816425547448,10.526519199999939,374.9306640625,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,raw_forward,4,1,640,200,1000,6593293,6593293,94.76987878524866,10.551875900000141,374.9306640625,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,raw_forward,5,1,640,200,1000,6593293,6593293,95.082956979936,10.517131899999868,374.9306640625,25.217085024,thop profile on model.backbone; reported as MACs*2/1e9.,"raw model forward: model.backbone(dummy_tensor); excludes FCOS head, transform, NMS, and dataloader"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,detector_inference,1,1,640,200,1000,6593293,6593293,42.58573623385497,23.482040900000133,382.7431640625,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,detector_inference,2,1,640,200,1000,6593293,6593293,44.06649531909317,22.692977800000335,382.7431640625,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,detector_inference,3,1,640,200,1000,6593293,6593293,42.45049128675241,23.55685339999991,382.7431640625,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,detector_inference,4,1,640,200,1000,6593293,6593293,41.632672895369794,24.019596399999955,382.7431640625,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
reliability_p015_seed2,reliability_p015,reliability,2,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,detector_inference,5,1,640,200,1000,6593293,6593293,42.3778925417252,23.59720930000003,382.7431640625,105.981501024,thop profile on FCOS detector wrapper; reported as MACs*2/1e9.,"end-to-end detector inference: FCOS model([dummy_image]); includes transform, backbone, head, NMS/postprocess; excludes dataloader and file IO"
