Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.026552191595119748,0.9952574525745257,0.9623881578445435,0.900086522102356,5904,221300,0.16641165504779984
no_rgb,0.02641211025756891,0.9900067750677507,0.9113417267799377,0.7525312304496765,5904,221300,0.18063998428088773
no_thermal,0.024378671486669678,0.9137872628726287,0.6823210120201111,0.3784500062465668,5904,221300,0.22997462732294027
no_event,0.026552191595119748,0.9952574525745257,0.9612230658531189,0.8832560777664185,5904,221300,0.1720208135641475
rgb_only,0.02403976502485314,0.9010840108401084,0.6622436046600342,0.36550211906433105,5904,221300,0.22724518641135943
thermal_only,0.025467690917306822,0.9546070460704607,0.7825735211372375,0.5674428343772888,5904,221300,0.18842431737154627
event_only,0.01568910980569363,0.5880758807588076,0.2536754906177521,0.12247610837221146,5904,221300,0.26622049639370987
