Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.026561229100768188,0.9955962059620597,0.9563413262367249,0.8954483866691589,5904,221300,0.13461493025248103
no_rgb,0.02482150926344329,0.9303861788617886,0.7529745697975159,0.589164137840271,5904,221300,0.13369462377245722
no_thermal,0.011098056936285586,0.4159891598915989,0.3328113257884979,0.3080024719238281,5904,221300,0.11027533872616113
no_event,0.02518300948938093,0.9439363143631436,0.711879551410675,0.455550879240036,5904,221300,0.12425014553733854
rgb_only,0.016814279258924536,0.6302506775067751,0.42337554693222046,0.2833400368690491,5904,221300,0.11819507470742453
thermal_only,0.02299141436963398,0.8617886178861789,0.6018693447113037,0.3702876567840576,5904,221300,0.11789504985153756
event_only,0.006945323090826932,0.2603319783197832,0.021948622539639473,0.0009735393105074763,5904,221300,0.1030572382538797
