Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.026511522819701764,0.9937330623306233,0.9653457403182983,0.8954504728317261,5904,221300,0.1755510352160386
no_rgb,0.02633981021238138,0.9872967479674797,0.9237081408500671,0.7744431495666504,5904,221300,0.19323112084104824
no_thermal,0.024952553095345685,0.9352981029810298,0.7298694849014282,0.42972826957702637,5904,221300,0.23591050606158676
no_event,0.02648892905558066,0.9928861788617886,0.9636772871017456,0.8918624520301819,5904,221300,0.1820835148013869
rgb_only,0.02490736556710348,0.9336043360433605,0.7222901582717896,0.42420950531959534,5904,221300,0.23580560410195786
thermal_only,0.02569362855851785,0.9630758807588076,0.8255230188369751,0.6005561947822571,5904,221300,0.20927710354779297
event_only,0.01615002259376412,0.6053523035230353,0.314615398645401,0.16543954610824585,5904,221300,0.2729901698962278
