epoch=1 mean_loss=1.57819482 project_ap50=0.28884357 project_ap75=0.10130075
epoch=2 mean_loss=1.43322178 project_ap50=0.34908029 project_ap75=0.18755691
epoch=3 mean_loss=1.37163453 project_ap50=0.36391240 project_ap75=0.18498148
epoch=4 mean_loss=1.32403545 project_ap50=0.35311472 project_ap75=0.19729321
epoch=5 mean_loss=1.28720566 project_ap50=0.32854879 project_ap75=0.18771559
epoch=6 mean_loss=1.25293481 project_ap50=0.31740144 project_ap75=0.18983969
epoch=7 mean_loss=1.22042946 project_ap50=0.35054606 project_ap75=0.19626141
epoch=8 mean_loss=1.18754848 project_ap50=0.33767343 project_ap75=0.18620615
epoch=9 mean_loss=1.16051732 project_ap50=0.31698844 project_ap75=0.16183028
epoch=10 mean_loss=1.14026381 project_ap50=0.27103463 project_ap75=0.16812930
epoch=11 mean_loss=1.11554196 project_ap50=0.32114008 project_ap75=0.18819936
epoch=12 mean_loss=1.09184377 project_ap50=0.31323874 project_ap75=0.18269309
epoch=13 mean_loss=1.07742529 project_ap50=0.32076591 project_ap75=0.18370058
epoch=14 mean_loss=1.05636080 project_ap50=0.29817218 project_ap75=0.17577022
epoch=15 mean_loss=1.04096244 project_ap50=0.33007309 project_ap75=0.18343461
epoch=16 mean_loss=1.02626688 project_ap50=0.26253864 project_ap75=0.14908695
epoch=17 mean_loss=1.01113897 project_ap50=0.28031814 project_ap75=0.16532843
epoch=18 mean_loss=1.00788667 project_ap50=0.29232550 project_ap75=0.16222662
epoch=19 mean_loss=0.98310247 project_ap50=0.23240241 project_ap75=0.13760111
epoch=20 mean_loss=0.97624537 project_ap50=0.27200624 project_ap75=0.16143845
epoch=21 mean_loss=0.96842957 project_ap50=0.22542843 project_ap75=0.14926933
epoch=22 mean_loss=0.95832453 project_ap50=0.28342134 project_ap75=0.16480018
epoch=23 mean_loss=0.94991188 project_ap50=0.26318225 project_ap75=0.15105614
epoch=24 mean_loss=0.93822468 project_ap50=0.24582539 project_ap75=0.15261754
epoch=25 mean_loss=0.93205639 project_ap50=0.24688080 project_ap75=0.15596789
epoch=26 mean_loss=0.92012148 project_ap50=0.27183020 project_ap75=0.16931257
epoch=27 mean_loss=0.91789528 project_ap50=0.25494063 project_ap75=0.16198212
epoch=28 mean_loss=0.90727404 project_ap50=0.28160241 project_ap75=0.17194133
epoch=29 mean_loss=0.90217543 project_ap50=0.26637888 project_ap75=0.16569237
epoch=30 mean_loss=0.89377505 project_ap50=0.22785768 project_ap75=0.15007527
epoch=31 mean_loss=0.88601169 project_ap50=0.24318780 project_ap75=0.16227189
epoch=32 mean_loss=0.89257693 project_ap50=0.18012275 project_ap75=0.12696399
epoch=33 mean_loss=0.86841125 project_ap50=0.26120162 project_ap75=0.16169964
epoch=34 mean_loss=0.86845651 project_ap50=0.24026686 project_ap75=0.15843539
epoch=35 mean_loss=0.86646450 project_ap50=0.22898011 project_ap75=0.15306631
epoch=36 mean_loss=0.85911814 project_ap50=0.25321117 project_ap75=0.16591567
epoch=37 mean_loss=0.85791639 project_ap50=0.25103444 project_ap75=0.16411938
epoch=38 mean_loss=0.85114287 project_ap50=0.26701584 project_ap75=0.18314607
epoch=39 mean_loss=0.84436289 project_ap50=0.27214086 project_ap75=0.16509953
epoch=40 mean_loss=0.84488342 project_ap50=0.24550660 project_ap75=0.14677115
epoch=41 mean_loss=0.83641876 project_ap50=0.17656311 project_ap75=0.11869840
epoch=42 mean_loss=0.83336867 project_ap50=0.25564536 project_ap75=0.15731040
epoch=43 mean_loss=0.82935656 project_ap50=0.25248918 project_ap75=0.17420426
epoch=44 mean_loss=0.82794112 project_ap50=0.25314337 project_ap75=0.16366616
epoch=45 mean_loss=0.82132285 project_ap50=0.22439453 project_ap75=0.14631362
epoch=46 mean_loss=0.81839416 project_ap50=0.26680455 project_ap75=0.17079338
epoch=47 mean_loss=0.81334614 project_ap50=0.17483367 project_ap75=0.12756008
epoch=48 mean_loss=0.81505511 project_ap50=0.29339409 project_ap75=0.18358901
epoch=49 mean_loss=0.80665969 project_ap50=0.28221813 project_ap75=0.18251526
epoch=50 mean_loss=0.80424340 project_ap50=0.19297549 project_ap75=0.13516583
