Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.028860819828408008,0.9968719130721106,0.9801196455955505,0.9503688812255859,6074,209800,0.1334296990724705
no_rgb,0.028779790276453766,0.9940730984524202,0.954897403717041,0.8575063943862915,6074,209800,0.15839168458644326
no_thermal,0.027926596758817923,0.9646032268686203,0.8726847767829895,0.6479634642601013,6074,209800,0.19181901788287525
no_event,0.028860819828408008,0.9968719130721106,0.9796398878097534,0.94962477684021,6074,209800,0.13776408807022072
rgb_only,0.02780743565300286,0.9604873230161344,0.8664474487304688,0.6409890055656433,6074,209800,0.19247721841901513
thermal_only,0.0282697807435653,0.97645702996378,0.8791948556900024,0.6739950180053711,6074,209800,0.17657836997687987
event_only,0.015529075309818875,0.5363845900559763,0.3450055718421936,0.24307110905647278,6074,209800,0.22976307304236893
