epoch=1 mean_loss=1.38186087 project_ap50=0.62122703 project_ap75=0.25548393
epoch=2 mean_loss=1.11094062 project_ap50=0.71042746 project_ap75=0.35601360
epoch=3 mean_loss=1.01523723 project_ap50=0.71735024 project_ap75=0.38627711
epoch=4 mean_loss=0.96149374 project_ap50=0.76229089 project_ap75=0.42555109
epoch=5 mean_loss=0.92287843 project_ap50=0.75825691 project_ap75=0.44168296
epoch=6 mean_loss=0.89191303 project_ap50=0.72914618 project_ap75=0.40929857
epoch=7 mean_loss=0.86921259 project_ap50=0.76586503 project_ap75=0.44154999
epoch=8 mean_loss=0.84662537 project_ap50=0.73544776 project_ap75=0.43538994
epoch=9 mean_loss=0.82650321 project_ap50=0.74020982 project_ap75=0.42284131
epoch=10 mean_loss=0.81376861 project_ap50=0.71557218 project_ap75=0.41805783
epoch=11 mean_loss=0.80308917 project_ap50=0.74135828 project_ap75=0.43265507
epoch=12 mean_loss=0.78847620 project_ap50=0.74469417 project_ap75=0.42913249
epoch=13 mean_loss=0.78086697 project_ap50=0.73644602 project_ap75=0.42821229
epoch=14 mean_loss=0.77004653 project_ap50=0.75434697 project_ap75=0.44027427
epoch=15 mean_loss=0.76227585 project_ap50=0.72106284 project_ap75=0.44609690
epoch=16 mean_loss=0.75565618 project_ap50=0.75067651 project_ap75=0.45187384
epoch=17 mean_loss=0.74856844 project_ap50=0.72439998 project_ap75=0.42735144
epoch=18 mean_loss=0.74833416 project_ap50=0.74970859 project_ap75=0.44109654
epoch=19 mean_loss=0.73792479 project_ap50=0.72972059 project_ap75=0.44216922
epoch=20 mean_loss=0.73336433 project_ap50=0.71091312 project_ap75=0.43113080
epoch=21 mean_loss=0.73046857 project_ap50=0.69829315 project_ap75=0.41302389
epoch=22 mean_loss=0.72617638 project_ap50=0.70907086 project_ap75=0.43089506
epoch=23 mean_loss=0.72275562 project_ap50=0.73319834 project_ap75=0.44209048
epoch=24 mean_loss=0.71867717 project_ap50=0.70105278 project_ap75=0.42875272
epoch=25 mean_loss=0.71682854 project_ap50=0.69532257 project_ap75=0.41363877
epoch=26 mean_loss=0.71218313 project_ap50=0.70432615 project_ap75=0.42678562
epoch=27 mean_loss=0.71032112 project_ap50=0.69077212 project_ap75=0.42502218
epoch=28 mean_loss=0.70654318 project_ap50=0.72124857 project_ap75=0.42692667
epoch=29 mean_loss=0.70510555 project_ap50=0.68330002 project_ap75=0.42547858
epoch=30 mean_loss=0.70332348 project_ap50=0.71517265 project_ap75=0.43819511
epoch=31 mean_loss=0.70075882 project_ap50=0.70037347 project_ap75=0.43799397
epoch=32 mean_loss=0.70070515 project_ap50=0.66327733 project_ap75=0.38991877
epoch=33 mean_loss=0.69530096 project_ap50=0.69148564 project_ap75=0.42010397
epoch=34 mean_loss=0.69418183 project_ap50=0.67719609 project_ap75=0.41824561
epoch=35 mean_loss=0.69250946 project_ap50=0.68562436 project_ap75=0.42584604
epoch=36 mean_loss=0.69114873 project_ap50=0.71489805 project_ap75=0.42825368
epoch=37 mean_loss=0.69195635 project_ap50=0.68992871 project_ap75=0.41050592
epoch=38 mean_loss=0.68665853 project_ap50=0.68401271 project_ap75=0.41881180
epoch=39 mean_loss=0.68756338 project_ap50=0.70309192 project_ap75=0.41401237
epoch=40 mean_loss=0.68483708 project_ap50=0.69182509 project_ap75=0.42763621
epoch=41 mean_loss=0.68622086 project_ap50=0.67385530 project_ap75=0.41495824
epoch=42 mean_loss=0.68205256 project_ap50=0.69427508 project_ap75=0.41344500
epoch=43 mean_loss=0.68435256 project_ap50=0.69893843 project_ap75=0.42065531
epoch=44 mean_loss=0.68024717 project_ap50=0.67807215 project_ap75=0.42115471
epoch=45 mean_loss=0.68013826 project_ap50=0.68063605 project_ap75=0.42155868
epoch=46 mean_loss=0.67823759 project_ap50=0.67881936 project_ap75=0.42648920
epoch=47 mean_loss=0.67720618 project_ap50=0.69609141 project_ap75=0.42812061
epoch=48 mean_loss=0.67885593 project_ap50=0.67907238 project_ap75=0.41596353
epoch=49 mean_loss=0.67566480 project_ap50=0.67723215 project_ap75=0.41943544
epoch=50 mean_loss=0.67460042 project_ap50=0.67842764 project_ap75=0.42504880
