generated_at,run_id,protocol,variant,model,seed,modality_dropout,images,precision,recall,f1,project_ap50,project_ap75,ap50_95,ap50,ap75,ar100,gt_boxes,detections,inference_seconds,metric_seconds,fps,detector_score_thr,metric_score_thr,nms_thresh,detections_per_img,coco_recall_samples,coco_backend,weights,checkpoint_sha256,split_file,split_sha256,git_commit,git_branch,command,ap_iou_050,ap_iou_055,ap_iou_060,ap_iou_065,ap_iou_070,ap_iou_075,ap_iou_080,ap_iou_085,ap_iou_090,ap_iou_095,env_python,env_pytorch,env_torchvision,env_timm,env_pycocotools,env_torch_cuda,env_cuda_available,env_device,env_gpu
2026-07-10T22:24:36+08:00,ra_no_moddrop_seed0,ablation_devval,ra_no_moddrop,reliability,0,0.0,2213,0.9040231844527787,0.9038690983466848,0.9039461348333758,0.9522213935852051,0.8699498176574707,0.7112447552783334,0.947746927354984,0.8661636017503372,0.7803647520027271,5867,221300,54.33709526062012,161.1914827823639,40.727241479980876,0.001,0.5,0.6,100,101,pycocotools.cocoeval.COCOeval,E:\RepViT-main\runs\v46_coco_ablation\local_training\ra_no_moddrop_seed0\weights\best.pt,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c,E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,0985c45a179f469adfc8b0b6326a54737c63789e,research/ra-repdet-triair,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id ra_no_moddrop_seed0 --protocol ablation_devval --variant ra_no_moddrop --model reliability --seed 0 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v46_coco_ablation\local_training\ra_no_moddrop_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\ablation_devval\ra_no_moddrop_seed0.json,0.947746927354984,0.9446789328695261,0.9390124591067658,0.9303221861528072,0.9101295361140077,0.8661636017503372,0.7795532506941117,0.575260056029866,0.2128905165984716,0.006690086112457598,3.9.21,2.5.1,0.20.1,1.0.22,2.0.8,12.4,True,cuda,NVIDIA GeForce RTX 3090
