sample_index,sample_id,component_id,rgb_weight,thermal_weight,event_weight,seed
119,frame_00488,v40c_00271,0.7672780752182007,0.07877145707607269,0.15395046770572662,2
120,frame_00489,v40c_00271,0.7494312524795532,0.09250186383724213,0.15806689858436584,2
121,frame_00490,v40c_00271,0.7265484929084778,0.11018431931734085,0.16326723992824554,2
122,frame_00491,v40c_00271,0.733227014541626,0.10507922619581223,0.16169379651546478,2
123,frame_00492,v40c_00271,0.7543516755104065,0.08915843814611435,0.15648992359638214,2
124,frame_00493,v40c_00271,0.7292202115058899,0.10834453999996185,0.16243523359298706,2
125,frame_00494,v40c_00271,0.7604116201400757,0.08486774563789368,0.15472063422203064,2
126,frame_00495,v40c_00271,0.7690929174423218,0.078894704580307,0.15201234817504883,2
127,frame_00496,v40c_00271,0.739439070224762,0.1007419303059578,0.15981900691986084,2
128,frame_00497,v40c_00271,0.7411866188049316,0.09946433454751968,0.15934906899929047,2
129,frame_00498,v40c_00271,0.7698418498039246,0.07847970724105835,0.1516784429550171,2
130,frame_00499,v40c_00271,0.7365913987159729,0.10281824320554733,0.1605902910232544,2
131,frame_00500,v40c_00271,0.7556066513061523,0.0885811448097229,0.15581217408180237,2
132,frame_00501,v40c_00271,0.7685063481330872,0.07891043275594711,0.1525832861661911,2
133,frame_00502,v40c_00271,0.7338851094245911,0.10474459081888199,0.1613702028989792,2
134,frame_00503,v40c_00271,0.7303512692451477,0.10820456594228745,0.16144412755966187,2
135,frame_00504,v40c_00271,0.7460707426071167,0.09653912484645844,0.15739013254642487,2
136,frame_00505,v40c_00271,0.7833928465843201,0.06868521124124527,0.14792194962501526,2
137,frame_00506,v40c_00271,0.7506372332572937,0.09334433823823929,0.15601852536201477,2
138,frame_00507,v40c_00271,0.7455707788467407,0.09752880036830902,0.15690036118030548,2
139,frame_00508,v40c_00271,0.7598789930343628,0.08641059696674347,0.15371045470237732,2
140,frame_00509,v40c_00271,0.7574753761291504,0.08781133592128754,0.15471334755420685,2
141,frame_00510,v40c_00271,0.7581436634063721,0.0871550515294075,0.15470123291015625,2
142,frame_00511,v40c_00271,0.7417762875556946,0.100526824593544,0.1576968878507614,2
143,frame_00704,v40c_00327,0.769154965877533,0.09588990360498428,0.13495510816574097,2
144,frame_00705,v40c_00328,0.7115049958229065,0.13840435445308685,0.15009073913097382,2
145,frame_00706,v40c_00328,0.7885740399360657,0.08176524937152863,0.12966077029705048,2
146,frame_00707,v40c_00327,0.8244306445121765,0.05684193596243858,0.11872735619544983,2
147,frame_00708,v40c_00329,0.6949328780174255,0.15033894777297974,0.15472812950611115,2
148,frame_00709,v40c_00330,0.8295525312423706,0.05379502847790718,0.1166524663567543,2
149,frame_00710,v40c_00330,0.6630290746688843,0.17579776048660278,0.16117319464683533,2
150,frame_00711,v40c_00330,0.8071732521057129,0.0691947489976883,0.12363193184137344,2
151,frame_00712,v40c_00330,0.796173632144928,0.07652894407510757,0.12729735672473907,2
152,frame_00713,v40c_00331,0.7443920969963074,0.11365509778261185,0.1419527381658554,2
153,frame_00714,v40c_00331,0.8065521717071533,0.06942465156316757,0.1240231916308403,2
154,frame_00715,v40c_00331,0.821721076965332,0.05916166305541992,0.11911724507808685,2
155,frame_00716,v40c_00332,0.7536625862121582,0.10635225474834442,0.13998517394065857,2
156,frame_00717,v40c_00333,0.8258972764015198,0.05602638050913811,0.11807632446289062,2
157,frame_00718,v40c_00334,0.8232768177986145,0.05823520943522453,0.11848791688680649,2
158,frame_00719,v40c_00335,0.8383080363273621,0.0484955720603466,0.11319630593061447,2
159,frame_00720,v40c_00336,0.7399987578392029,0.11665402352809906,0.14334723353385925,2
160,frame_00721,v40c_00337,0.8152889013290405,0.06379338353872299,0.12091769278049469,2
161,frame_00722,v40c_00338,0.7963010668754578,0.0773463025689125,0.12635263800621033,2
162,frame_00723,v40c_00339,0.8046377301216125,0.07137664407491684,0.12398557364940643,2
163,frame_00724,v40c_00340,0.6396072506904602,0.19043469429016113,0.16995801031589508,2
164,frame_00725,v40c_00341,0.801984965801239,0.07182522118091583,0.12618976831436157,2
165,frame_00726,v40c_00342,0.7924601435661316,0.07796747237443924,0.12957239151000977,2
166,frame_00727,v40c_00343,0.7868271470069885,0.08136545866727829,0.13180741667747498,2
167,frame_00728,v40c_00344,0.7336530685424805,0.11907369643449783,0.1472732573747635,2
168,frame_00729,v40c_00345,0.7249125838279724,0.12498809397220612,0.15009933710098267,2
169,frame_00730,v40c_00345,0.7715948820114136,0.0920717716217041,0.1363333910703659,2
170,frame_00731,v40c_00346,0.8036328554153442,0.0705304965376854,0.12583661079406738,2
171,frame_00732,v40c_00347,0.6690399050712585,0.16681839525699615,0.16414175927639008,2
172,frame_00733,v40c_00348,0.7228339314460754,0.1274484544992447,0.14971758425235748,2
173,frame_00734,v40c_00349,0.764302670955658,0.09765518456697464,0.1380421370267868,2
174,frame_00735,v40c_00350,0.7847793102264404,0.08332794904708862,0.13189277052879333,2
175,frame_00736,v40c_00351,0.7758374214172363,0.08947223424911499,0.13469034433364868,2
176,frame_00737,v40c_00352,0.8137519955635071,0.06405238807201385,0.12219563126564026,2
177,frame_00738,v40c_00353,0.7614712715148926,0.09995957463979721,0.13856922090053558,2
178,frame_00739,v40c_00354,0.7579203844070435,0.10241785645484924,0.1396617889404297,2
179,frame_00740,v40c_00355,0.806292712688446,0.06866706907749176,0.1250402182340622,2
180,frame_00741,v40c_00356,0.8282251358032227,0.05403946340084076,0.11773540079593658,2
181,frame_00742,v40c_00357,0.7018668055534363,0.141698956489563,0.15643423795700073,2
182,frame_00743,v40c_00358,0.8068270087242126,0.06821530312299728,0.12495768070220947,2
183,frame_00744,v40c_00359,0.7553116083145142,0.10327838361263275,0.1414099633693695,2
184,frame_00745,v40c_00360,0.7675714492797852,0.09431184083223343,0.13811668753623962,2
185,frame_00746,v40c_00361,0.7541848421096802,0.10406797379255295,0.14174720644950867,2
186,frame_00747,v40c_00362,0.7649738788604736,0.09638926386833191,0.13863682746887207,2
187,frame_00748,v40c_00363,0.7367669939994812,0.11609256267547607,0.1471404880285263,2
188,frame_00749,v40c_00364,0.7832133173942566,0.083767831325531,0.13301879167556763,2
189,frame_00750,v40c_00365,0.8008015751838684,0.07212576270103455,0.12707272171974182,2
190,frame_00751,v40c_00366,0.7050029635429382,0.13896550238132477,0.1560315638780594,2
191,frame_00752,v40c_00367,0.723085343837738,0.12540213763713837,0.1515125185251236,2
192,frame_00753,v40c_00368,0.7451785206794739,0.10996590554714203,0.1448555588722229,2
193,frame_00754,v40c_00369,0.7553728222846985,0.10259189456701279,0.1420353204011917,2
194,frame_00755,v40c_00370,0.8038707375526428,0.06908432394266129,0.1270449161529541,2
195,frame_00756,v40c_00371,0.6871286630630493,0.15042129158973694,0.16245007514953613,2
196,frame_00757,v40c_00372,0.7676135301589966,0.09296298772096634,0.13942347466945648,2
197,frame_00758,v40c_00373,0.7099168300628662,0.133489727973938,0.156593456864357,2
198,frame_00759,v40c_00373,0.6075510382652283,0.21070022881031036,0.18174874782562256,2
199,frame_00760,v40c_00373,0.708299458026886,0.13424015045166016,0.15746039152145386,2
200,frame_00761,v40c_00374,0.7482354640960693,0.1057642474770546,0.14600028097629547,2
201,frame_00762,v40c_00374,0.7275200486183167,0.12091545760631561,0.1515645533800125,2
202,frame_00763,v40c_00374,0.6937682032585144,0.14461952447891235,0.16161228716373444,2
203,frame_00764,v40c_00375,0.6855881810188293,0.15077537298202515,0.16363640129566193,2
204,frame_00765,v40c_00376,0.7704727649688721,0.09026718139648438,0.13926000893115997,2
205,frame_00766,v40c_00376,0.7188419103622437,0.12685135006904602,0.1543068289756775,2
206,frame_00767,v40c_00377,0.6337283253669739,0.19037504494190216,0.17589664459228516,2
207,frame_00832,v40c_00397,0.7798547148704529,0.08513763546943665,0.1350076049566269,2
208,frame_00833,v40c_00397,0.6921951174736023,0.1493038684129715,0.1585010290145874,2
209,frame_00834,v40c_00398,0.764773428440094,0.09379430115222931,0.14143222570419312,2
210,frame_00835,v40c_00399,0.7035441994667053,0.1380486786365509,0.1584070920944214,2
211,frame_00836,v40c_00400,0.7556788921356201,0.09895424544811249,0.1453668624162674,2
212,frame_00837,v40c_00401,0.7747395038604736,0.0853704884648323,0.13988998532295227,2
213,frame_00838,v40c_00402,0.6620465517044067,0.16779544949531555,0.17015793919563293,2
214,frame_00839,v40c_00403,0.6386105418205261,0.18620556592941284,0.17518383264541626,2
215,frame_00840,v40c_00404,0.5738236308097839,0.23977510631084442,0.18640127778053284,2
216,frame_00841,v40c_00405,0.512317419052124,0.2923099994659424,0.1953725516796112,2
217,frame_00842,v40c_00406,0.796492338180542,0.07114209234714508,0.13236558437347412,2
218,frame_00843,v40c_00407,0.7639472484588623,0.09406550973653793,0.14198729395866394,2
219,frame_00844,v40c_00408,0.589460551738739,0.22807088494300842,0.18246851861476898,2
220,frame_00845,v40c_00409,0.7431031465530396,0.10930603742599487,0.14759089052677155,2
221,frame_00846,v40c_00410,0.7761755585670471,0.08569537103176117,0.13812904059886932,2
222,frame_00847,v40c_00411,0.6260735988616943,0.198008194565773,0.17591816186904907,2
223,frame_00848,v40c_00412,0.7385861873626709,0.11297275125980377,0.14844101667404175,2
224,frame_00849,v40c_00413,0.6341917514801025,0.19259043037891388,0.1732177734375,2
225,frame_00850,v40c_00414,0.7804409861564636,0.08334048092365265,0.13621853291988373,2
226,frame_00851,v40c_00415,0.7574916481971741,0.1000390574336052,0.14246922731399536,2
227,frame_00852,v40c_00416,0.7826595306396484,0.0818454921245575,0.13549494743347168,2
228,frame_00853,v40c_00417,0.6380068063735962,0.19060219824314117,0.17139096558094025,2
229,frame_00854,v40c_00418,0.8226108551025391,0.05441317334771156,0.1229758933186531,2
230,frame_00855,v40c_00419,0.6438105702400208,0.18762171268463135,0.1685677468776703,2
231,frame_00856,v40c_00419,0.8209646940231323,0.05604510381817818,0.12299025058746338,2
232,frame_00857,v40c_00419,0.7746726870536804,0.08897072821855545,0.13635660707950592,2
233,frame_00858,v40c_00419,0.759409487247467,0.10012758523225784,0.1404629349708557,2
234,frame_00859,v40c_00420,0.7594835162162781,0.0995858907699585,0.14093057811260223,2
235,frame_00860,v40c_00421,0.7386980056762695,0.11415673792362213,0.14714522659778595,2
236,frame_00861,v40c_00422,0.8104740977287292,0.062295712530612946,0.12723015248775482,2
237,frame_00862,v40c_00423,0.796068012714386,0.07222199440002441,0.131710022687912,2
238,frame_00863,v40c_00424,0.7652762532234192,0.09430168569087982,0.14042198657989502,2
239,frame_00864,v40c_00424,0.7974557280540466,0.07128965854644775,0.13125468790531158,2
240,frame_00865,v40c_00425,0.8084304928779602,0.06350525468587875,0.12806424498558044,2
241,frame_00866,v40c_00426,0.8135929107666016,0.060376331210136414,0.1260308176279068,2
242,frame_00867,v40c_00427,0.8068861365318298,0.06525258719921112,0.12786120176315308,2
243,frame_00868,v40c_00428,0.7527505159378052,0.10423842817544937,0.14301109313964844,2
244,frame_00869,v40c_00429,0.7807472944259644,0.0837160274386406,0.13553664088249207,2
245,frame_00870,v40c_00429,0.7938196063041687,0.07478311657905579,0.13139721751213074,2
246,frame_00871,v40c_00429,0.7373075485229492,0.11604129523038864,0.14665116369724274,2
247,frame_00872,v40c_00429,0.8183051347732544,0.05726823955774307,0.12442667782306671,2
248,frame_00873,v40c_00430,0.7648487091064453,0.09534931182861328,0.1398020088672638,2
249,frame_00874,v40c_00431,0.8182762265205383,0.057937439531087875,0.1237863302230835,2
250,frame_00875,v40c_00432,0.7616986632347107,0.09846368432044983,0.13983765244483948,2
251,frame_00876,v40c_00433,0.8216349482536316,0.05501113086938858,0.12335388362407684,2
252,frame_00877,v40c_00434,0.8270134329795837,0.051086895167827606,0.12189976125955582,2
253,frame_00878,v40c_00435,0.7597175240516663,0.09901841729879379,0.14126403629779816,2
254,frame_00879,v40c_00436,0.6177629232406616,0.21052959561347961,0.17170746624469757,2
255,frame_00880,v40c_00437,0.767412543296814,0.09328765422105789,0.13929982483386993,2
256,frame_00881,v40c_00438,0.803996741771698,0.06639223545789719,0.12961097061634064,2
257,frame_00882,v40c_00439,0.8174757957458496,0.05744360014796257,0.1250806450843811,2
258,frame_00883,v40c_00440,0.7950822710990906,0.07328865677118301,0.13162904977798462,2
259,frame_00884,v40c_00440,0.79986572265625,0.06977786123752594,0.13035637140274048,2
260,frame_00885,v40c_00440,0.8195521235466003,0.05637579411268234,0.1240721121430397,2
261,frame_00886,v40c_00440,0.694737434387207,0.14913678169250488,0.15612578392028809,2
262,frame_00887,v40c_00440,0.8000257611274719,0.0702173039317131,0.1297568827867508,2
263,frame_00888,v40c_00440,0.7941988706588745,0.07389874011278152,0.13190233707427979,2
264,frame_00889,v40c_00440,0.7846048474311829,0.08114346116781235,0.13425171375274658,2
265,frame_00890,v40c_00441,0.7475997805595398,0.10858230292797089,0.14381788671016693,2
266,frame_00891,v40c_00442,0.8040631413459778,0.06729301810264587,0.12864382565021515,2
267,frame_00892,v40c_00443,0.7999030351638794,0.07058879733085632,0.1295081228017807,2
268,frame_00893,v40c_00444,0.7613927721977234,0.09895600378513336,0.13965123891830444,2
269,frame_00894,v40c_00444,0.6859983801841736,0.15601570904254913,0.1579858958721161,2
270,frame_00895,v40c_00444,0.5175926685333252,0.2989124655723572,0.18349488079547882,2
271,frame_00932,v40c_00454,0.7844684720039368,0.08129104226827621,0.13424046337604523,2
272,frame_00933,v40c_00454,0.8238213658332825,0.05353303998708725,0.12264561653137207,2
273,frame_00934,v40c_00454,0.721316397190094,0.12783779203891754,0.15084587037563324,2
274,frame_00935,v40c_00454,0.7353751063346863,0.11668374389410019,0.14794106781482697,2
275,frame_00936,v40c_00454,0.7605902552604675,0.09755436331033707,0.14185526967048645,2
276,frame_00937,v40c_00454,0.8096776008605957,0.061237882822752,0.1290845423936844,2
277,frame_00938,v40c_00454,0.8013875484466553,0.06643206626176834,0.13218039274215698,2
278,frame_00939,v40c_00454,0.8283693194389343,0.04824100062251091,0.1233895942568779,2
279,frame_00940,v40c_00454,0.759524405002594,0.09823723137378693,0.14223846793174744,2
280,frame_00941,v40c_00454,0.6198594570159912,0.2083454430103302,0.17179511487483978,2
281,frame_00942,v40c_00454,0.8253446817398071,0.0504816398024559,0.12417367100715637,2
282,frame_00943,v40c_00454,0.7882384657859802,0.07799427956342697,0.1337672919034958,2
283,frame_00960,v40c_00454,0.7870860695838928,0.07660399377346039,0.13630999624729156,2
284,frame_00961,v40c_00454,0.7681369185447693,0.09007632732391357,0.14178675413131714,2
285,frame_00962,v40c_00455,0.7746551632881165,0.0869775116443634,0.13836731016635895,2
286,frame_00963,v40c_00456,0.8102957606315613,0.061834920197725296,0.12786929309368134,2
287,frame_00964,v40c_00457,0.4589463770389557,0.3553152084350586,0.18573841452598572,2
288,frame_00965,v40c_00458,0.8271411061286926,0.05068336799740791,0.12217552214860916,2
289,frame_00966,v40c_00454,0.47459936141967773,0.3383375406265259,0.1870630979537964,2
290,frame_00967,v40c_00454,0.7214105725288391,0.12793229520320892,0.15065717697143555,2
291,frame_00968,v40c_00454,0.8178183436393738,0.05637572705745697,0.12580588459968567,2
292,frame_00969,v40c_00454,0.7695461511611938,0.09129716455936432,0.13915662467479706,2
293,frame_00970,v40c_00454,0.8214295506477356,0.05459393560886383,0.12397658079862595,2
294,frame_00971,v40c_00459,0.7363185882568359,0.11775042861700058,0.14593107998371124,2
295,frame_00972,v40c_00460,0.5998030304908752,0.22813278436660767,0.17206424474716187,2
296,frame_00973,v40c_00461,0.7884354591369629,0.07825594395399094,0.13330861926078796,2
297,frame_00974,v40c_00456,0.7706515789031982,0.09153315424919128,0.13781528174877167,2
298,frame_00975,v40c_00462,0.7804570198059082,0.08510256558656693,0.13444040715694427,2
299,frame_00976,v40c_00463,0.7283849716186523,0.12375999987125397,0.1478549838066101,2
300,frame_00977,v40c_00464,0.8154072165489197,0.05881156027317047,0.12578116357326508,2
301,frame_00978,v40c_00464,0.8202177286148071,0.05525197461247444,0.1245303526520729,2
302,frame_00979,v40c_00465,0.6657301783561707,0.17298325896263123,0.16128656268119812,2
303,frame_00980,v40c_00466,0.8006567358970642,0.06968534737825394,0.12965795397758484,2
304,frame_00981,v40c_00465,0.7974563837051392,0.07118494808673859,0.13135871291160583,2
305,frame_00982,v40c_00467,0.7884939908981323,0.07688964903354645,0.13461638987064362,2
306,frame_00983,v40c_00468,0.7484524846076965,0.10617522895336151,0.14537233114242554,2
307,frame_00984,v40c_00469,0.7905136942863464,0.07558594644069672,0.13390037417411804,2
308,frame_00985,v40c_00470,0.5772113800048828,0.24798938632011414,0.17479920387268066,2
309,frame_00986,v40c_00470,0.7879937291145325,0.07790113240480423,0.1341051608324051,2
310,frame_00987,v40c_00470,0.8040775060653687,0.06579545140266418,0.13012702763080597,2
311,frame_00988,v40c_00471,0.7722529172897339,0.09006507694721222,0.1376820057630539,2
312,frame_00989,v40c_00472,0.7895108461380005,0.0775311291217804,0.13295798003673553,2
313,frame_00990,v40c_00473,0.6877048015594482,0.1552884578704834,0.15700672566890717,2
314,frame_00991,v40c_00474,0.755934476852417,0.10194357484579086,0.14212195575237274,2
315,frame_00992,v40c_00474,0.7243834137916565,0.1259375959634781,0.149679034948349,2
316,frame_00993,v40c_00475,0.576038122177124,0.24712495505809784,0.17683684825897217,2
