sample_index,sample_id,component_id,rgb_weight,thermal_weight,event_weight,seed
230,frame_00855,v40c_00419,0.650957465171814,0.1396521031856537,0.20939047634601593,0
231,frame_00856,v40c_00419,0.8279173970222473,0.027713872492313385,0.14436876773834229,0
232,frame_00857,v40c_00419,0.7711784243583679,0.05818703770637512,0.17063456773757935,0
233,frame_00858,v40c_00419,0.7655309438705444,0.06167300045490265,0.1727960705757141,0
234,frame_00859,v40c_00420,0.7535328269004822,0.06868650764226913,0.1777806431055069,0
235,frame_00860,v40c_00421,0.7342296838760376,0.08081307262182236,0.18495726585388184,0
236,frame_00861,v40c_00422,0.8175252079963684,0.03262205421924591,0.14985282719135284,0
237,frame_00862,v40c_00423,0.7968670129776001,0.04301588609814644,0.1601170301437378,0
238,frame_00863,v40c_00424,0.76539546251297,0.061119113117456436,0.1734854131937027,0
239,frame_00864,v40c_00424,0.800081193447113,0.041527651250362396,0.15839113295078278,0
240,frame_00865,v40c_00425,0.8147487044334412,0.03391212597489357,0.15133924782276154,0
241,frame_00866,v40c_00426,0.8206995129585266,0.03104660101234913,0.14825385808944702,0
242,frame_00867,v40c_00427,0.8149743676185608,0.03411976620554924,0.15090586245059967,0
243,frame_00868,v40c_00428,0.7481918931007385,0.07220535725355148,0.1796026974916458,0
244,frame_00869,v40c_00429,0.7839421033859253,0.05088987946510315,0.16516798734664917,0
245,frame_00870,v40c_00429,0.7972701191902161,0.043714489787817,0.1590154469013214,0
246,frame_00871,v40c_00429,0.7445508241653442,0.07514704018831253,0.18030208349227905,0
247,frame_00872,v40c_00429,0.8254488110542297,0.028995832428336143,0.1455552726984024,0
248,frame_00873,v40c_00430,0.7612622976303101,0.06437055766582489,0.17436712980270386,0
249,frame_00874,v40c_00431,0.8224650621414185,0.03036985732614994,0.14716513454914093,0
250,frame_00875,v40c_00432,0.7561070322990417,0.06748109310865402,0.1764119416475296,0
251,frame_00876,v40c_00433,0.8286001682281494,0.02736586332321167,0.1440340131521225,0
252,frame_00877,v40c_00434,0.8360031843185425,0.023603150621056557,0.14039374887943268,0
253,frame_00878,v40c_00435,0.7563815712928772,0.06732874363660812,0.1762896627187729,0
254,frame_00879,v40c_00436,0.6289879083633423,0.15777188539505005,0.21324028074741364,0
255,frame_00880,v40c_00437,0.7659072279930115,0.06157222017645836,0.1725204735994339,0
256,frame_00881,v40c_00438,0.8109434247016907,0.03621356934309006,0.15284308791160583,0
257,frame_00882,v40c_00439,0.8266588449478149,0.028303101658821106,0.14503802359104156,0
258,frame_00883,v40c_00440,0.801845133304596,0.04125655069947243,0.15689826011657715,0
259,frame_00884,v40c_00440,0.8034557104110718,0.0401490181684494,0.15639528632164001,0
260,frame_00885,v40c_00440,0.8257364630699158,0.02868666686117649,0.14557687938213348,0
261,frame_00886,v40c_00440,0.6823325753211975,0.11742454022169113,0.20024296641349792,0
262,frame_00887,v40c_00440,0.8034273386001587,0.04016554355621338,0.15640708804130554,0
263,frame_00888,v40c_00440,0.8009897470474243,0.04172325134277344,0.15728706121444702,0
264,frame_00889,v40c_00440,0.7875622510910034,0.04894288256764412,0.16349487006664276,0
265,frame_00890,v40c_00441,0.7448963522911072,0.07495091110467911,0.1801527440547943,0
266,frame_00891,v40c_00442,0.8066345453262329,0.03833500295877457,0.1550305038690567,0
267,frame_00892,v40c_00443,0.8088887929916382,0.03744174912571907,0.15366944670677185,0
268,frame_00893,v40c_00444,0.7591108679771423,0.06567154824733734,0.17521758377552032,0
269,frame_00894,v40c_00444,0.6895443797111511,0.11187513917684555,0.1985805183649063,0
270,frame_00895,v40c_00444,0.5368091464042664,0.2357412874698639,0.22744959592819214,0
271,frame_00932,v40c_00454,0.7863406538963318,0.04955589398741722,0.1641034036874771,0
272,frame_00933,v40c_00454,0.8304038047790527,0.026054032146930695,0.14354218542575836,0
273,frame_00934,v40c_00454,0.7079759836196899,0.0986781194806099,0.19334587454795837,0
274,frame_00935,v40c_00454,0.7256498336791992,0.086562380194664,0.1877877563238144,0
275,frame_00936,v40c_00454,0.7514194846153259,0.06963853538036346,0.17894196510314941,0
276,frame_00937,v40c_00454,0.8151116371154785,0.033269207924604416,0.15161922574043274,0
277,frame_00938,v40c_00454,0.8100836873054504,0.03601618483662605,0.15390008687973022,0
278,frame_00939,v40c_00454,0.8374176621437073,0.022333383560180664,0.1402488648891449,0
279,frame_00940,v40c_00454,0.7685930728912354,0.05969814956188202,0.17170871794223785,0
280,frame_00941,v40c_00454,0.61929851770401,0.16520895063877106,0.21549254655838013,0
281,frame_00942,v40c_00454,0.8334095478057861,0.024106599390506744,0.1424838751554489,0
282,frame_00943,v40c_00454,0.790330171585083,0.046791885048151016,0.1628778725862503,0
283,frame_00960,v40c_00454,0.7949796915054321,0.043933186680078506,0.16108718514442444,0
284,frame_00961,v40c_00454,0.7774057984352112,0.054266929626464844,0.16832733154296875,0
285,frame_00962,v40c_00455,0.7768551111221313,0.05466106906533241,0.1684838831424713,0
286,frame_00963,v40c_00456,0.8227418065071106,0.029818186536431313,0.14744001626968384,0
287,frame_00964,v40c_00457,0.48230236768722534,0.2861252427101135,0.23157235980033875,0
288,frame_00965,v40c_00458,0.8358970284461975,0.02334059402346611,0.1407623291015625,0
289,frame_00966,v40c_00454,0.4881840944290161,0.27996566891670227,0.23185023665428162,0
290,frame_00967,v40c_00454,0.7134725451469421,0.09474275261163712,0.19178463518619537,0
291,frame_00968,v40c_00454,0.824359655380249,0.0285036563873291,0.1471366286277771,0
292,frame_00969,v40c_00454,0.7676340341567993,0.060104161500930786,0.1722617894411087,0
293,frame_00970,v40c_00454,0.8287314772605896,0.02694534882903099,0.14432315528392792,0
294,frame_00971,v40c_00459,0.7376075387001038,0.07936079800128937,0.1830316036939621,0
295,frame_00972,v40c_00460,0.5946558713912964,0.18563129007816315,0.21971289813518524,0
296,frame_00973,v40c_00461,0.7912502288818359,0.04669345170259476,0.16205623745918274,0
297,frame_00974,v40c_00456,0.775367021560669,0.056007783859968185,0.16862520575523376,0
298,frame_00975,v40c_00462,0.78392493724823,0.050954919308423996,0.1651201993227005,0
299,frame_00976,v40c_00463,0.7294942736625671,0.08492331206798553,0.18558242917060852,0
300,frame_00977,v40c_00464,0.8202685713768005,0.030991392210125923,0.1487400382757187,0
301,frame_00978,v40c_00464,0.8308813571929932,0.025601806119084358,0.14351685345172882,0
302,frame_00979,v40c_00465,0.6595503687858582,0.13413530588150024,0.2063143253326416,0
303,frame_00980,v40c_00466,0.8027507662773132,0.040129754692316055,0.15711955726146698,0
304,frame_00981,v40c_00465,0.8018266558647156,0.04047362133860588,0.15769967436790466,0
305,frame_00982,v40c_00467,0.7967303991317749,0.04349494352936745,0.15977469086647034,0
306,frame_00983,v40c_00468,0.7592668533325195,0.0657179057598114,0.17501521110534668,0
307,frame_00984,v40c_00469,0.8042945265769958,0.03964806720614433,0.1560574173927307,0
308,frame_00985,v40c_00470,0.5900578498840332,0.1906534731388092,0.21928870677947998,0
309,frame_00986,v40c_00470,0.7942405343055725,0.045014284551143646,0.16074512898921967,0
310,frame_00987,v40c_00470,0.8215527534484863,0.03052828647196293,0.14791902899742126,0
311,frame_00988,v40c_00471,0.788917601108551,0.04812523350119591,0.16295719146728516,0
312,frame_00989,v40c_00472,0.8032344579696655,0.040335580706596375,0.1564299613237381,0
313,frame_00990,v40c_00473,0.6848050951957703,0.11536294221878052,0.19983193278312683,0
314,frame_00991,v40c_00474,0.7554648518562317,0.06774244457483292,0.176792711019516,0
