run_id,variant,seed,model,modality_dropout,evidence_source,images,gt_boxes,detections,precision,recall,f1,ap50_95,ap50,ap75,ar100,ap_iou_050,ap_iou_055,ap_iou_060,ap_iou_065,ap_iou_070,ap_iou_075,ap_iou_080,ap_iou_085,ap_iou_090,ap_iou_095,project_ap50,project_ap75,checkpoint_sha256,split_sha256,training_elapsed_seconds,training_runtime_source,checkpoint_selection_rule,weights,eval_command
matched_early_seed0,matched_early,0,early,0.0,source-locked existing checkpoint,2213,5867,221300,0.9091538328430524,0.8955173001534004,0.902284046024386,0.7053066941567628,0.9411463572158906,0.8377867307794643,0.7788818817112664,0.9411463572158906,0.9379104066004206,0.9306605658520284,0.9160810632837177,0.8925283817712695,0.8377867307794643,0.7419155254817545,0.5626061094121767,0.27249016306287427,0.019941638108031113,0.945548951625824,0.8410928845405579,23331a6e668634f5f1ca1c7dfaddd23e9ee5445c0558e325621e8f454a0b1602,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,,pre-existing run; see V40/V41 source lock,pre-existing development-validation project-local AP50,runs/v40_expanded_adjacency_v2_compute_minimized/matched_early_seed0/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id matched_early_seed0 --protocol devval --variant matched_early --model early --seed 0 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\devval\matched_early_seed0.json
matched_early_seed1,matched_early,1,early,0.0,source-locked existing checkpoint,2213,5867,221300,0.8601094655505473,0.9106868927901823,0.8846758837652123,0.6637925314744781,0.9385048765817465,0.7915774396724455,0.7453894665075848,0.9385048765817465,0.9297994948074677,0.9180217197350067,0.8960442807893353,0.8561562471603771,0.7915774396724455,0.6825236542177232,0.4652593323090087,0.15604815405078953,0.003990115420881709,0.9429527521133423,0.79441237449646,60a338ed887c15d94d3f274df39684c1dc6de68f9f29ba13f9f9cb4d6fbcd804,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,,pre-existing run; see V40/V41 source lock,pre-existing development-validation project-local AP50,runs/v41_q1_upgrade/seed1/matched_early_seed1/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id matched_early_seed1 --protocol devval --variant matched_early --model early --seed 1 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v41_q1_upgrade\seed1\matched_early_seed1\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\devval\matched_early_seed1.json
matched_early_seed2,matched_early,2,early,0.0,source-locked existing checkpoint,2213,5867,221300,0.928384930995897,0.8484745184932674,0.88663282571912,0.6716662448870279,0.9320843475238,0.797732937729626,0.7490369865348561,0.9320843475238,0.9258504654083953,0.9166373062704115,0.897520316562063,0.8618866082112473,0.797732937729626,0.678996787807529,0.4834514528254243,0.20813328825276792,0.014368938279014847,0.9361328482627869,0.8004389405250549,b36b4965931da68b77a6be82e85e47b34f952445d64b941337f56a722f62737e,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,,pre-existing run; see V40/V41 source lock,pre-existing development-validation project-local AP50,runs/v40_expanded_adjacency_v2_compute_minimized/matched_early_seed2/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id matched_early_seed2 --protocol devval --variant matched_early --model early --seed 2 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\matched_early_seed2\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\devval\matched_early_seed2.json
reliability_p015_seed0,ra_full_p015,0,reliability,0.15,source-locked existing checkpoint,2213,5867,221300,0.9333333333333333,0.8972217487642747,0.9149213522203875,0.7279727964969943,0.9540030855617299,0.8913258364292899,0.7925345150843702,0.9540030855617299,0.9525373920326015,0.9472943566040564,0.9386953242844991,0.9243219034060489,0.8913258364292899,0.8119666045974734,0.6244606494441314,0.2277545352723423,0.0073682773377710935,0.9583612680435181,0.8952142000198364,4284aaa188cb7f065a01b6cf32b78265ab937da0de2d3423d4594d2102787436,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,,pre-existing run; see V40/V41 source lock,pre-existing development-validation project-local AP50,runs/v40_expanded_adjacency_v2_compute_minimized/reliability_p015_seed0/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id reliability_p015_seed0 --protocol devval --variant ra_full_p015 --model reliability --seed 0 --modality-dropout 0.15 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\reliability_p015_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\devval\reliability_p015_seed0.json
reliability_p015_seed1,ra_full_p015,1,reliability,0.15,source-locked existing checkpoint,2213,5867,221300,0.8778798131142259,0.9287540480654508,0.9026006294517146,0.7228954748642633,0.9515378011699295,0.8742753414762607,0.7911539117095618,0.9515378011699295,0.9490304254920817,0.943465390326976,0.9331588347753668,0.9129042889242952,0.8742753414762607,0.7888634913855995,0.6072079951142204,0.25963238623991497,0.00887879373798927,0.9556866884231567,0.877982497215271,a59366dd0687754577d23d3e21358127199345d4ebf3a55a06472b933b57813d,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,,pre-existing run; see V40/V41 source lock,pre-existing development-validation project-local AP50,runs/v41_q1_upgrade/seed1/reliability_p015_seed1/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id reliability_p015_seed1 --protocol devval --variant ra_full_p015 --model reliability --seed 1 --modality-dropout 0.15 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v41_q1_upgrade\seed1\reliability_p015_seed1\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\devval\reliability_p015_seed1.json
reliability_p015_seed2,ra_full_p015,2,reliability,0.15,source-locked existing checkpoint,2213,5867,221300,0.9213228894691036,0.9021646497358105,0.9116431277988287,0.6959483509283999,0.9546947423185473,0.8530279126018335,0.7640190898244418,0.9546947423185473,0.9516960953777229,0.947652006727186,0.93575164786693,0.9044822483708632,0.8530279126018335,0.7333947514551515,0.5009080123813804,0.1720138631502823,0.005862229034102487,0.9587774276733398,0.8567192554473877,27affa96df1b3baad3df6f0a591e0599c1f5c0f77f91fad9fdaa408e549f1415,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,,pre-existing run; see V40/V41 source lock,pre-existing development-validation project-local AP50,runs/v40_expanded_adjacency_v2_compute_minimized/reliability_p015_seed2/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id reliability_p015_seed2 --protocol devval --variant ra_full_p015 --model reliability --seed 2 --modality-dropout 0.15 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v40_expanded_adjacency_v2_compute_minimized\reliability_p015_seed2\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\coco\devval\reliability_p015_seed2.json
ra_no_moddrop_seed0,ra_no_moddrop,0,reliability,0.0,V46 fresh seed0 training,2213,5867,221300,0.9040231844527787,0.9038690983466848,0.9039461348333758,0.7112447552783334,0.947746927354984,0.8661636017503372,0.7803647520027271,0.947746927354984,0.9446789328695261,0.9390124591067658,0.9303221861528072,0.9101295361140077,0.8661636017503372,0.7795532506941117,0.575260056029866,0.2128905165984716,0.006690086112457598,0.9522213935852051,0.8699498176574707,7c2817ff29414fcd91a9330c3f34b60dddfb505100f67810291f2e7ab09a1e5c,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,44398.38507294655,runner wall-clock elapsed_seconds,best development-validation project-local AP50,runs/v46_coco_ablation/local_training/ra_no_moddrop_seed0/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id ra_no_moddrop_seed0 --protocol ablation_devval --variant ra_no_moddrop --model reliability --seed 0 --modality-dropout 0.00 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v46_coco_ablation\local_training\ra_no_moddrop_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\ablation_devval\ra_no_moddrop_seed0.json
early_moddrop_seed0,early_moddrop,0,early,0.15,V46 fresh seed0 training,2213,5867,221300,0.9215479331574319,0.8929606272370888,0.9070290858725762,0.6726638054166754,0.9469235629856483,0.8135805598711372,0.7499403442986193,0.9469235629856483,0.9406414690495469,0.9339226673760868,0.9143146110954384,0.8758057959978534,0.8135805598711372,0.6919901182660313,0.4612718305726687,0.14300516308004235,0.005182275872299777,0.9512134194374084,0.8164476156234741,6f4f756890a518ab750bb2be216c8a825944091e1b8d3143f4696178eb602fbf,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,44074.80000000002,sum of 50 per-epoch train_log epoch_time_sec values,best development-validation project-local AP50,runs/v46_coco_ablation/local_training/early_moddrop_seed0/weights/best.pt,C:\Users\xinnan\.conda\envs\pytorch\python.exe E:\RepViT-main\rarepdet\tools\eval_coco_map.py --run-id early_moddrop_seed0 --protocol ablation_devval --variant early_moddrop --model early --seed 0 --modality-dropout 0.15 --data D:\download\triair --split-file E:\RepViT-main\reproducibility\v40_expanded_adjacency_component_split_v2\manifests\v40_expanded_adjacency_component_disjoint_val.txt --weights E:\RepViT-main\runs\v46_coco_ablation\local_training\early_moddrop_seed0\weights\best.pt --img-size 640 --device cuda --batch-size 4 --num-workers 0 --detector-score-thr 0.001 --metric-score-thr 0.50 --nms-thresh 0.6 --detections-per-img 100 --out-json E:\RepViT-main\runs\v46_coco_ablation\raw\ablation_devval\early_moddrop_seed0.json
