protocol,seed,matched_early_precision,ra_full_p015_precision,delta_precision,matched_early_recall,ra_full_p015_recall,delta_recall,matched_early_f1,ra_full_p015_f1,delta_f1,matched_early_ap50_95,ra_full_p015_ap50_95,delta_ap50_95,matched_early_ap50,ra_full_p015_ap50,delta_ap50,matched_early_ap75,ra_full_p015_ap75,delta_ap75,matched_early_ar100,ra_full_p015_ar100,delta_ar100,delta_ap_iou_050,delta_ap_iou_055,delta_ap_iou_060,delta_ap_iou_065,delta_ap_iou_070,delta_ap_iou_075,delta_ap_iou_080,delta_ap_iou_085,delta_ap_iou_090,delta_ap_iou_095
guard,0,0.9385342789598109,0.9374505146476643,-0.001083764312146629,0.942246835443038,0.9367088607594937,-0.005537974683544333,0.9403868930122384,0.9370795409576572,-0.003307352054581214,0.7834965899124867,0.7899170363121949,0.0064204463997081795,0.9594648862012383,0.9621926482121345,0.0027277620108961953,0.9185220894097005,0.9256205318360785,0.007098442426378027,0.8374208860759496,0.8427215189873417,0.005300632911392156,0.0027277620108961953,0.004035003620533217,0.003929505744046158,0.0065182791327631495,0.0030236471356579475,0.007098442426378027,0.007150857840161562,0.017579754255670155,0.021902227489763837,-0.009761015658787689
guard,1,0.8789903489235338,0.8946188340807175,0.015628485157183736,0.9367088607594937,0.946993670886076,0.010284810126582333,0.9069322098812715,0.9200614911606457,0.013129281279374183,0.74443592834557,0.7692542927481063,0.024818364402536264,0.9504019371770017,0.9597201000451695,0.009318162868167779,0.8901162662054501,0.9088579807529119,0.018741714547461763,0.8039556962025317,0.8291930379746836,0.025237341772151867,0.009318162868167779,0.010471676617520576,0.007577657110160563,0.008301886122936142,0.012553832760771266,0.018741714547461763,-0.0017320322139005029,0.047895506098549645,0.11116457946057118,0.02389066065312452
guard,2,0.9371474617244158,0.9322429906542056,-0.004904471070210192,0.9200949367088608,0.946993670886076,0.026898734177215222,0.9285429141716567,0.9395604395604396,0.011017525388782867,0.7424017549468974,0.729749101782423,-0.012652653164474392,0.9527774233162506,0.9663329535697445,0.013555530253493875,0.879077462982824,0.8630106461562854,-0.016066816826538544,0.8047468354430378,0.7927215189873417,-0.012025316455696156,0.013555530253493875,0.01463550871388375,0.017967535235548393,0.021130106396113124,0.010548455859173078,-0.016066816826538544,-0.035642864499177196,-0.07520702366461163,-0.06953864169624396,-0.007908321416385297
