run_id,input_mode,seed,ap50_95,ap50,ap75,ar100,checkpoint_epoch,checkpoint_sha256,split_sha256
rgb_seed0,rgb,0,0.45077197442032,0.763752659274096,0.4520652613963477,0.5891767513209476,12,b9cc8c5a8a22cab4f47273d15958fa995a918da5a3dd7a334415d7db03379ad4,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
rgb_seed1,rgb,1,0.44668905803775766,0.7676183361705777,0.44382809703942194,0.5922106698483042,7,09ac2f854f5f14bb33a1b13a911492ebb11e43cb2ed3ed744af073182a7056af,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
rgb_seed2,rgb,2,0.4443482826661119,0.7709368370536412,0.43248606247298826,0.5875745696267256,9,014dcc30e9d3dba658ef0d412473f974d1674e39c049c60646e20747f4d2648c,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
thermal_seed0,thermal,0,0.5255610577547911,0.8155801444016622,0.586420678682507,0.65522413499233,5,c156ffece27c76475464444fdf27d2964d154a96aeb84dbf198b2c3d5bff6c4b,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
thermal_seed1,thermal,1,0.49771789631328794,0.8340117430175115,0.5500423722896126,0.6320606783705471,2,4b4fb5efc3722545f4f04347d3255ba42689bcbfaf45da825afb3ef22abaafe5,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
thermal_seed2,thermal,2,0.5355851890830314,0.8462649743827535,0.596470332706137,0.6545764445201978,2,4a6d685b66094025416368e3b7f8b8bf636dc075f50bb559d00426b95ff209e8,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
event_seed0,event,0,0.1942334172271992,0.36265249340006994,0.19563992823553492,0.3570819839781831,4,0f8768448cc857e78db1151726f30f77ada4867492c37d66c58c1a1204278039,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
event_seed1,event,1,0.19620452646438669,0.3654258396895671,0.18887056451773174,0.36173512868587016,3,94522d1dadc5e513c4a0664d30609f83a1d2cbb7dad45c69a28bbfac9e478d83,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
event_seed2,event,2,0.19411712695217437,0.36899369821326583,0.19835953831867184,0.34855974092381115,4,958088e173d4d6c8b0ed5185e061710f6ae33cb6f10a9e3d81d71734c59d6cb7,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f
