epoch=1 mean_loss=1.57669302 project_ap50=0.27896345 project_ap75=0.08726316
epoch=2 mean_loss=1.43795896 project_ap50=0.34073135 project_ap75=0.18933319
epoch=3 mean_loss=1.37880774 project_ap50=0.35840681 project_ap75=0.19351599
epoch=4 mean_loss=1.33187629 project_ap50=0.36727995 project_ap75=0.19516370
epoch=5 mean_loss=1.29372050 project_ap50=0.33231929 project_ap75=0.15785512
epoch=6 mean_loss=1.25552474 project_ap50=0.35413843 project_ap75=0.20752890
epoch=7 mean_loss=1.22218253 project_ap50=0.34907350 project_ap75=0.18650401
epoch=8 mean_loss=1.18749030 project_ap50=0.31878027 project_ap75=0.17400111
epoch=9 mean_loss=1.16231691 project_ap50=0.31703538 project_ap75=0.19474739
epoch=10 mean_loss=1.13455031 project_ap50=0.32333618 project_ap75=0.17877758
epoch=11 mean_loss=1.11445058 project_ap50=0.31803697 project_ap75=0.19699137
epoch=12 mean_loss=1.09031962 project_ap50=0.31220707 project_ap75=0.17758664
epoch=13 mean_loss=1.06959316 project_ap50=0.31538281 project_ap75=0.18255049
epoch=14 mean_loss=1.05348311 project_ap50=0.28098556 project_ap75=0.17056809
epoch=15 mean_loss=1.03766945 project_ap50=0.31122458 project_ap75=0.18424988
epoch=16 mean_loss=1.02264663 project_ap50=0.28638771 project_ap75=0.17932321
epoch=17 mean_loss=1.00968425 project_ap50=0.29266155 project_ap75=0.18521087
epoch=18 mean_loss=0.99871932 project_ap50=0.29708222 project_ap75=0.18289913
epoch=19 mean_loss=0.98432056 project_ap50=0.31457576 project_ap75=0.18671139
epoch=20 mean_loss=0.97260595 project_ap50=0.29738700 project_ap75=0.17488199
epoch=21 mean_loss=0.96483507 project_ap50=0.27758658 project_ap75=0.17078146
epoch=22 mean_loss=0.95361813 project_ap50=0.28622413 project_ap75=0.16857669
epoch=23 mean_loss=0.94301099 project_ap50=0.27621856 project_ap75=0.15442324
epoch=24 mean_loss=0.93435386 project_ap50=0.28313476 project_ap75=0.15643564
epoch=25 mean_loss=0.92627606 project_ap50=0.26872006 project_ap75=0.17277703
epoch=26 mean_loss=0.91655465 project_ap50=0.28290245 project_ap75=0.16907054
epoch=27 mean_loss=0.91180081 project_ap50=0.28559613 project_ap75=0.17574909
epoch=28 mean_loss=0.90251043 project_ap50=0.27048382 project_ap75=0.16811389
epoch=29 mean_loss=0.89528651 project_ap50=0.27523899 project_ap75=0.17001165
epoch=30 mean_loss=0.88801780 project_ap50=0.23981880 project_ap75=0.15856163
epoch=31 mean_loss=0.88419326 project_ap50=0.27057615 project_ap75=0.16006529
epoch=32 mean_loss=0.88031788 project_ap50=0.26667708 project_ap75=0.16918400
epoch=33 mean_loss=0.87414376 project_ap50=0.25623611 project_ap75=0.16030177
epoch=34 mean_loss=0.86515489 project_ap50=0.28004876 project_ap75=0.17200674
epoch=35 mean_loss=0.86406554 project_ap50=0.28578013 project_ap75=0.17264561
epoch=36 mean_loss=0.86037373 project_ap50=0.27695054 project_ap75=0.17556143
epoch=37 mean_loss=0.85278146 project_ap50=0.26976064 project_ap75=0.17197992
epoch=38 mean_loss=0.84828872 project_ap50=0.24514350 project_ap75=0.15809067
epoch=39 mean_loss=0.84247295 project_ap50=0.25117385 project_ap75=0.16023441
epoch=40 mean_loss=0.84012579 project_ap50=0.24514855 project_ap75=0.15837705
epoch=41 mean_loss=0.83503956 project_ap50=0.26209375 project_ap75=0.16419753
epoch=42 mean_loss=0.83298454 project_ap50=0.26953053 project_ap75=0.16795290
epoch=43 mean_loss=0.82578526 project_ap50=0.27746633 project_ap75=0.17567152
epoch=44 mean_loss=0.81948994 project_ap50=0.26791024 project_ap75=0.16639104
epoch=45 mean_loss=0.82056324 project_ap50=0.24256675 project_ap75=0.16128674
epoch=46 mean_loss=0.81708172 project_ap50=0.27571708 project_ap75=0.17068814
epoch=47 mean_loss=0.81290978 project_ap50=0.27850705 project_ap75=0.17887349
epoch=48 mean_loss=0.80767213 project_ap50=0.24738514 project_ap75=0.16290219
epoch=49 mean_loss=0.80587152 project_ap50=0.28162020 project_ap75=0.18218337
epoch=50 mean_loss=0.80237583 project_ap50=0.24795270 project_ap75=0.16386026
