sample_index,sample_id,component_id,rgb_weight,thermal_weight,event_weight,seed
714,frame_02530,v40c_01398,0.7345350384712219,0.07891753315925598,0.1865474432706833,0
715,frame_02531,v40c_01398,0.7536129951477051,0.0669732615351677,0.1794137805700302,0
716,frame_02532,v40c_01399,0.8206772804260254,0.02986011654138565,0.14946264028549194,0
717,frame_02533,v40c_01400,0.8089779615402222,0.03589855507016182,0.1551235467195511,0
718,frame_02534,v40c_01401,0.811722457408905,0.03462176397442818,0.15365569293498993,0
719,frame_02535,v40c_01402,0.806875467300415,0.03712288662791252,0.15600165724754333,0
720,frame_02536,v40c_01403,0.6606284379959106,0.1303057223558426,0.209065780043602,0
721,frame_02537,v40c_01404,0.8050965070724487,0.037841055542230606,0.15706250071525574,0
722,frame_02538,v40c_01404,0.6937410831451416,0.10646079480648041,0.19979818165302277,0
723,frame_02539,v40c_01405,0.7804343700408936,0.05138764530420303,0.1681780368089676,0
724,frame_02540,v40c_01406,0.8257849216461182,0.027409229427576065,0.14680592715740204,0
725,frame_02541,v40c_01405,0.7879250645637512,0.047210197895765305,0.16486471891403198,0
726,frame_02542,v40c_01405,0.7701923847198486,0.057402655482292175,0.17240500450134277,0
727,frame_02543,v40c_01405,0.7651979923248291,0.0603947639465332,0.17440728843212128,0
728,frame_02544,v40c_01407,0.71114581823349,0.09483209997415543,0.19402213394641876,0
729,frame_02545,v40c_01405,0.7471094131469727,0.07157087326049805,0.1813196837902069,0
730,frame_02546,v40c_01405,0.829810619354248,0.025709472596645355,0.14447984099388123,0
731,frame_02547,v40c_01405,0.5404706001281738,0.2277662456035614,0.23176312446594238,0
732,frame_02548,v40c_01405,0.8024407625198364,0.039640091359615326,0.15791922807693481,0
733,frame_02549,v40c_01408,0.6189049482345581,0.1620127111673355,0.21908235549926758,0
734,frame_02550,v40c_01408,0.7767227292060852,0.053708966821432114,0.1695682853460312,0
735,frame_02551,v40c_01409,0.769618809223175,0.05784209445118904,0.17253905534744263,0
736,frame_02552,v40c_01410,0.7656421065330505,0.05991857498884201,0.17443934082984924,0
737,frame_02553,v40c_01410,0.6962710022926331,0.1048002690076828,0.19892872869968414,0
738,frame_02554,v40c_01410,0.5946915149688721,0.18191608786582947,0.22339235246181488,0
739,frame_02555,v40c_01411,0.7809152603149414,0.051352616399526596,0.1677321195602417,0
740,frame_02556,v40c_01411,0.7345902919769287,0.07954689115285873,0.18586283922195435,0
