Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.026561229100768188,0.9955962059620597,0.9611371755599976,0.8866533041000366,5904,221300,0.1608217602771262
no_rgb,0.026439222774514236,0.9910230352303523,0.9070470333099365,0.7282618284225464,5904,221300,0.19075164207164325
no_thermal,0.025011296882060552,0.9375,0.7380214333534241,0.39361903071403503,5904,221300,0.20688343768967152
no_event,0.026543154089471305,0.9949186991869918,0.9615053534507751,0.8851098418235779,5904,221300,0.1615109823040506
rgb_only,0.024943515589697242,0.9349593495934959,0.7297244668006897,0.3924413025379181,5904,221300,0.20588263080433059
thermal_only,0.02569362855851785,0.9630758807588076,0.8076184391975403,0.5735316872596741,5904,221300,0.192241033860396
event_only,0.016904654315408947,0.6336382113821138,0.25799262523651123,0.11064821481704712,5904,221300,0.2501008340992434
