seed,variant,step,original_row_id,loss_total,loss_classifier,loss_box_reg,loss_centerness,learning_rate,global_gradient_norm,ir_alignment_gradient_norm,event_alignment_gradient_norm,ir_theta_max_abs_deviation,ir_determinant_mean,ir_grid_oob_fraction,event_theta_max_abs_deviation,event_determinant_mean,event_grid_oob_fraction,finite,cuda_allocated_bytes,cuda_reserved_bytes,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,step_time_sec
2,alignment_on_equal,16,train:00022928,0.06022302806377411,0.06022302806377411,0.0,0.0,0.0001,4.240506097589948,0.14720770841587558,0.16593236771611575,0.007659196853637695,1.0102274417877197,0.0009374999790452421,0.0059729814529418945,1.0073286294937134,0.0,True,130311680,394264576,0.015802099999746133,0.08461669999996957,0.10723070000040025,0.2764668999998321,0.4857411000002685
2,alignment_on_equal,17,train:00030894,2.3680386543273926,0.8716794848442078,0.8088220357894897,0.6875371932983398,0.0001,71.28327295716863,60.33434421878599,3.883352457932428,0.007671646308153868,1.0103330612182617,0.0012499999720603228,0.0063457489013671875,1.0077327489852905,0.0,True,130311680,394264576,0.016260399999737274,0.08349009999983537,0.10398050000003423,0.2756294999999227,0.4815518000004886
2,alignment_on_equal,18,train:00023928,0.06150493770837784,0.06150493770837784,0.0,0.0,0.0001,4.4770645634362545,0.10018109205229637,0.15058637879566042,0.008138613775372505,1.0104186534881592,0.0017187499906867743,0.006631731986999512,1.0080476999282837,0.00015624999650754035,True,130311680,394264576,0.016850899999553803,0.07637500000055297,0.1034669999999096,0.27029959999981656,0.46903500000007625
2,alignment_on_equal,19,train:00033871,2.170374870300293,1.0161428451538086,0.4346405267715454,0.7195916175842285,0.0001,108.5898611156394,71.65941451498345,8.757082525990645,0.008228611201047897,1.010108232498169,0.0018749999580904841,0.006989479064941406,1.0084190368652344,0.0017187499906867743,True,130311680,394264576,0.01675100000011298,0.08630089999951451,0.12631360000068526,0.2809071000001495,0.5121669000000111
2,alignment_on_equal,20,train:00027798,2.5922839641571045,0.9680765867233276,0.9238550662994385,0.7003522515296936,0.0001,39.51925844401242,19.28405835491174,3.116661779689476,0.008832383900880814,1.0107059478759766,0.002343749860301614,0.006556510925292969,1.0080599784851074,0.0014062499394640326,True,130311680,394264576,0.01368559999991703,0.07904210000015155,0.10230219999994006,0.28854390000014973,0.48503160000018397
2,alignment_on_equal,21,train:00028956,2.4996325969696045,0.9751707315444946,0.8446122407913208,0.6798496246337891,0.0001,44.7922079505535,29.210507920100884,15.464220876278267,0.008808494545519352,1.0108437538146973,0.002343749860301614,0.006444573402404785,1.0080353021621704,0.0015624999068677425,True,130311680,394264576,0.014830799999799638,0.10789639999984502,0.10290290000011737,0.2660681999996086,0.49341350000031525
2,alignment_on_equal,22,train:00002300,2.402292013168335,0.9919928312301636,0.6997890472412109,0.7105101943016052,0.0001,36.94448927976398,12.058152724558063,4.761727544283651,0.009039891883730888,1.010735273361206,0.0024999999441206455,0.006763339042663574,1.0086510181427002,0.0024999999441206455,True,130311680,394264576,0.014846699999907287,0.08457069999985833,0.14571890000024723,0.28978120000010676,0.5366543999998612
2,alignment_on_equal,23,train:00015389,0.08970991522073746,0.08970991522073746,0.0,0.0,0.0001,6.6227814035784665,0.6716470414269399,0.26235607939024963,0.009780900552868843,1.0112258195877075,0.003124999813735485,0.007041454315185547,1.0090357065200806,0.0034374999813735485,True,130311680,394264576,0.013891700000385754,0.07923270000082994,0.10783209999954124,0.293254899999738,0.4958902999997008
2,alignment_on_equal,24,train:00011281,2.3855221271514893,0.8421415686607361,0.8616579174995422,0.6817226409912109,0.0001,25.580644315175185,11.774299317043113,1.328834599622862,0.009672975167632103,1.0109367370605469,0.002968749962747097,0.007410407066345215,1.0096237659454346,0.0043750000186264515,True,130311680,394264576,0.018051099999865983,0.09143310000035854,0.10846119999951043,0.272589500000322,0.492627700000412
2,alignment_on_equal,25,train:00026823,2.4613213539123535,1.0233808755874634,0.7572723627090454,0.6806681752204895,0.0001,33.70062424866611,19.892794501711148,7.209169003841836,0.01056373119354248,1.0113511085510254,0.003281249897554517,0.007546424865722656,1.009834885597229,0.004843750037252903,True,130311680,394264576,0.014422100000047067,0.0806298000006791,0.11797109999952227,0.26101220000055037,0.47601030000078026
2,alignment_on_equal,26,train:00009874,0.10912961512804031,0.10912961512804031,0.0,0.0,0.0001,8.124963600935983,0.9274881700647767,0.20416665855863286,0.010484257712960243,1.0109584331512451,0.003124999813735485,0.007993936538696289,1.0103561878204346,0.005624999757856131,True,130311680,394264576,0.014361399999870628,0.07536439999967115,0.09836139999970328,0.2734940000000279,0.46325789999991684
2,alignment_on_equal,27,train:00027968,2.0676379203796387,0.9719356298446655,0.3809184432029724,0.7147839069366455,0.0001,61.59522763877722,30.53809310376557,18.532278984451324,0.011188792064785957,1.011420726776123,0.00390625,0.008328914642333984,1.0106055736541748,0.00624999962747097,True,130311680,394264576,0.01391440000043076,0.07870879999973113,0.11882260000038514,0.24620229999982257,0.4595136999996612
2,alignment_on_equal,28,train:00019941,0.09979015588760376,0.09979015588760376,0.0,0.0,0.0001,7.647733545874261,0.7513664926241007,0.430545827266941,0.010906114242970943,1.0112779140472412,0.0035937498323619366,0.008642196655273438,1.0115288496017456,0.006874999962747097,True,130311680,394264576,0.014758500000425556,0.07645900000079564,0.09665769999992335,0.2547674999996161,0.44435470000007626
2,alignment_on_equal,29,train:00027778,2.336643695831299,0.9256191849708557,0.6353731751441956,0.7756514549255371,0.0001,35.0578123599297,10.843897327698649,8.48050987693009,0.011426560580730438,1.0118612051010132,0.0045312498696148396,0.008917450904846191,1.0120935440063477,0.007187499664723873,True,130311680,394264576,0.01731999999992695,0.08300750000034895,0.11195219999990513,0.25382989999980055,0.4676670999997441
2,alignment_on_equal,30,train:00012784,0.07447217404842377,0.07447217404842377,0.0,0.0,0.0001,5.277559125238309,0.7991884183761037,0.223398266150723,0.011108582839369774,1.0114120244979858,0.004062499850988388,0.009429454803466797,1.0131537914276123,0.007968749850988388,True,130311680,394264576,0.014461900000242167,0.07441519999974844,0.10522170000058395,0.2628344999993715,0.4587188999994396
2,alignment_on_equal,31,train:00010107,2.369055986404419,0.9074981212615967,0.8309321403503418,0.6306257247924805,0.0001,35.57873858142508,21.07375147755878,3.2123493667589207,0.011152275837957859,1.0112720727920532,0.004218749701976776,0.010058760643005371,1.014285922050476,0.008906249888241291,True,130311680,394264576,0.01588510000055976,0.07491019999997661,0.10585879999962344,0.2554094000006444,0.45418550000067626
2,alignment_on_equal,32,train:00008561,0.05291484668850899,0.05291484668850899,0.0,0.0,0.0001,3.642360205761897,0.29709059995633796,0.11027864114146621,0.011661697179079056,1.011602520942688,0.0043750000186264515,0.010416507720947266,1.0151023864746094,0.010781249962747097,True,130311680,394264576,0.014836599999398459,0.07707680000021355,0.09787280000000464,0.25157820000003994,0.44312600000012026
2,alignment_on_equal,33,train:00035124,2.350605010986328,0.8801196813583374,0.7773087024688721,0.6931765675544739,0.0001,19.21691979727041,8.883128061553302,2.862728455113007,0.012069345451891422,1.012020230293274,0.004999999888241291,0.01095116138458252,1.0164334774017334,0.013749999925494194,True,130311680,394264576,0.013813200000186043,0.08543939999981376,0.12232010000025184,0.2728956000000835,0.4958986999999979
2,alignment_on_equal,34,train:00014282,0.04163288325071335,0.04163288325071335,0.0,0.0,0.0001,2.6238481059808967,0.21589495857435315,0.10344550803323158,0.011680655181407928,1.011328935623169,0.0043750000186264515,0.011173009872436523,1.0167909860610962,0.014218749478459358,True,130311680,394264576,0.015020300000287534,0.07672079999974812,0.09214109999993525,0.26900970000042435,0.45461770000019897
2,alignment_on_equal,35,train:00034067,2.481694221496582,0.9887230396270752,0.8195925951004028,0.673378586769104,0.0001,32.432713616813075,11.008109058855831,5.795642544225832,0.012075641192495823,1.0115079879760742,0.0045312498696148396,0.011433720588684082,1.017392635345459,0.015156249515712261,True,130311680,394264576,0.01861769999959506,0.09041979999983596,0.11929190000046219,0.3258122999995976,0.5559205999998085
2,alignment_on_equal,36,train:00008850,0.041054509580135345,0.041054509580135345,0.0,0.0,0.0001,2.6807817089618213,0.28466368021142197,0.1872011322336998,0.011909554712474346,1.011040449142456,0.004218749701976776,0.012015581130981445,1.0179517269134521,0.015937499701976776,True,130311680,394264576,0.016614799999842944,0.0831570999998803,0.10861139999997249,0.30407329999979993,0.514066499999899
2,alignment_on_equal,37,train:00032757,2.5863776206970215,1.106734275817871,0.7938034534454346,0.6858398914337158,0.0001,35.153253096060624,19.07092853369683,3.5164874710726037,0.012329052202403545,1.0111780166625977,0.004687499720603228,0.012213706970214844,1.0182090997695923,0.01640624925494194,True,130311680,394264576,0.018306200000552053,0.08267140000043582,0.11801889999969717,0.3002096000000165,0.5211901000002399
2,alignment_on_equal,38,train:00026348,0.042776260524988174,0.042776260524988174,0.0,0.0,0.0001,2.8925884904352914,0.3869149462058374,0.114258840945021,0.013029303401708603,1.011576771736145,0.005781250074505806,0.012734055519104004,1.0188961029052734,0.017343750223517418,True,130311680,394264576,0.014255300000513671,0.09320000000025175,0.10515610000038578,0.2724880999994639,0.48676829999931215
2,alignment_on_equal,39,train:00010929,2.261530876159668,0.9162740707397461,0.6486755609512329,0.696581244468689,0.0001,19.538401013989045,13.32987551733992,4.254926907650999,0.012651875615119934,1.0111396312713623,0.004999999888241291,0.012685418128967285,1.0189028978347778,0.01718750037252903,True,130311680,394264576,0.016034500000387197,0.08745409999937692,0.12247699999988981,0.2898830000003727,0.5180952000000616
2,alignment_on_equal,40,train:00001716,0.04422231763601303,0.04422231763601303,0.0,0.0,0.0001,3.119569273578949,0.4241089055440817,0.18400088809778095,0.013131361454725266,1.0110303163528442,0.005156249739229679,0.012856125831604004,1.0192861557006836,0.017812499776482582,True,130311680,394264576,0.016966299999694456,0.07843619999948714,0.12458700000024692,0.28344379999998637,0.5054018000000724
2,alignment_on_equal,41,train:00002179,0.04738552123308182,0.04738552123308182,0.0,0.0,0.0001,3.3843030263492575,0.33860408515875956,0.19067349361002126,0.013206207193434238,1.0106362104415894,0.005156249739229679,0.013146281242370605,1.0198068618774414,0.018437499180436134,True,130311680,394264576,0.020443100000193226,0.0905216000001019,0.11664839999957621,0.28807750000032684,0.516634200000226
2,alignment_on_equal,42,train:00008314,2.2580533027648926,0.8574098944664001,0.7108542323112488,0.6897891759872437,0.0001,30.07082579595518,17.918949671037144,4.2973585666118,0.013780422508716583,1.0107159614562988,0.006093749776482582,0.013230562210083008,1.0200588703155518,0.0189062487334013,True,130311680,394264576,0.017921499999829393,0.08730850000029022,0.11172960000021703,0.27129469999999856,0.48996189999979833
2,alignment_on_equal,43,train:00025358,0.04344344511628151,0.04344344511628151,0.0,0.0,0.0001,3.1158851888133614,0.33576008579090866,0.14494689440390016,0.014028836041688919,1.0104271173477173,0.0064062499441206455,0.01339268684387207,1.0203231573104858,0.019062500447034836,True,130311680,394264576,0.01650969999991503,0.09832959999948798,0.10738769999989017,0.3000190000002476,0.5239615999998932
2,alignment_on_equal,44,train:00018567,2.5572025775909424,1.03211510181427,0.80317223072052,0.7219152450561523,0.0001,23.59798851226722,12.861778752585668,3.2766408594045697,0.014011954888701439,1.0098282098770142,0.005937499925494194,0.013937950134277344,1.0211230516433716,0.020156249403953552,True,130311680,394264576,0.015664300000025833,0.0845923999995648,0.11988760000076581,0.2668527999994694,0.4890159999995376
2,alignment_on_equal,45,train:00030583,2.3400580883026123,0.9417271614074707,0.767814040184021,0.6305169463157654,0.0001,42.240513242410465,21.323171361704446,2.688888827661832,0.01407284289598465,1.0092638731002808,0.005624999757856131,0.014405012130737305,1.0218455791473389,0.021250000223517418,True,130311680,394264576,0.016033599999900616,0.08448320000024978,0.13108089999968797,0.26624009999977716,0.49984929999936867
2,alignment_on_equal,46,train:00032300,2.554762363433838,1.0899626016616821,0.8020266890525818,0.6627732515335083,0.0001,43.50793426692917,34.517772689935796,2.9829337691098576,0.01432791631668806,1.0084136724472046,0.005624999757856131,0.015104055404663086,1.0228159427642822,0.022499999031424522,True,130311680,394264576,0.013906799999858777,0.08645470000010391,0.11647949999951379,0.3044521000001623,0.523102299999664
2,alignment_on_equal,47,train:00025153,0.07303045690059662,0.07303045690059662,0.0,0.0,0.0001,5.8725179809756405,0.6802148440669676,0.27338110334221366,0.014340067282319069,1.0079292058944702,0.005624999757856131,0.01545560359954834,1.0231645107269287,0.022968748584389687,True,130311680,394264576,0.015128600000025472,0.08976129999973637,0.11459199999990233,0.2734454999999798,0.4947148000001107
2,alignment_on_equal,48,train:00012875,0.08904438465833664,0.08904438465833664,0.0,0.0,0.0001,6.867761547838527,1.45962974201871,0.25901277289496294,0.013758428394794464,1.0070782899856567,0.004999999888241291,0.016388535499572754,1.0244221687316895,0.024687498807907104,True,130311680,394264576,0.019150400000398804,0.0843765000008716,0.10915179999938118,0.269128300000375,0.4843620000001465
2,alignment_on_equal,49,train:00000929,0.08383302390575409,0.08383302390575409,0.0,0.0,0.0001,6.059278272551265,0.7168341291724629,0.546430602969963,0.013685860671103,1.0065371990203857,0.004843750037252903,0.01731550693511963,1.025606393814087,0.02578124962747097,True,130311680,394264576,0.016737500000090222,0.0775562999997419,0.10336400000051071,0.2795779999996739,0.4788962000002357
2,alignment_on_equal,50,train:00014849,2.273606777191162,0.8005354404449463,0.8423681855201721,0.6307032108306885,0.0001,18.477905521155172,11.463913307495885,1.9400538294077534,0.013623615726828575,1.0062147378921509,0.004843750037252903,0.017240524291992188,1.025390386581421,0.02578124962747097,True,130311680,394264576,0.013304099999913888,0.08448649999991176,0.11104119999981776,0.2820277000000715,0.49259859999983746
2,alignment_on_equal,51,train:00025128,2.1411750316619873,0.7931286096572876,0.6304582953453064,0.7175881266593933,0.0001,32.475118062740634,14.601956009896591,3.7685001711909214,0.014247716404497623,1.0060014724731445,0.0053125000558793545,0.017492055892944336,1.0255413055419922,0.025937499478459358,True,130311680,394264576,0.035250799999630544,0.08692319999954634,0.10502850000011676,0.29481140000007144,0.5125594000001001
2,alignment_on_equal,52,train:00031696,2.3624038696289062,0.9528632164001465,0.7674506902694702,0.64208984375,0.0001,28.693756669106204,15.8812158167176,4.8264118786696,0.013733930885791779,1.0055527687072754,0.004999999888241291,0.01814711093902588,1.0262168645858765,0.02656249888241291,True,130311680,394264576,0.01491729999997915,0.08039240000016434,0.11496790000001056,0.2917985000003682,0.504052799999954
2,alignment_on_equal,53,train:00023053,0.09175087511539459,0.09175087511539459,0.0,0.0,0.0001,6.975059464332265,0.48107863991163713,0.17277902106538714,0.013742023147642612,1.0050636529922485,0.005156249739229679,0.01832115650177002,1.0262500047683716,0.026249999180436134,True,130311680,394264576,0.015937099999973725,0.09669269999994867,0.10497969999960333,0.2873936000005415,0.5068974000005255
2,alignment_on_equal,54,train:00002955,2.4558582305908203,0.9287126660346985,0.7973966598510742,0.7297489643096924,0.0001,20.144983579041867,12.864282816328284,5.468390201310778,0.012534980662167072,1.0041464567184448,0.0045312498696148396,0.018536686897277832,1.0263663530349731,0.025937499478459358,True,130311680,394264576,0.015977600000042003,0.10293829999955051,0.10358319999977539,0.2825136999999813,0.5065443999992567
2,alignment_on_equal,55,train:00029412,2.2507574558258057,0.9003978967666626,0.8257707953453064,0.5245888233184814,0.0001,37.82136948892648,12.285786164986304,5.084589920439685,0.01287970133125782,1.0039852857589722,0.004843750037252903,0.017428874969482422,1.0248961448669434,0.024062499403953552,True,130311680,394264576,0.017986800000471703,0.08633310000004712,0.09935219999988476,0.2778667000002315,0.48308670000005804
2,alignment_on_equal,56,train:00016504,0.0939314141869545,0.0939314141869545,0.0,0.0,0.0001,7.293412530472204,1.175991456677188,0.14442186670037419,0.01289245393127203,1.0037976503372192,0.004999999888241291,0.016996145248413086,1.024539589881897,0.024062499403953552,True,130311680,394264576,0.016601299999820185,0.07843249999950785,0.09985560000041005,0.28867730000001757,0.48519110000052024
2,alignment_on_equal,57,train:00013467,2.762777328491211,0.8817745447158813,1.1150529384613037,0.7659498453140259,0.0001,39.15085292096254,13.3175367033345,5.019968292942397,0.01201062835752964,1.003007411956787,0.004843750037252903,0.016980528831481934,1.0246785879135132,0.02499999850988388,True,130311680,394264576,0.01698630000009871,0.08256569999957719,0.11211290000028384,0.28064549999999144,0.4939929000001939
2,alignment_on_equal,58,train:00024048,2.407742977142334,0.9406803250312805,0.5732728242874146,0.8937897682189941,0.0001,100.82139459145449,90.83496920963475,15.49251299584183,0.012364130467176437,1.0026885271072388,0.0053125000558793545,0.01680445671081543,1.024802565574646,0.026406249031424522,True,130311680,394264576,0.015216800000416697,0.07984069999929488,0.10872800000015559,0.26953899999989517,0.4747665999993842
2,alignment_on_equal,59,train:00029362,2.1933248043060303,0.778510332107544,0.736560583114624,0.6782538294792175,0.0001,18.795170843870896,8.58864493935841,1.389407489194982,0.011721194721758366,1.0016300678253174,0.004843750037252903,0.015269279479980469,1.0234068632125854,0.026249999180436134,True,130311680,394264576,0.015282000000297558,0.07822230000056152,0.10892489999969257,0.26102910000008706,0.4650965000000724
2,alignment_on_equal,60,train:00026148,0.08629154413938522,0.08629154413938522,0.0,0.0,0.0001,6.241728349281771,0.8718537141236143,0.3467817821105799,0.011601744219660759,1.000489592552185,0.005156249739229679,0.01464998722076416,1.0232905149459839,0.027031250298023224,True,130311680,394264576,0.014221100000213482,0.07452220000050147,0.11530179999954271,0.26838110000062443,0.4748245999999199
2,alignment_on_equal,61,train:00010793,2.316178798675537,0.9271561503410339,0.8352993726730347,0.5537232160568237,0.0001,42.32404237980366,32.441361975588066,4.223552395677895,0.01055396068841219,1.0000971555709839,0.0043750000186264515,0.013311028480529785,1.022077202796936,0.025624999776482582,True,130311680,394264576,0.01519060000009631,0.08114519999980985,0.11850740000045334,0.26744369999960327,0.4839038000000073
2,alignment_on_equal,62,train:00019875,2.1076536178588867,0.7974680066108704,0.6230307221412659,0.6871548295021057,0.0001,21.53816044767588,8.831493104494355,1.3366253565350636,0.010702547617256641,0.9987913966178894,0.0043750000186264515,0.012608647346496582,1.0214632749557495,0.024843748658895493,True,130311680,394264576,0.0144164000003002,0.08673259999977745,0.10062260000086098,0.2689587999993819,0.47241940000003524
2,alignment_on_equal,63,train:00011024,2.1366806030273438,0.8314803242683411,0.6091012954711914,0.696099042892456,0.0001,23.112677995743667,15.837890337971697,1.4600298534361693,0.010262491181492805,0.9981116652488708,0.00390625,0.011803746223449707,1.0207017660140991,0.023749999701976776,True,130311680,394264576,0.014802100000451901,0.07896570000048087,0.10856520000015735,0.2665326999995159,0.47082009999940055
2,alignment_on_equal,64,train:00008329,2.217134952545166,0.8040401935577393,0.7402331233024597,0.6728616952896118,0.0001,28.397112737831765,9.681074594544821,3.2115561145210534,0.010905714705586433,0.9966279864311218,0.004218749701976776,0.01156914234161377,1.020633578300476,0.023281250149011612,True,130311680,394264576,0.018590300000141724,0.08364900000015041,0.10179319999951986,0.2949912000003678,0.5008461999996143
2,alignment_on_equal,65,train:00004531,0.14096996188163757,0.14096996188163757,0.0,0.0,0.0001,11.235261635046427,1.5861445842577968,1.1200666196420528,0.010259661823511124,0.9960298538208008,0.0037499999161809683,0.010904073715209961,1.0200574398040771,0.022499999031424522,True,130311680,394264576,0.01600499999949534,0.07844680000016524,0.10131910000018252,0.2714686999997866,0.4688685000000987
2,alignment_on_equal,66,train:00013334,0.1625795215368271,0.1625795215368271,0.0,0.0,0.0001,15.388473921378603,6.267910058711017,1.181582514624134,0.01023783814162016,0.9955580234527588,0.0035937498323619366,0.010254621505737305,1.0194525718688965,0.021406250074505806,True,130311680,394264576,0.015497000000323169,0.08022390000041923,0.11794259999987844,0.27327229999991687,0.4936169000002337
2,alignment_on_equal,67,train:00008596,0.1531418263912201,0.1531418263912201,0.0,0.0,0.0001,14.192833572011345,2.70321614013926,0.9123877930563038,0.010642549023032188,0.9946805834770203,0.00390625,0.009822607040405273,1.01908278465271,0.020781248807907104,True,130311680,394264576,0.016830499999741733,0.078696100000343,0.1162596999993184,0.2921750000004977,0.5057763000004343
2,alignment_on_equal,68,train:00005544,2.433621644973755,0.7451673746109009,0.9568579196929932,0.7315963506698608,0.0001,13.246640658528738,5.988713182600435,2.856821405518581,0.010010757483541965,0.9945650100708008,0.003124999813735485,0.009267807006835938,1.0185000896453857,0.019687499850988388,True,130311680,394264576,0.015363399999841931,0.09415199999966717,0.11186840000027587,0.2805564999998751,0.5036835999999312
2,alignment_on_equal,69,train:00021928,2.2440285682678223,0.824806809425354,0.7877484560012817,0.6314734220504761,0.0001,22.257686116666395,15.26414990736568,9.7176052228106,0.010830145329236984,0.9931449294090271,0.0037499999161809683,0.009163498878479004,1.0179344415664673,0.0189062487334013,True,130311680,394264576,0.01826379999965866,0.07784449999962817,0.10459020000052988,0.26232789999994566,0.46486150000055204
2,alignment_on_equal,70,train:00011820,2.2378740310668945,0.7735369205474854,0.7791361808776855,0.6852010488510132,0.0001,15.294975873539002,3.1760572789117307,3.2105089374530573,0.010107184760272503,0.993516743183136,0.002968749962747097,0.008971333503723145,1.0174299478530884,0.018593749031424522,True,130311680,394264576,0.017593599999599974,0.08228179999969143,0.10558109999965382,0.26617410000017117,0.4734760000001188
2,alignment_on_equal,71,train:00035339,0.04457222670316696,0.04457222670316696,0.0,0.0,0.0001,3.0000101513206774,0.18555120022087984,0.07883384274601073,0.009653660468757153,0.9936341643333435,0.0026562500279396772,0.007730960845947266,1.0152769088745117,0.017031250521540642,True,130311680,394264576,0.014569700000720331,0.07789130000037403,0.11173710000002757,0.26501509999980044,0.4706906000001254
2,alignment_on_equal,72,train:00005903,2.5124707221984863,0.9320171475410461,0.8339137434959412,0.7465397119522095,0.0001,12.695045047048577,5.5552908663877805,1.6863702718693194,0.010011893697082996,0.9927812814712524,0.0026562500279396772,0.008515477180480957,1.016446590423584,0.017812499776482582,True,130311680,394264576,0.018196199999692908,0.08214899999984482,0.10600609999983135,0.26935599999978876,0.4772202999993169
