seed,variant,step,original_row_id,loss_total,loss_classifier,loss_box_reg,loss_centerness,learning_rate,global_gradient_norm,ir_alignment_gradient_norm,event_alignment_gradient_norm,ir_theta_max_abs_deviation,ir_determinant_mean,ir_grid_oob_fraction,event_theta_max_abs_deviation,event_determinant_mean,event_grid_oob_fraction,finite,cuda_allocated_bytes,cuda_reserved_bytes,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,step_time_sec
1,alignment_off_equal,16,train:00029744,0.02094164490699768,0.02094164490699768,0.0,0.0,0.0001,1.26433070784023,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.036835500000000465,0.03490429999999911,0.04963930000000083,0.13965840000000007,0.26191359999999975
1,alignment_off_equal,17,train:00005958,2.5734024047851562,0.9759372472763062,0.9044668078422546,0.6929982900619507,0.0001,8.220758610511707,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04209900000000033,0.03788809999999998,0.05334279999999936,0.1396082000000014,0.27396690000000135
1,alignment_off_equal,18,train:00029498,0.032906368374824524,0.032906368374824524,0.0,0.0,0.0001,2.01073294956342,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.02491979999999927,0.03477909999999973,0.044898099999999275,0.12619890000000034,0.23162890000000047
1,alignment_off_equal,19,train:00020258,2.4791746139526367,0.9259502291679382,0.8429586291313171,0.7102657556533813,0.0001,14.287716428236383,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.044059499999999474,0.03679220000000072,0.04637720000000023,0.13147410000000015,0.26008920000000124
1,alignment_off_equal,20,train:00032207,2.4250049591064453,0.9158169031143188,0.8141179084777832,0.6950701475143433,0.0001,15.115669105122274,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03305049999999987,0.03659550000000067,0.05395579999999889,0.13668879999999994,0.2611454000000002
1,alignment_off_equal,21,train:00023558,0.06220027804374695,0.06220027804374695,0.0,0.0,0.0001,3.8769402261443084,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.046957000000000804,0.03427319999999945,0.04726439999999954,0.12941160000000096,0.2590880000000002
1,alignment_off_equal,22,train:00020948,2.4668073654174805,0.9508966207504272,0.8236544132232666,0.6922563910484314,0.0001,11.451800177288403,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.05541579999999868,0.03569820000000057,0.04886909999999922,0.1301003000000005,0.2713260000000002
1,alignment_off_equal,23,train:00001362,2.3661646842956543,0.9540284872055054,0.7496439218521118,0.6624923348426819,0.0001,16.930768220511442,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04381449999999987,0.03667910000000063,0.057057299999998534,0.1343633000000004,0.27289290000000044
1,alignment_off_equal,24,train:00020029,2.529341459274292,0.8081597685813904,0.9542385935783386,0.7669431567192078,0.0001,11.93168123280358,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.039548100000001085,0.035431400000000224,0.053266199999999486,0.1400629999999996,0.2695787000000003
1,alignment_off_equal,25,train:00017863,2.235738754272461,0.9467660784721375,0.6186814904212952,0.6702911257743835,0.0001,25.7485937903591,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.023348399999999714,0.041177199999999914,0.05659659999999889,0.1362546000000009,0.2588065999999998
1,alignment_off_equal,26,train:00017757,0.12700864672660828,0.12700864672660828,0.0,0.0,0.0001,8.514270108062428,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.028448599999999047,0.03482740000000106,0.05127109999999924,0.13587850000000046,0.25133330000000065
1,alignment_off_equal,27,train:00008962,2.4161524772644043,0.8146962523460388,0.8972021341323853,0.7042540311813354,0.0001,7.854959616242525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.040646499999999364,0.040095400000000225,0.04497349999999933,0.14776390000000106,0.27437170000000144
1,alignment_off_equal,28,train:00007814,2.2264323234558105,0.8321043252944946,0.7256064414978027,0.6687215566635132,0.0001,12.652158348547633,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.05078949999999871,0.03685369999999999,0.05329660000000125,0.13631819999999983,0.2798449000000005
1,alignment_off_equal,29,train:00032440,0.13018181920051575,0.13018181920051575,0.0,0.0,0.0001,8.688888827121954,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.02960769999999968,0.03399119999999911,0.04461380000000048,0.14245719999999906,0.25165529999999947
1,alignment_off_equal,30,train:00030060,2.3944249153137207,0.9726881980895996,0.7414223551750183,0.6803142428398132,0.0001,21.53744489879139,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.07728819999999992,0.03377069999999982,0.049940700000000504,0.13527440000000013,0.29735029999999973
1,alignment_off_equal,31,train:00013646,2.20570969581604,0.9189836382865906,0.5790528059005737,0.7076732516288757,0.0001,24.543183344817525,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.027807900000000885,0.03473439999999961,0.04857300000000109,0.13933689999999999,0.25149860000000146
1,alignment_off_equal,32,train:00030396,2.2304768562316895,0.8883573412895203,0.6338489651679993,0.7082704901695251,0.0001,34.80934277046114,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.035453899999998484,0.035616199999999765,0.052184300000000405,0.13877570000000006,0.26338740000000094
1,alignment_off_equal,33,train:00022478,2.3179116249084473,0.9046221971511841,0.7736164331436157,0.639673113822937,0.0001,26.668763310151352,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03945099999999968,0.0350994,0.05324069999999992,0.13754830000000062,0.26685849999999967
1,alignment_off_equal,34,train:00034426,0.09578696638345718,0.09578696638345718,0.0,0.0,0.0001,6.440054826932992,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04863339999999994,0.03341340000000059,0.04634450000000001,0.15018940000000036,0.2798537000000003
1,alignment_off_equal,35,train:00009999,2.5814919471740723,0.933270275592804,0.8582344651222229,0.7899872064590454,0.0001,17.88977594784569,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04033019999999965,0.03887619999999892,0.05192650000000043,0.13519619999999932,0.26733229999999963
1,alignment_off_equal,36,train:00000566,2.3420844078063965,0.8989958763122559,0.7216939926147461,0.7213944792747498,0.0001,22.244372618625153,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04213780000000078,0.035307299999999486,0.04770779999999952,0.13349020000000067,0.2595552000000012
1,alignment_off_equal,37,train:00032368,2.1259913444519043,0.8282194137573242,0.6323938965797424,0.6653780937194824,0.0001,34.60066065526094,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.028882000000001185,0.04328170000000142,0.05158009999999891,0.1416099000000024,0.26635400000000153
1,alignment_off_equal,38,train:00004161,1.933406114578247,0.8510868549346924,0.33689528703689575,0.7454240918159485,0.0001,47.2636183804169,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.029528700000000185,0.03501410000000149,0.060729699999999553,0.13787519999999986,0.26437999999999917
1,alignment_off_equal,39,train:00005833,2.163182497024536,0.8100163340568542,0.7018393278121948,0.6513268947601318,0.0001,26.185685694843436,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04828729999999837,0.034817099999997936,0.054327700000001755,0.1344738999999997,0.27319479999999885
1,alignment_off_equal,40,train:00004923,2.2478275299072266,0.8763899803161621,0.6855465769767761,0.6858909130096436,0.0001,32.78032350760255,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03453830000000124,0.03592469999999892,0.047734599999998295,0.1310857000000034,0.25043580000000176
1,alignment_off_equal,41,train:00033856,2.197038412094116,0.8580318689346313,0.643830418586731,0.6951761245727539,0.0001,43.80433960130137,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.028534399999998072,0.03644040000000004,0.04878710000000197,0.1351017999999975,0.2505521999999978
1,alignment_off_equal,42,train:00015943,0.11310034990310669,0.11310034990310669,0.0,0.0,0.0001,8.388705429182362,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.029986500000003247,0.03399639999999948,0.04893820000000204,0.14269780000000054,0.25662810000000036
1,alignment_off_equal,43,train:00023093,2.2831778526306152,0.8716033697128296,0.7591402530670166,0.6524341106414795,0.0001,24.801662808756546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.040196299999998075,0.03533789999999826,0.06049480000000074,0.1412419000000007,0.27830570000000066
1,alignment_off_equal,44,train:00006927,2.272749662399292,0.8108749985694885,0.7670211791992188,0.6948534846305847,0.0001,20.203905449159585,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.05248249999999999,0.03755140000000168,0.05425789999999964,0.14047869999999918,0.28604310000000055
1,alignment_off_equal,45,train:00027378,2.2228989601135254,0.7807625532150269,0.7729128003120422,0.669223427772522,0.0001,19.861491854384816,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.028104899999998878,0.03678319999999857,0.046476599999998314,0.14484150000000184,0.2574380000000005
1,alignment_off_equal,46,train:00014186,0.14602549374103546,0.14602549374103546,0.0,0.0,0.0001,11.188392942967063,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.0318688999999992,0.03395310000000151,0.04354839999999882,0.13254579999999905,0.24300309999999925
1,alignment_off_equal,47,train:00024688,2.219280958175659,0.8062824010848999,0.715638279914856,0.6973602771759033,0.0001,39.71521206047888,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.026649500000001325,0.0500955999999988,0.04922920000000275,0.1357607999999999,0.2628381000000033
1,alignment_off_equal,48,train:00015271,2.337655782699585,0.9391911029815674,0.7615815997123718,0.6368829607963562,0.0001,32.45291255281358,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.057258999999998395,0.038413099999999645,0.05025829999999942,0.13698109999999986,0.2844730999999996
1,alignment_off_equal,49,train:00017988,0.1318948119878769,0.1318948119878769,0.0,0.0,0.0001,11.027491376898348,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04901609999999934,0.03771780000000291,0.0545954999999978,0.1481330000000014,0.2907088000000009
1,alignment_off_equal,50,train:00023283,0.09380461275577545,0.09380461275577545,0.0,0.0,0.0001,7.048461571908762,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.0372540999999984,0.04166139999999885,0.05717170000000138,0.13801979999999858,0.2753698
1,alignment_off_equal,51,train:00012472,2.261664390563965,0.9029675126075745,0.702885627746582,0.6558112502098083,0.0001,45.390269827374965,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03359130000000121,0.03732390000000052,0.05227419999999938,0.1357917999999998,0.2511324999999971
1,alignment_off_equal,52,train:00011464,1.975472331047058,0.7849506139755249,0.483806312084198,0.70671546459198,0.0001,26.73274352690392,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.029998000000002634,0.03474650000000068,0.049961999999997175,0.13273370000000284,0.24866960000000304
1,alignment_off_equal,53,train:00000413,0.06738720089197159,0.06738720089197159,0.0,0.0,0.0001,4.5576445663297305,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.02986169999999788,0.03469520000000159,0.04801619999999929,0.1521474000000005,0.26663890000000023
1,alignment_off_equal,54,train:00001317,2.254631757736206,0.8509137034416199,0.7483415603637695,0.6553764343261719,0.0001,15.645118883938554,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.031594999999999374,0.035141800000001666,0.05016129999999919,0.13601440000000053,0.2540530000000025
1,alignment_off_equal,55,train:00032891,0.0433744341135025,0.0433744341135025,0.0,0.0,0.0001,2.8186943255474946,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04758759999999995,0.038694299999999515,0.04874300000000176,0.1401894999999982,0.27647039999999734
1,alignment_off_equal,56,train:00023168,0.03983354568481445,0.03983354568481445,0.0,0.0,0.0001,2.816048014497671,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03917470000000023,0.035634099999999336,0.05425959999999819,0.14070309999999964,0.27086659999999796
1,alignment_off_equal,57,train:00002144,2.4133002758026123,0.9849193096160889,0.6498395204544067,0.7785415053367615,0.0001,29.497323274695187,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04019919999999999,0.03630109999999931,0.047508099999998166,0.1343128,0.2601546999999975
1,alignment_off_equal,58,train:00032363,2.3818793296813965,0.8267434239387512,0.8423207998275757,0.7128149271011353,0.0001,17.152404694196136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03678560000000175,0.04845809999999773,0.0485299000000019,0.13427000000000078,0.26919480000000107
1,alignment_off_equal,59,train:00015066,0.033297114074230194,0.033297114074230194,0.0,0.0,0.0001,2.2671278984245675,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.037454300000000273,0.03347760000000122,0.04545050000000117,0.15235569999999754,0.2697550999999976
1,alignment_off_equal,60,train:00029397,2.1777729988098145,0.818164050579071,0.7064027190208435,0.6532063484191895,0.0001,23.69576265338864,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.030443400000002896,0.03435749999999871,0.04847050000000053,0.14196079999999967,0.25655629999999974
1,alignment_off_equal,61,train:00002915,0.04378008842468262,0.04378008842468262,0.0,0.0,0.0001,2.7951225891425313,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03231020000000129,0.033098299999998915,0.04527099999999962,0.1488946999999996,0.2608153999999985
1,alignment_off_equal,62,train:00006025,2.5755271911621094,1.0152456760406494,0.8742841482162476,0.685997486114502,0.0001,19.314744187420434,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.07794810000000041,0.03672510000000173,0.05048919999999768,0.1429663000000012,0.3099224000000014
1,alignment_off_equal,63,train:00025163,2.314633369445801,0.992261528968811,0.6114460825920105,0.7109259366989136,0.0001,34.732005135711944,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03869359999999844,0.03699229999999787,0.05219370000000012,0.13437990000000255,0.2634691000000018
1,alignment_off_equal,64,train:00019921,2.14786958694458,0.8595730066299438,0.5437867641448975,0.7445096969604492,0.0001,30.41795926338399,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03480119999999687,0.04038510000000173,0.04743689999999745,0.14335560000000314,0.26777600000000135
1,alignment_off_equal,65,train:00009500,2.3974485397338867,0.9542832374572754,0.7421075701713562,0.7010577917098999,0.0001,18.738057327279815,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.024607299999999555,0.03501039999999733,0.05858930000000129,0.13702909999999946,0.25615630000000067
1,alignment_off_equal,66,train:00010569,2.286184787750244,0.9915930032730103,0.5965588092803955,0.6980330944061279,0.0001,34.49167409343384,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03942620000000119,0.03379690000000224,0.054827399999997084,0.14008480000000034,0.2693663999999991
1,alignment_off_equal,67,train:00031103,2.206307888031006,0.9926445484161377,0.5597355365753174,0.6539278626441956,0.0001,40.59357878284031,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04448680000000138,0.036105899999999025,0.047892000000000934,0.132314700000002,0.26189079999999976
1,alignment_off_equal,68,train:00028349,2.285396099090576,0.8439160585403442,0.7897675037384033,0.6517124176025391,0.0001,26.786402626855892,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.039516100000000165,0.0362322000000006,0.05328559999999882,0.14262580000000114,0.27274050000000116
1,alignment_off_equal,69,train:00025738,2.2877840995788574,0.9223245978355408,0.6669142842292786,0.6985452175140381,0.0001,17.101054428571356,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03612160000000131,0.03639060000000072,0.051595100000000116,0.1344221999999995,0.25971990000000034
1,alignment_off_equal,70,train:00005459,2.3653244972229004,0.7696218490600586,0.9145506024360657,0.6811522245407104,0.0001,7.177259783096799,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.05133089999999996,0.03631079999999898,0.05439619999999934,0.15332210000000046,0.2964412000000003
1,alignment_off_equal,71,train:00013626,0.1536577045917511,0.1536577045917511,0.0,0.0,0.0001,10.417670381591538,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03040470000000184,0.03319229999999962,0.052073000000000036,0.1345098,0.2513118999999975
1,alignment_off_equal,72,train:00025788,2.163545608520508,0.799553394317627,0.6821849346160889,0.681807279586792,0.0001,19.40723483316839,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.035769099999999554,0.03490770000000154,0.05054970000000125,0.13991809999999916,0.2621846000000012
1,alignment_off_equal,73,train:00001964,0.18041375279426575,0.18041375279426575,0.0,0.0,0.0001,12.40395693893952,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.050051799999998536,0.03302940000000021,0.051077800000001616,0.14246860000000083,0.27753799999999984
1,alignment_off_equal,74,train:00035124,2.020519733428955,0.8445224165916443,0.47975391149520874,0.6962432861328125,0.0001,22.219629414519556,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.05392399999999853,0.03425269999999969,0.051953100000002195,0.13363879999999995,0.2750731000000002
1,alignment_off_equal,75,train:00005990,2.2914390563964844,0.7925837635993958,0.8168182969093323,0.6820370554924011,0.0001,9.344026061713308,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.028071900000000483,0.035007300000000185,0.053140200000001414,0.13488949999999988,0.25215590000000176
1,alignment_off_equal,76,train:00035094,2.0891666412353516,0.8156477212905884,0.59937584400177,0.6741430759429932,0.0001,21.76771918899998,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.05182689999999823,0.03569639999999907,0.05017989999999983,0.13498120000000213,0.2736894999999997
1,alignment_off_equal,77,train:00033212,0.15870125591754913,0.15870125591754913,0.0,0.0,0.0001,10.02884726528686,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.033856499999998846,0.0393769000000006,0.04836600000000146,0.13712449999999876,0.2600884999999984
1,alignment_off_equal,78,train:00000169,2.135852575302124,0.8055097460746765,0.6479026079177856,0.6824402809143066,0.0001,17.093152687523016,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.030794300000000163,0.043927199999998834,0.051126899999999864,0.13627950000000055,0.2631666000000017
1,alignment_off_equal,79,train:00019609,2.179464817047119,0.8030145168304443,0.705441951751709,0.6710084676742554,0.0001,15.398434013466964,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.024177999999999145,0.03494010000000003,0.07127700000000203,0.14234360000000024,0.2738192000000019
1,alignment_off_equal,80,train:00016310,0.16094037890434265,0.16094037890434265,0.0,0.0,0.0001,10.39698851818142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.04263130000000004,0.03454360000000278,0.05020509999999945,0.13534119999999916,0.2636490000000009
1,alignment_off_equal,81,train:00021178,2.0699822902679443,0.8612083196640015,0.5994539856910706,0.6093199253082275,0.0001,17.716418202011045,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.03006680000000017,0.035121600000000086,0.0477981000000014,0.13488979999999984,0.24880240000000242
1,alignment_off_equal,82,train:00022208,2.331104278564453,0.7988054752349854,0.808192253112793,0.7241066694259644,0.0001,17.046034034224657,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.024463999999998265,0.037724499999999495,0.04979069999999908,0.14441200000000265,0.2572510000000001
1,alignment_off_equal,83,train:00021368,2.4289283752441406,0.9912902116775513,0.7471746206283569,0.6904634237289429,0.0001,22.81270419463181,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.028981799999996838,0.03408269999999902,0.05009170000000296,0.13345629999999886,0.2474841000000012
1,alignment_off_equal,84,train:00021363,0.12914040684700012,0.12914040684700012,0.0,0.0,0.0001,7.962336104072988,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.026172899999998833,0.03422769999999886,0.05010389999999987,0.13475820000000027,0.24622369999999805
1,alignment_off_equal,85,train:00033155,0.11241857707500458,0.11241857707500458,0.0,0.0,0.0001,6.705147394482222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.12756159999999994,0.04220449999999687,0.04806260000000151,0.1396985000000015,0.35860970000000236
1,alignment_off_equal,86,train:00032373,2.447572708129883,0.7929139137268066,0.9415435791015625,0.7131151556968689,0.0001,18.795316789897388,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.02708669999999813,0.03555000000000064,0.05842720000000057,0.1316416000000018,0.2539102
1,alignment_off_equal,87,train:00019634,2.2837278842926025,0.8551865816116333,0.7735565304756165,0.654984712600708,0.0001,13.032717864458355,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.026207699999996947,0.03436290000000142,0.057122400000000795,0.1440956999999976,0.26284639999999726
1,alignment_off_equal,88,train:00024848,0.08438405394554138,0.08438405394554138,0.0,0.0,0.0001,4.746648607661982,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.031183400000003303,0.03513910000000209,0.056639099999998166,0.13502770000000197,0.25963820000000126
1,alignment_off_equal,89,train:00028503,2.1775994300842285,0.8529889583587646,0.6792054772377014,0.6454051733016968,0.0001,17.75552807782701,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,True,120661504,367001600,0.0357625999999982,0.03407939999999954,0.05237650000000116,0.13406059999999798,0.2571601000000001
