epoch=1 mean_loss=1.24812038 project_ap50=0.78738594 project_ap75=0.51652366
epoch=2 mean_loss=1.02994727 project_ap50=0.83615476 project_ap75=0.54975629
epoch=3 mean_loss=0.96341229 project_ap50=0.80441636 project_ap75=0.57068527
epoch=4 mean_loss=0.92041612 project_ap50=0.82385927 project_ap75=0.58390886
epoch=5 mean_loss=0.88876197 project_ap50=0.83405465 project_ap75=0.58926833
epoch=6 mean_loss=0.86149422 project_ap50=0.80809397 project_ap75=0.56518096
epoch=7 mean_loss=0.83482851 project_ap50=0.83010453 project_ap75=0.60213131
epoch=8 mean_loss=0.81544522 project_ap50=0.78419197 project_ap75=0.55610114
epoch=9 mean_loss=0.79578473 project_ap50=0.81685936 project_ap75=0.57738304
epoch=10 mean_loss=0.77911210 project_ap50=0.81168675 project_ap75=0.59309429
epoch=11 mean_loss=0.76674371 project_ap50=0.80096495 project_ap75=0.57547843
epoch=12 mean_loss=0.75524878 project_ap50=0.78199470 project_ap75=0.55725831
epoch=13 mean_loss=0.74443165 project_ap50=0.78368795 project_ap75=0.56115341
epoch=14 mean_loss=0.73671459 project_ap50=0.79778433 project_ap75=0.57744086
epoch=15 mean_loss=0.72901092 project_ap50=0.75204164 project_ap75=0.55037820
epoch=16 mean_loss=0.72429983 project_ap50=0.79347157 project_ap75=0.56009644
epoch=17 mean_loss=0.71789775 project_ap50=0.78331506 project_ap75=0.54933810
epoch=18 mean_loss=0.71303905 project_ap50=0.78208762 project_ap75=0.55816841
epoch=19 mean_loss=0.70708338 project_ap50=0.78411818 project_ap75=0.56027484
epoch=20 mean_loss=0.70433150 project_ap50=0.77655566 project_ap75=0.54913849
epoch=21 mean_loss=0.70116159 project_ap50=0.78336954 project_ap75=0.57003343
epoch=22 mean_loss=0.69782547 project_ap50=0.77496260 project_ap75=0.55479091
epoch=23 mean_loss=0.69337676 project_ap50=0.73439974 project_ap75=0.52021062
epoch=24 mean_loss=0.69171327 project_ap50=0.75961518 project_ap75=0.55999476
epoch=25 mean_loss=0.69072655 project_ap50=0.75099564 project_ap75=0.53571701
epoch=26 mean_loss=0.68540020 project_ap50=0.76689363 project_ap75=0.56090450
epoch=27 mean_loss=0.68357520 project_ap50=0.77696222 project_ap75=0.56745511
epoch=28 mean_loss=0.68174213 project_ap50=0.77501881 project_ap75=0.56508893
epoch=29 mean_loss=0.68162621 project_ap50=0.76748109 project_ap75=0.55320901
epoch=30 mean_loss=0.67754073 project_ap50=0.71700829 project_ap75=0.52248031
epoch=31 mean_loss=0.67826860 project_ap50=0.77464581 project_ap75=0.56132853
epoch=32 mean_loss=0.67422920 project_ap50=0.75953287 project_ap75=0.55363512
epoch=33 mean_loss=0.67276081 project_ap50=0.73363793 project_ap75=0.55139697
epoch=34 mean_loss=0.67296235 project_ap50=0.74494833 project_ap75=0.54427040
epoch=35 mean_loss=0.67042579 project_ap50=0.77138823 project_ap75=0.57308239
epoch=36 mean_loss=0.66893031 project_ap50=0.76150298 project_ap75=0.55527318
epoch=37 mean_loss=0.66826991 project_ap50=0.76978701 project_ap75=0.56766516
epoch=38 mean_loss=0.66835289 project_ap50=0.74682730 project_ap75=0.53971136
epoch=39 mean_loss=0.66555522 project_ap50=0.76371050 project_ap75=0.56567526
epoch=40 mean_loss=0.66562927 project_ap50=0.77919841 project_ap75=0.56640661
epoch=41 mean_loss=0.66305306 project_ap50=0.77298445 project_ap75=0.56900561
epoch=42 mean_loss=0.66264335 project_ap50=0.72326404 project_ap75=0.54950958
epoch=43 mean_loss=0.66238323 project_ap50=0.75340945 project_ap75=0.55603647
epoch=44 mean_loss=0.66095255 project_ap50=0.75918782 project_ap75=0.56363010
epoch=45 mean_loss=0.65915446 project_ap50=0.75154704 project_ap75=0.56096274
epoch=46 mean_loss=0.65966679 project_ap50=0.72694021 project_ap75=0.54367441
epoch=47 mean_loss=0.65901768 project_ap50=0.75949138 project_ap75=0.55619729
epoch=48 mean_loss=0.65805620 project_ap50=0.76465434 project_ap75=0.56518424
epoch=49 mean_loss=0.65590261 project_ap50=0.74844772 project_ap75=0.55227542
epoch=50 mean_loss=0.65627273 project_ap50=0.72066343 project_ap75=0.53179491
