variant,step,original_row_id,target_box_count,valid_target_count,matched_anchor_count,loss_total,loss_classifier,loss_box_reg,loss_centerness,learning_rate,global_gradient_norm,bbox_weight_gradient_norm,bbox_bias_gradient_norm,bbox_gradient_nonzero_fraction,bbox_bias_0,bbox_bias_1,bbox_bias_2,bbox_bias_3,finite,cuda_allocated_bytes,cuda_reserved_bytes,data_time_sec,forward_time_sec,backward_time_sec,optimizer_time_sec,step_time_sec,regression_tower_gradient_norm,detector_head_gradient_norm,bbox_weight_norm_after,bbox_weight_min_after,bbox_weight_max_after,bbox_bias_min_after,bbox_bias_max_after
v64_seed1_equal_relu_control,1,train:00006249,2,2,2,2.752075672149658,1.0339668989181519,1.0483455657958984,0.6697630882263184,0.0001,82.06567940127863,16.20181766810674,0.7237394310064891,0.3139635920524597,0.0,-0.00010000001202570274,9.999999747378752e-05,0.0,True,237449216,440401920,0.024296700000000726,0.1435699000000028,0.2480072999999976,0.6234177999999986,1.0418709999999933,37.88246303915881,43.40906288350586,0.6783121824264526,-0.031527139246463776,0.034617647528648376,-0.00010000001202570274,9.999999747378752e-05
v64_seed1_equal_relu_control,2,train:00020601,3,3,1,2.69789719581604,1.0376278162002563,0.9670695066452026,0.6931999325752258,0.0001,40.29994553259905,11.951946200622903,0.5689946523141373,0.3831309676170349,0.0,-0.00012215599417686462,0.00019809593504760414,7.441367779392749e-05,True,239071232,505413632,19.801735100000002,0.08663770000000426,0.10446379999999778,0.3220059000000006,0.5658014999999992,28.286935634046344,33.59527690925463,0.678253710269928,-0.031452726572752,0.03470240905880928,-0.00012215599417686462,0.00019809593504760414
v64_seed1_equal_relu_control,3,train:00026508,2,2,0,0.06664621829986572,0.06664621829986572,0.0,0.0,0.0001,3.8629096355712904,0.0,0.0,0.0,0.0,-0.00013928263797424734,0.0002739243791438639,0.00013193566701374948,True,296518144,574619648,18.400858200000002,0.12461389999999994,0.11309839999999838,0.344751500000001,0.6381860000000046,0.0,3.8495749167362447,0.6782205700874329,-0.03139520436525345,0.03476792946457863,-0.00013928263797424734,0.0002739243791438639
v64_seed1_equal_relu_control,4,train:00028488,3,3,4,2.6300268173217773,0.9513236880302429,0.9892162084579468,0.6894868612289429,0.0001,33.66363830292878,5.707953248516165,0.17324549591731536,0.335429310798645,0.0,-0.00015331174654420465,0.0003215295437257737,0.00015284308756235987,True,353080320,620756992,23.521038399999995,0.12512519999999938,0.12612959999999873,0.37321529999999825,0.6963106000000039,17.558270557413348,22.535509846613387,0.6781841516494751,-0.03138340264558792,0.0348179005086422,-0.00015331174654420465,0.0003215295437257737
v64_seed1_equal_relu_control,5,train:00011701,3,3,0,0.07300640642642975,0.07300640642642975,0.0,0.0,0.0001,4.481823161235041,0.0,0.0,0.0,0.0,-0.0001651695347391069,0.0003617667534854263,0.00017051462782546878,True,353063936,620756992,0.06398269999999684,0.10336060000000202,0.12215930000000697,0.41855479999999545,0.7101121999999975,0.0,4.447709658787897,0.6781591773033142,-0.03137343004345894,0.03486013785004616,-0.0001651695347391069,0.0003617667534854263
v64_seed1_equal_relu_control,6,train:00005808,2,2,2,2.785212755203247,0.9937412738800049,1.0914278030395508,0.7000436782836914,0.0001,50.61155201378972,10.123767788671339,0.6438028836449116,0.5117086172103882,5.221175524638966e-05,-0.0001706465263850987,0.00041172513738274574,0.00013544682587962598,True,238120960,507510784,23.230702899999997,0.10540190000000393,0.13297179999997866,0.32613030000001686,0.6130337000000168,20.57950977677695,25.662733138141565,0.6781230568885803,-0.0313933826982975,0.03490850701928139,-0.0001706465263850987,0.00041172513738274574
v64_seed1_equal_relu_control,7,train:00017015,2,2,1,2.718071937561035,1.0304304361343384,1.0,0.6876416802406311,0.0001,33.98176755941275,0.0,0.0,0.0,9.78084935923107e-05,-0.00017542960995342582,0.0004553539911285043,0.00010482196375960484,True,237350912,507510784,0.056941399999999476,0.0948624000000109,0.11734690000000114,0.3700077999999962,0.6402774999999963,0.3599251976131466,20.328636503932188,0.6780981421470642,-0.03141080588102341,0.03495074808597565,-0.00017542960995342582,0.0004553539911285043
v64_seed1_equal_relu_control,8,train:00005711,3,3,13,2.675194025039673,0.9448896646499634,1.004619836807251,0.7256845831871033,0.0001,19.460678988155617,1.3836744307676625,0.05567110067227267,0.6866869330406189,0.000138325834996067,-0.00017944008868653327,0.00048787001287564635,8.080522093223408e-05,True,238120960,507510784,0.06308099999998262,0.15076040000002422,0.1714443999999844,0.6014404999999954,0.9887149999999849,4.5623023009035615,9.968425323741258,0.6781243085861206,-0.031423840671777725,0.034988176077604294,-0.00017944008868653327,0.00048787001287564635
v64_seed1_equal_relu_control,9,train:00006561,3,3,5,2.585789442062378,0.951221764087677,0.9824145436286926,0.6521531343460083,0.0001,20.841117613210848,4.888246035572751,0.3254356792244849,0.6847354769706726,0.0001989697339013219,-0.00019645314023364335,0.000528064847458154,7.30209139874205e-05,True,237350912,507510784,0.05914630000000898,0.10359239999999659,0.10835450000001856,0.34851489999999785,0.6190930000000208,8.103242044578408,12.14473392950348,0.67812180519104,-0.031426504254341125,0.03502872213721275,-0.00019645314023364335,0.000528064847458154
v64_seed1_equal_relu_control,10,train:00010359,3,3,3,2.5957016944885254,0.9013921618461609,1.0108695030212402,0.6834399104118347,0.0001,27.460171931482577,5.706841260505124,0.1467994600534439,0.11339982599020004,0.0002530930214561522,-0.0002116368996212259,0.0005385970580391586,6.607360410271212e-05,True,238120960,507510784,0.05639379999999505,0.11573459999999614,0.12208210000000008,0.39546020000000226,0.6924486999999999,8.92009900536169,16.32506019441759,0.6781042814254761,-0.031428880989551544,0.03506149724125862,-0.0002116368996212259,0.0005385970580391586
