run_id,seed,checkpoint_epoch,checkpoint_sha256,split_sha256,ap50_95,ap50,ap75,ar1,ar10,ar100
rgbt_seed0,0,9,7a3b58ea6a74dcfeba6351cc48ea8187b1d2734fc7e787459c1fc850ab2de13a,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,0.7158275697937105,0.9442241623069483,0.8502006391273565,0.2658428498380773,0.7598431907277996,0.7831089142662349
rgbt_seed1,1,4,223a2a32b720913512891a819f39594fd3ff25613b2f3eaf282a39a349756ba4,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,0.6534922898505624,0.9406923182786527,0.801723942710499,0.24789500596557015,0.7130049429009716,0.738452360661326
rgbt_seed2,2,6,b95e3c31a54f9052ffc8f2c21f30c6ad67f8ee8287151362207295f540809130,722efc6f74a7615aa70fad30275e9e617b3a1866bbc63eadbebce60a9a23fe8f,0.6834676745784222,0.9353989507997756,0.8150428078152894,0.257814896880859,0.735657064939492,0.7627066643940685
