Mode,Precision,Recall,AP50,AP75,GT boxes,Predictions,Mean Confidence
full,0.026547672842295526,0.9950880758807588,0.954266369342804,0.8918557167053223,5904,221300,0.13462365004645177
no_rgb,0.022422051513782196,0.8404471544715447,0.6730044484138489,0.5811824202537537,5904,221300,0.13791009250206818
no_thermal,0.01255309534568459,0.47052845528455284,0.32874244451522827,0.2999885678291321,5904,221300,0.09382089259211518
no_event,0.01744690465431541,0.6539634146341463,0.4255604147911072,0.28395766019821167,5904,221300,0.1310550152859198
rgb_only,0.017401717126073205,0.652269647696477,0.42452073097229004,0.2842196524143219,5904,221300,0.13155601553677826
thermal_only,0.0023361952101220063,0.08756775067750677,0.0005919816321693361,1.62204923981335e-05,5904,221300,0.0983218224391752
event_only,0.00727971079981925,0.2728658536585366,0.005592857487499714,0.00023376793251372874,5904,221300,0.09087383684297788
